,bfs,bts,graph,faiss
XP_007873933.1,NP_001342890.1,NP_001342890.1,NP_001342890.1,NP_001342890.1
XP_007875264.1,NP_001342760.1,NP_001342760.1,NP_001342760.1,NP_001342760.1
XP_007873361.1,NP_010553.3,NP_010553.3,NP_010553.3,NP_010553.3
XP_007874769.1,CCG81906.1,CCG81906.1,CCG81906.1,CCG81906.1
XP_007875145.1,NP_001342857.1,NP_001342857.1,NP_001342857.1,NP_001342857.1
XP_007872198.1,NP_594311.2,NP_594311.2,NP_594311.2,NP_594311.2
XP_007872574.1,NP_595518.1,NP_595518.1,NP_595518.1,NP_595518.1
XP_007873850.1,NP_012483.3,NP_012483.3,NP_012483.3,NP_012483.3
XP_007874221.1,NP_596349.1,NP_596349.1,NP_596349.1,NP_596349.1
XP_007874369.1,CCG83413.1,CCG83413.1,CCG83413.1,CCG83413.1
XP_007874644.1,NP_012838.1,NP_012838.1,NP_012838.1,NP_012838.1
XP_007875530.1,NP_001342950.1,NP_001342950.1,NP_001342950.1,NP_001342950.1
XP_007875618.1,NP_014904.3,NP_014904.3,NP_014904.3,NP_014904.3
XP_007872152.1,NP_593798.1,NP_593798.1,NP_593798.1,NP_593798.1
XP_007872596.1,NP_595372.1,NP_595372.1,NP_595372.1,NP_595372.1
XP_007872724.1,NP_595082.1,NP_595082.1,NP_595082.1,NP_595082.1
XP_007873553.1,CCG84428.1,CCG84428.1,CCG84428.1,CCG84428.1
XP_007874707.1,NP_014820.1,NP_014820.1,NP_014820.1,NP_014820.1
XP_007875369.1,NP_587926.2,NP_587926.2,NP_587926.2,NP_587926.2
XP_007875457.1,NP_596003.1,NP_596003.1,NP_593394.1,NP_596003.1
XP_007871946.1,NP_594320.2,NP_594320.2,NP_594320.2,NP_594320.2
XP_007872168.1,NP_014429.3,NP_014429.3,NP_014429.3,NP_014429.3
XP_007872550.1,NP_588457.1,NP_588457.1,NP_588457.1,NP_588457.1
XP_007872612.1,NP_588496.2,NP_588496.2,NP_588496.2,NP_588496.2
XP_007872733.1,NP_596442.2,NP_596442.2,NP_596442.2,NP_596442.2
XP_007872903.1,NP_594229.1,NP_594229.1,NP_594229.1,NP_594229.1
XP_007873348.1,NP_595591.1,NP_595591.1,NP_595591.1,NP_595591.1
XP_007873932.1,CCG81214.1,CCG81214.1,CCG81214.1,CCG81214.1
XP_007873953.1,NP_593751.1,NP_593751.1,NP_593751.1,NP_593751.1
XP_007874132.1,CCG82500.1,CCG82500.1,CCG82500.1,CCG82500.1
XP_007874548.1,NP_588401.1,NP_588401.1,NP_588401.1,NP_588401.1
XP_007872732.1,NP_596492.1,NP_596492.1,NP_596492.1,NP_596492.1
XP_007873069.1,NP_595546.2,NP_595546.2,NP_595546.2,NP_595546.2
XP_007874604.1,NP_596780.1,NP_596780.1,NP_596780.1,NP_596780.1
XP_007875263.1,CCG80574.1,CCG80574.1,CCG80574.1,CCG80574.1
XP_007872604.1,NP_014785.3,NP_014785.3,NP_014785.3,NP_014785.3
XP_007873383.1,NP_594166.1,NP_594166.1,NP_594166.1,NP_594166.1
XP_007873809.1,NP_595196.2,NP_595196.2,NP_595196.2,NP_595196.2
XP_007875049.1,NP_013201.1,NP_013201.1,NP_013201.1,NP_013201.1
XP_007875678.1,CCG82617.1,CCG82617.1,CCG82617.1,CCG82617.1
XP_007872696.1,NP_592973.1,NP_592973.1,NP_592973.1,NP_592973.1
XP_007872798.1,NP_009717.1,NP_009717.1,NP_009717.1,NP_009717.1
XP_007874309.1,NP_001342873.1,NP_001342873.1,NP_001342873.1,NP_001342873.1
XP_007874509.1,NP_594399.1,NP_594399.1,NP_594399.1,NP_594399.1
XP_007874809.1,NP_595404.1,NP_595404.1,NP_595404.1,NP_595404.1
XP_007871905.1,NP_013644.1,NP_013644.1,NP_013644.1,NP_013644.1
XP_007871915.1,NP_593210.1,NP_593210.1,NP_593210.1,NP_593210.1
XP_007875633.1,NP_593604.1,NP_593604.1,NP_593604.1,NP_593604.1
XP_007872014.1,NP_012002.1,NP_012002.1,NP_012002.1,NP_012002.1
XP_007872639.1,NP_592835.1,NP_592835.1,NP_592835.1,NP_592835.1
XP_007873115.1,NP_593627.1,NP_593627.1,NP_593627.1,NP_593627.1
XP_007874358.1,NP_594685.1,NP_594685.1,NP_594685.1,NP_594685.1
XP_007874557.1,NP_594504.1,NP_594504.1,NP_594504.1,NP_594504.1
XP_007872241.1,NP_596567.1,NP_596567.1,NP_596567.1,NP_596567.1
XP_007872412.1,NP_596312.1,NP_596312.1,NP_596312.1,NP_596312.1
XP_007872516.1,CCG84573.1,CCG84573.1,CCG84573.1,CCG84573.1
XP_007872538.1,NP_009741.3,NP_009741.3,NP_009741.3,NP_009741.3
XP_007872797.1,NP_594825.2,NP_594825.2,NP_594825.2,NP_594825.2
XP_007872900.1,CCG84951.1,CCG84951.1,CCG84951.1,CCG84951.1
XP_007873090.1,NP_001342701.1,NP_001342701.1,NP_001342701.1,NP_001342701.1
XP_007874492.1,NP_593917.1,NP_593917.1,NP_593917.1,NP_593917.1
XP_007874699.1,NP_001342701.1,NP_001342701.1,NP_001342701.1,NP_001342701.1
XP_007874718.1,NP_013716.1,NP_013716.1,NP_013716.1,NP_013716.1
XP_007873445.1,NP_009787.3,NP_009787.3,NP_009787.3,NP_009787.3
XP_007875280.1,NP_116683.1,NP_116683.1,NP_116683.1,NP_116683.1
XP_007875654.1,NP_013126.1,NP_013126.1,NP_013126.1,NP_013126.1
XP_007871955.1,NP_588194.1,NP_588194.1,NP_588194.1,NP_588194.1
XP_007872189.1,CCG84297.1,CCG84297.1,CCG84297.1,CCG84297.1
XP_007872298.1,CCG81918.1,CCG81918.1,CCG81918.1,CCG81918.1
XP_007872594.1,NP_596062.1,NP_596062.1,NP_596062.1,NP_596062.1
XP_007873123.1,NP_595205.1,NP_595205.1,NP_595205.1,NP_595205.1
XP_007874395.1,NP_595849.1,NP_595849.1,NP_595849.1,NP_595849.1
XP_007875376.1,NP_596317.1,NP_596317.1,NP_596317.1,NP_596317.1
XP_019613290.1,NP_593686.1,NP_593686.1,NP_593686.1,NP_593686.1
XP_007873686.1,NP_595881.1,NP_595881.1,NP_595881.1,NP_595881.1
XP_007873769.1,CCG84178.1,CCG84178.1,CCG84178.1,CCG84178.1
XP_019613316.1,NP_588251.1,NP_588251.1,NP_588251.1,NP_588251.1
XP_007871943.1,NP_592965.4,NP_592965.4,NP_592965.4,NP_592965.4
XP_007873432.1,NP_013476.3,NP_013476.3,NP_013476.3,NP_013476.3
XP_007873795.1,NP_595090.2,NP_595090.2,NP_595090.2,NP_595090.2
XP_007874129.1,NP_596696.1,NP_596696.1,NP_596696.1,NP_596696.1
XP_007874306.1,NP_001342817.1,NP_001342817.1,NP_001342817.1,NP_001342817.1
XP_007874807.1,NP_593022.1,NP_593022.1,NP_593022.1,NP_593022.1
XP_007872823.1,NP_595734.2,NP_595734.2,NP_595734.2,NP_595734.2
XP_007873812.1,NP_594270.1,NP_594270.1,NP_594270.1,NP_594270.1
XP_007873826.1,NP_015097.1,NP_015097.1,NP_015097.1,NP_015097.1
XP_007874222.1,NP_588262.1,NP_588262.1,NP_588262.1,NP_588262.1
XP_007874300.1,NP_010748.3,NP_010748.3,NP_010748.3,NP_010748.3
XP_007875645.1,NP_593834.1,NP_593834.1,NP_593834.1,NP_593834.1
XP_007871990.1,NP_001018848.1,NP_001018848.1,NP_001018848.1,NP_001018848.1
XP_007873571.1,NP_593131.1,NP_593131.1,NP_593131.1,NP_593131.1
XP_007874574.1,NP_116703.5,NP_116703.5,NP_116703.5,NP_116703.5
XP_007875637.1,NP_014718.1,NP_014718.1,NP_014718.1,NP_014718.1
XP_007872257.1,NP_593645.1,NP_593645.1,NP_593645.1,NP_593645.1
XP_007873442.1,NP_587827.1,NP_587827.1,NP_587827.1,NP_587827.1
XP_007874000.1,NP_012503.2,NP_012503.2,NP_012503.2,NP_012503.2
XP_007875431.1,CCG84089.1,CCG84089.1,CCG84089.1,CCG84089.1
XP_007875612.1,NP_013968.1,NP_013968.1,NP_013968.1,NP_013968.1
XP_007872731.1,NP_013693.1,NP_013693.1,NP_013693.1,NP_013693.1
XP_007873608.1,NP_595681.1,NP_595681.1,NP_595681.1,NP_595681.1
XP_007874550.1,CCG85023.1,CCG85023.1,CCG85023.1,CCG85023.1
XP_007875641.1,NP_593755.2,NP_593755.2,NP_593755.2,NP_593755.2
XP_007872036.1,NP_010885.1,NP_010885.1,NP_010885.1,NP_010885.1
XP_007873274.1,NP_596073.1,NP_596073.1,NP_596073.1,NP_596073.1
XP_007873366.1,NP_011083.3,NP_011083.3,NP_011083.3,NP_011083.3
XP_007873639.1,CCG83884.1,CCG83884.1,CCG83884.1,CCG83884.1
XP_007873709.1,NP_593251.1,NP_593251.1,NP_593251.1,NP_593251.1
XP_007873868.1,NP_592984.1,NP_592984.1,NP_592984.1,NP_592984.1
XP_007874556.1,NP_011400.1,NP_011400.1,NP_011400.1,NP_011400.1
XP_007875187.1,NP_596695.1,NP_596695.1,NP_596695.1,NP_596695.1
XP_007875221.1,NP_116610.1,NP_116610.1,NP_116610.1,NP_116610.1
XP_007871945.1,NP_013007.1,NP_013007.1,NP_013007.1,NP_013007.1
XP_007872630.1,NP_594570.1,NP_594570.1,NP_594570.1,NP_594570.1
XP_007873227.1,NP_011934.1,NP_011934.1,NP_011934.1,NP_011934.1
XP_007873999.1,NP_588464.1,NP_588464.1,NP_588464.1,NP_588464.1
XP_007874015.1,NP_010076.1,NP_010076.1,NP_010076.1,NP_010076.1
XP_007874753.1,NP_595981.1,NP_595981.1,NP_595981.1,NP_595981.1
XP_007875578.1,NP_116659.1,NP_116659.1,NP_116659.1,NP_116659.1
XP_007873609.1,NP_012914.1,NP_012914.1,NP_012914.1,NP_012914.1
XP_007873789.1,NP_596298.1,NP_596298.1,NP_014904.3,NP_596298.1
XP_007873855.1,NP_593713.1,NP_593713.1,NP_593713.1,NP_593713.1
XP_007874069.1,NP_594747.1,NP_594747.1,NP_594747.1,NP_594747.1
XP_007874802.1,NP_001018195.1,NP_001018195.1,NP_001018195.1,NP_001018195.1
XP_007874942.1,NP_587883.1,NP_587883.1,NP_587883.1,NP_587883.1
XP_007872234.1,NP_588096.1,NP_588096.1,NP_588096.1,NP_588096.1
XP_007872407.1,NP_012214.3,NP_012214.3,NP_012214.3,NP_012214.3
XP_007872577.1,NP_587857.2,NP_587857.2,NP_587857.2,NP_587857.2
XP_007872653.1,NP_595532.1,NP_595532.1,NP_595532.1,NP_595532.1
XP_007873022.1,NP_596747.1,NP_596747.1,NP_596747.1,NP_596747.1
XP_007873122.1,NP_595251.1,NP_595251.1,NP_595251.1,NP_595251.1
XP_007873349.1,NP_595590.1,NP_595590.1,NP_595590.1,NP_595590.1
XP_007873796.1,NP_001018837.1,NP_001018837.1,NP_001018837.1,NP_001018837.1
XP_007873094.1,NP_593837.1,NP_593837.1,NP_593837.1,NP_593837.1
XP_007873543.1,NP_593575.1,NP_593575.1,NP_593575.1,NP_593575.1
XP_007874938.1,NP_594904.1,NP_594904.1,NP_594904.1,NP_594904.1
XP_007871919.1,NP_588394.2,NP_588394.2,NP_588394.2,NP_588394.2
XP_007872056.1,NP_588076.1,NP_588076.1,NP_588076.1,NP_588076.1
XP_007872133.1,NP_594668.1,NP_594668.1,NP_594668.1,NP_594668.1
XP_007872396.1,NP_593383.1,NP_593383.1,NP_593383.1,NP_593383.1
XP_007872714.1,NP_596520.1,NP_596520.1,NP_596520.1,NP_596520.1
XP_007873290.1,NP_595624.1,NP_595624.1,NP_595624.1,NP_595624.1
XP_007873531.1,NP_593782.1,NP_593782.1,NP_593782.1,NP_593782.1
XP_007874207.1,NP_596587.2,NP_596587.2,NP_596587.2,NP_596587.2
XP_007874848.1,NP_011032.1,NP_011032.1,NP_011032.1,NP_011032.1
XP_007874991.1,NP_594626.1,NP_594626.1,NP_594626.1,NP_594626.1
XP_019613412.1,NP_593840.1,NP_593840.1,NP_593840.1,NP_593840.1
XP_007874038.1,NP_593518.1,NP_593518.1,NP_593518.1,NP_593518.1
XP_007874194.1,NP_596646.1,NP_596646.1,NP_596646.1,NP_596646.1
XP_007874356.1,NP_587905.2,NP_587905.2,NP_587905.2,NP_587905.2
XP_007871891.1,NP_010467.1,NP_010467.1,NP_010467.1,NP_010467.1
XP_007872034.1,NP_596643.1,NP_596643.1,NP_596643.1,NP_596643.1
XP_007872060.1,CCG80759.1,CCG80759.1,CCG80759.1,CCG80759.1
XP_007873574.1,NP_014107.1,NP_014107.1,NP_014107.1,NP_014107.1
XP_007873772.1,NP_596567.1,NP_596567.1,NP_596567.1,NP_596567.1
XP_007874151.1,NP_012350.1,NP_012350.1,NP_012350.1,NP_012350.1
XP_007874336.1,NP_592877.1,NP_592877.1,NP_592877.1,NP_592877.1
XP_007875207.1,NP_014898.3,NP_014898.3,NP_014898.3,NP_014898.3
XP_007871997.1,CCG81663.1,CCG81663.1,CCG81663.1,CCG81663.1
XP_007872413.1,NP_012986.1,NP_012986.1,NP_012986.1,NP_012986.1
XP_007872414.1,CCG83359.1,CCG83359.1,CCG83359.1,CCG83359.1
XP_007872659.1,NP_593699.1,NP_593699.1,NP_593699.1,NP_593699.1
XP_007872829.1,NP_588468.3,NP_588468.3,NP_588468.3,NP_588468.3
XP_007873919.1,NP_010083.1,NP_010083.1,NP_010083.1,NP_010083.1
XP_007873988.1,NP_593772.2,NP_593772.2,NP_593772.2,NP_593772.2
XP_007874106.1,NP_013809.1,NP_013809.1,NP_013809.1,NP_013809.1
XP_007872176.1,CCX35436.1,CCX35436.1,CCX35436.1,CCX35436.1
XP_007874115.1,NP_593695.1,NP_593695.1,NP_593695.1,NP_593695.1
XP_007875388.1,NP_012611.1,NP_012611.1,NP_012611.1,NP_012611.1
XP_007872027.1,NP_593901.1,NP_593901.1,NP_593901.1,NP_593901.1
XP_007873857.1,NP_593770.1,NP_593770.1,NP_593770.1,NP_593770.1
XP_007874627.1,NP_001417938.1,NP_001417938.1,NP_001417938.1,NP_001417938.1
XP_007875093.1,NP_593764.1,NP_593764.1,NP_593764.1,NP_593764.1
XP_007875528.1,NP_593039.1,NP_593039.1,NP_593039.1,NP_593039.1
XP_007871977.1,NP_014174.1,NP_014174.1,NP_014174.1,NP_014174.1
XP_007872143.1,NP_596145.1,NP_596145.1,NP_596145.1,NP_596145.1
XP_007872249.1,NP_009595.1,NP_009595.1,NP_009595.1,NP_009595.1
XP_007872697.1,NP_593824.1,NP_593824.1,NP_593824.1,NP_593824.1
XP_007872802.1,NP_595202.1,NP_595202.1,NP_595202.1,NP_595202.1
XP_007873150.1,CCG83952.1,CCG83952.1,CCG83952.1,CCG83952.1
XP_007873490.1,NP_595414.1,NP_595414.1,NP_595414.1,NP_595414.1
XP_007874220.1,NP_594820.1,NP_594820.1,NP_594820.1,NP_594820.1
XP_007874591.2,NP_014565.2,NP_014565.2,NP_014565.2,NP_014565.2
XP_007874846.1,NP_594598.2,NP_594598.2,NP_594598.2,NP_594598.2
XP_007874918.1,NP_011307.1,NP_011307.1,NP_011307.1,NP_011307.1
XP_007872928.1,NP_001342906.1,NP_001342906.1,NP_001342906.1,NP_001342906.1
XP_007873044.1,CCG81771.1,CCG81771.1,CCG81771.1,CCG81771.1
XP_007873060.1,NP_011260.1,NP_011260.1,NP_011260.1,NP_011260.1
XP_007874235.1,NP_596826.1,NP_596826.1,NP_596826.1,NP_596826.1
XP_007874436.1,NP_588398.1,NP_588398.1,NP_588398.1,NP_588398.1
XP_007874438.1,NP_593456.1,NP_593456.1,NP_593456.1,NP_593456.1
XP_007874582.1,NP_588252.1,NP_588252.1,NP_588252.1,NP_588252.1
XP_007874867.1,CCG81488.1,CCG81488.1,CCG81488.1,CCG81488.1
XP_007874479.1,NP_014392.3,NP_014392.3,NP_014392.3,NP_014392.3
XP_007874566.1,NP_594363.1,NP_594363.1,NP_594363.1,NP_594363.1
XP_007875053.1,NP_001342766.1,NP_001342766.1,NP_001342766.1,NP_001342766.1
XP_007872811.1,NP_588072.1,NP_588072.1,NP_588072.1,NP_588072.1
XP_007875146.1,NP_594340.1,NP_594340.1,NP_594340.1,NP_594340.1
XP_007875620.1,NP_593684.1,NP_593684.1,NP_593684.1,NP_593684.1
XP_019613350.1,NP_595776.1,NP_595776.1,NP_595776.1,NP_595776.1
XP_007872016.1,NP_013444.1,NP_013444.1,NP_013444.1,NP_013444.1
XP_007873931.1,NP_012160.2,NP_012160.2,NP_012160.2,NP_012160.2
XP_007875317.1,NP_596051.2,NP_596051.2,NP_596051.2,NP_596051.2
XP_007873381.1,NP_588515.1,NP_588515.1,NP_588515.1,NP_588515.1
XP_007874311.1,NP_593712.1,NP_593712.1,NP_593712.1,NP_593712.1
XP_007874672.1,NP_014243.3,NP_014243.3,NP_014243.3,NP_014243.3
XP_007874964.1,NP_596194.1,NP_596194.1,NP_596194.1,NP_596194.1
XP_019613295.1,NP_593540.1,NP_593540.1,NP_593540.1,NP_593540.1
XP_007872442.1,NP_596759.1,NP_596759.1,NP_596759.1,NP_596759.1
XP_007872861.1,NP_011747.2,NP_011747.2,NP_011747.2,NP_011747.2
XP_007873693.1,CCG80662.1,CCG80662.1,CCG80662.1,CCG80662.1
XP_007874006.1,NP_011379.1,NP_011379.1,NP_011379.1,NP_011379.1
XP_007875324.1,CCG83706.1,CCG83706.1,CCG83706.1,CCG83706.1
XP_007871966.1,NP_594355.1,NP_594355.1,NP_594355.1,NP_594355.1
XP_007872144.1,NP_013814.1,NP_013814.1,NP_013814.1,NP_013814.1
XP_007873135.1,NP_588113.1,NP_588113.1,NP_588113.1,NP_588113.1
XP_007873192.1,NP_594081.1,NP_594081.1,NP_594081.1,NP_594081.1
XP_007873232.1,NP_010912.1,NP_010912.1,NP_010912.1,NP_010912.1
XP_007873462.1,NP_595344.1,NP_595344.1,NP_595344.1,NP_595344.1
XP_007873589.1,NP_595701.1,NP_595701.1,NP_595701.1,NP_595701.1
XP_007874241.1,NP_596692.1,NP_596692.1,NP_596692.1,NP_596692.1
XP_007874385.1,NP_593015.1,NP_593015.1,NP_596243.1,NP_593015.1
XP_007874529.1,NP_593145.1,NP_593145.1,NP_593145.1,NP_593145.1
XP_007875169.1,NP_013908.1,NP_013908.1,NP_013908.1,NP_013908.1
XP_007872312.1,NP_596347.1,NP_596347.1,NP_596347.1,NP_596347.1
XP_007874494.1,NP_012997.3,NP_012997.3,NP_012997.3,NP_012997.3
XP_007874803.1,NP_593223.1,NP_593223.1,NP_593223.1,NP_593223.1
XP_007875083.1,CCG82401.1,CCG82401.1,CCG82401.1,CCG82401.1
XP_007875107.1,NP_593394.1,NP_593394.1,NP_593394.1,NP_593394.1
XP_007873327.1,NP_596298.1,NP_596298.1,NP_596298.1,NP_596298.1
XP_007874661.1,NP_001343023.2,NP_001343023.2,NP_001343023.2,NP_001343023.2
XP_007875269.1,CCG82326.1,CCG82326.1,CCG82326.1,CCG82326.1
XP_007872062.1,NP_588073.1,NP_588073.1,NP_588073.1,NP_588073.1
XP_007872106.1,NP_594035.1,NP_594035.1,NP_594035.1,NP_594035.1
XP_007872184.1,NP_593593.1,NP_593593.1,NP_593593.1,NP_593593.1
XP_007872795.1,CCG80789.1,CCG80789.1,CCG80789.1,CCG80789.1
XP_007872963.1,NP_594809.1,NP_594809.1,NP_594809.1,NP_594809.1
XP_007873038.1,CCG84551.1,CCG84551.1,CCG84551.1,CCG84551.1
XP_007873658.1,NP_588239.2,NP_588239.2,NP_588239.2,NP_588239.2
XP_007873670.1,NP_594090.1,NP_594090.1,NP_594090.1,NP_594090.1
XP_007873719.1,NP_593657.2,NP_593657.2,NP_593657.2,NP_593657.2
XP_007875338.1,NP_594209.1,NP_594209.1,NP_594209.1,NP_594209.1
XP_007875351.1,NP_013846.1,NP_013846.1,NP_013846.1,NP_013846.1
XP_007872232.1,CCG83246.1,CCG83246.1,CCG83246.1,CCG83246.1
XP_007872529.1,NP_001018789.2,NP_001018789.2,NP_001018789.2,NP_001018789.2
XP_007872567.1,NP_593019.1,NP_593019.1,NP_593019.1,NP_593019.1
XP_007872915.1,NP_596038.1,NP_596038.1,NP_596038.1,NP_596038.1
XP_007874426.1,CCG81717.1,CCG81717.1,CCG81717.1,CCG81717.1
XP_007875368.1,CCG83701.1,CCG83701.1,CCG83701.1,CCG83701.1
XP_007872389.1,NP_594425.1,NP_594425.1,NP_594425.1,NP_594425.1
XP_007872977.1,NP_595921.2,NP_595921.2,NP_595921.2,NP_595921.2
XP_007875196.1,CCG84157.1,CCG84157.1,CCG84157.1,CCG84157.1
XP_007875503.1,NP_594730.2,NP_594730.2,NP_594730.2,NP_594730.2
XP_007875190.1,NP_595448.1,NP_595448.1,NP_595448.1,NP_595448.1
XP_007875268.1,NP_596072.1,NP_596072.1,NP_596072.1,NP_596072.1
XP_007872439.1,NP_011032.1,NP_011032.1,NP_011032.1,NP_011032.1
XP_007873257.1,NP_595365.1,NP_595365.1,NP_595365.1,NP_595365.1
XP_007873315.1,NP_587921.1,NP_587921.1,NP_587921.1,NP_587921.1
XP_007873920.1,NP_012011.1,NP_012011.1,NP_012011.1,NP_012011.1
XP_007875510.1,NP_587940.1,NP_587940.1,NP_587940.1,NP_587940.1
XP_007875660.1,NP_014717.2,NP_014717.2,NP_014717.2,NP_014717.2
XP_007872885.1,NP_593408.1,NP_593408.1,NP_593408.1,NP_593408.1
XP_007874137.1,NP_594593.1,NP_594593.1,NP_594593.1,NP_594593.1
XP_007874527.1,NP_592903.1,NP_592903.1,NP_592903.1,NP_592903.1
XP_007875023.1,NP_602317.3,NP_602317.3,NP_602317.3,NP_602317.3
XP_007875332.1,NP_588455.1,NP_588455.1,NP_588455.1,NP_588455.1
XP_007875593.1,NP_594654.1,NP_594654.1,NP_594654.1,NP_594654.1
XP_007875661.1,NP_593138.1,NP_593138.1,NP_593138.1,NP_593138.1
XP_007871960.1,NP_596801.3,NP_596801.3,NP_596801.3,NP_596801.3
XP_007872289.1,CCG81935.1,CCG81935.1,CCG81935.1,CCG81935.1
XP_007872432.1,NP_588324.1,NP_588324.1,NP_588324.1,NP_588324.1
XP_007873136.1,NP_593678.1,NP_593678.1,NP_593678.1,NP_593678.1
XP_007875551.1,NP_595919.1,NP_595919.1,NP_595919.1,NP_595919.1
XP_019613313.1,NP_596360.1,NP_596360.1,NP_596360.1,NP_596360.1
XP_007872380.1,NP_595846.1,NP_595846.1,NP_595846.1,NP_595846.1
XP_007872524.1,NP_009659.3,NP_009659.3,NP_009659.3,NP_009659.3
XP_007873214.1,NP_012221.2,NP_012221.2,NP_012221.2,NP_012221.2
XP_007874403.1,NP_596695.1,NP_596695.1,NP_596695.1,NP_596695.1
XP_007875384.1,NP_015441.1,NP_015441.1,NP_015441.1,NP_015441.1
XP_019613370.1,NP_594211.1,NP_594211.1,NP_594211.1,NP_594211.1
XP_007872353.1,NP_001342746.1,NP_001342746.1,NP_001342746.1,NP_001342746.1
XP_007873052.1,CCG84548.1,CCG84548.1,CCG84548.1,CCG84548.1
XP_007873296.1,NP_596140.1,NP_596140.1,NP_596140.1,NP_596140.1
XP_007873323.1,NP_011377.1,NP_011377.1,NP_011377.1,NP_011377.1
XP_007873395.1,NP_588185.1,NP_588185.1,NP_588185.1,NP_588185.1
XP_007873610.1,NP_588551.1,NP_588551.1,NP_588551.1,NP_588551.1
XP_007873815.1,NP_010601.3,NP_010601.3,NP_010601.3,NP_010601.3
XP_007875479.1,NP_587834.1,NP_587834.1,NP_587834.1,NP_587834.1
XP_007873406.1,NP_012410.1,NP_012410.1,NP_012410.1,NP_012410.1
XP_007873802.1,NP_001342792.1,NP_001342792.1,NP_001342792.1,NP_001342792.1
XP_007873949.1,NP_595727.1,NP_595727.1,NP_595727.1,NP_595727.1
XP_007874417.1,NP_587818.1,NP_587818.1,NP_587818.1,NP_587818.1
XP_007875569.1,NP_595026.1,NP_595026.1,NP_595026.1,NP_595026.1
XP_019613413.1,NP_593355.2,NP_593355.2,NP_593355.2,NP_593355.2
XP_007871927.1,CCG82998.1,CCG82998.1,CCG82998.1,CCG82998.1
XP_007872032.1,NP_593903.1,NP_593903.1,NP_593903.1,NP_593903.1
XP_007872585.1,NP_010819.1,NP_010819.1,NP_010819.1,NP_010819.1
XP_007872688.1,NP_595668.1,NP_595668.1,NP_595668.1,NP_595668.1
XP_007873042.1,NP_595657.1,NP_595657.1,NP_595657.1,NP_595657.1
XP_007873879.1,NP_012263.1,NP_012263.1,NP_012263.1,NP_012263.1
XP_007874360.1,NP_595539.1,NP_595539.1,NP_595539.1,NP_595539.1
XP_007875080.2,NP_011956.1,NP_011956.1,NP_011956.1,NP_011956.1
XP_007875106.1,NP_587791.1,NP_587791.1,NP_587791.1,NP_587791.1
XP_007872281.1,NP_593636.1,NP_593636.1,NP_593636.1,NP_593636.1
XP_007875394.1,NP_596515.1,NP_596515.1,NP_596515.1,NP_596515.1
XP_007872638.1,NP_588420.1,NP_588420.1,NP_588420.1,NP_588420.1
XP_007873385.1,NP_009899.1,NP_009899.1,NP_009899.1,NP_009899.1
XP_007874525.1,NP_013623.1,NP_013623.1,NP_013623.1,NP_013623.1
XP_007875297.1,NP_595735.1,NP_595735.1,NP_595735.1,NP_595735.1
XP_019613337.1,NP_593611.1,NP_593611.1,NP_593611.1,NP_593611.1
XP_019613346.1,NP_594384.1,NP_594384.1,NP_594384.1,NP_594384.1
XP_007871922.1,NP_014324.3,NP_014324.3,NP_014324.3,NP_014324.3
XP_007871996.1,CCG81698.1,CCG81698.1,CCG81698.1,CCG81698.1
XP_007873103.1,NP_001342871.1,NP_001342871.1,NP_001342871.1,NP_001342871.1
XP_007873171.1,NP_588533.1,NP_588533.1,NP_588533.1,NP_588533.1
XP_007873374.1,NP_011069.1,NP_011069.1,NP_011069.1,NP_011069.1
XP_007874290.1,NP_595460.1,NP_595460.1,NP_595460.1,NP_595460.1
XP_007874897.1,NP_587809.2,NP_587809.2,NP_587809.2,NP_587809.2
XP_007875016.1,NP_594934.1,NP_594934.1,NP_594934.1,NP_594934.1
XP_007875161.1,NP_010582.3,NP_010582.3,NP_010582.3,NP_010582.3
XP_007875168.1,NP_595451.1,NP_595451.1,NP_595451.1,NP_595451.1
XP_007875565.1,NP_593120.1,NP_593120.1,NP_593120.1,NP_593120.1
XP_007872081.1,NP_588449.1,NP_588449.1,NP_588449.1,NP_588449.1
XP_007873067.1,NP_594001.2,NP_594001.2,NP_594001.2,NP_594001.2
XP_007873292.1,NP_012182.1,NP_012182.1,NP_012182.1,NP_012182.1
XP_007874180.1,NP_588441.1,NP_588441.1,NP_588441.1,NP_588441.1
XP_007874524.1,NP_594739.1,NP_594739.1,NP_594739.1,NP_594739.1
XP_007875132.1,NP_594879.3,NP_594879.3,NP_594879.3,NP_594879.3
XP_007875625.1,NP_587806.1,NP_587806.1,NP_587806.1,NP_587806.1
XP_007871985.1,NP_596215.1,NP_596215.1,NP_596215.1,NP_596215.1
XP_007872070.1,NP_587915.1,NP_587915.1,NP_587915.1,NP_587915.1
XP_007872089.1,NP_010566.1,NP_010566.1,NP_010566.1,NP_010566.1
XP_007872187.1,NP_013284.1,NP_013284.1,NP_013284.1,NP_013284.1
XP_007872679.1,NP_595588.1,NP_595588.1,NP_595588.1,NP_595588.1
XP_007873262.1,NP_594169.1,NP_594169.1,NP_594169.1,NP_594169.1
XP_007875220.1,NP_593495.1,NP_593495.1,NP_593495.1,NP_593495.1
XP_007872771.1,NP_593719.1,NP_593719.1,NP_593719.1,NP_593719.1
XP_007873093.1,CCG83499.1,CCG83499.1,CCG83499.1,CCG83499.1
XP_007873207.1,NP_593220.2,NP_593220.2,NP_593220.2,NP_593220.2
XP_007874145.1,NP_014343.1,NP_014343.1,NP_014343.1,NP_014343.1
