,bfs,bts,graph,faiss
XP_018226169.1,NP_595667.1,NP_595667.1,NP_595667.1,NP_595667.1
XP_018226309.1,NP_593109.1,NP_593109.1,NP_593109.1,NP_593109.1
XP_018226446.1,NP_588055.1,NP_588055.1,NP_588055.1,NP_588055.1
XP_018227091.1,NP_596802.1,NP_596802.1,NP_596802.1,NP_596802.1
XP_018227149.1,NP_595394.1,NP_595394.1,NP_595394.1,NP_595394.1
XP_018227554.1,NP_596637.1,NP_596637.1,NP_596637.1,NP_596637.1
XP_018225162.1,NP_594010.1,NP_594010.1,NP_594010.1,NP_594010.1
XP_018225699.1,NP_596102.1,NP_596102.1,NP_596102.1,NP_596102.1
XP_018225827.1,NP_595405.1,NP_595405.1,NP_595405.1,NP_595405.1
XP_018225939.1,NP_595168.1,NP_595168.1,NP_595168.1,NP_595168.1
XP_018226375.1,NP_595519.1,NP_595519.1,NP_595519.1,NP_595519.1
XP_018226611.1,NP_596568.1,NP_596568.1,NP_596568.1,NP_596568.1
XP_018226801.1,NP_593567.1,NP_593567.1,NP_593567.1,NP_593567.1
XP_018227208.1,NP_596672.1,NP_596672.1,NP_596672.1,NP_596672.1
XP_018227448.1,NP_588202.1,NP_588202.1,NP_588202.1,NP_588202.1
XP_018224733.1,NP_001018298.2,NP_001018298.2,NP_001018298.2,NP_001018298.2
XP_018225096.1,NP_593299.1,NP_593299.1,NP_593299.1,NP_593299.1
XP_018227440.1,NP_593853.1,NP_593853.1,NP_593853.1,NP_593853.1
XP_018224187.1,NP_596064.1,NP_596064.1,NP_596064.1,NP_596064.1
XP_018224378.1,NP_588230.1,NP_588230.1,NP_588230.1,NP_588230.1
XP_018224595.1,NP_596835.1,NP_596835.1,NP_596835.1,NP_596835.1
XP_018224638.1,NP_593121.1,NP_593121.1,NP_593121.1,NP_593121.1
XP_018224805.1,NP_001343031.1,NP_001343031.1,NP_001343031.1,NP_001343031.1
XP_018225584.1,NP_592843.1,NP_592843.1,NP_592843.1,NP_592843.1
XP_018225685.1,NP_594712.1,NP_594712.1,NP_594712.1,NP_594712.1
XP_018226022.1,NP_595646.1,NP_595646.1,NP_595646.1,NP_595646.1
XP_018226103.1,NP_594758.1,NP_594758.1,NP_594758.1,NP_594758.1
XP_018226111.1,NP_595933.1,NP_595933.1,NP_595933.1,NP_595933.1
XP_018226955.1,NP_593105.1,NP_593105.1,NP_593105.1,NP_593105.1
XP_018224181.1,NP_593689.1,NP_593689.1,NP_593689.1,NP_593689.1
XP_018225214.1,NP_593158.1,NP_593158.1,NP_593158.1,NP_593158.1
XP_018226127.1,NP_001342964.1,NP_001342964.1,NP_001342964.1,NP_001342964.1
XP_018226709.1,NP_593920.1,NP_593920.1,NP_593920.1,NP_593920.1
XP_018226774.1,NP_001417949.1,NP_001417949.1,NP_001417949.1,NP_001417949.1
XP_018227087.1,NP_595846.1,NP_595846.1,NP_595846.1,NP_595846.1
XP_018224342.1,NP_588229.1,NP_588229.1,NP_593538.1,NP_588229.1
XP_018224933.1,NP_596501.1,NP_596501.1,NP_596501.1,NP_596501.1
XP_018225156.1,NP_594749.1,NP_594749.1,NP_594749.1,NP_594749.1
XP_018226275.1,NP_595578.1,NP_595578.1,NP_595578.1,NP_595578.1
XP_018226466.1,NP_588392.1,NP_588392.1,NP_588392.1,NP_588392.1
XP_018226608.1,NP_593844.1,NP_593844.1,NP_593844.1,NP_593844.1
XP_018226851.1,NP_596784.1,NP_596784.1,NP_596784.1,NP_596784.1
XP_018227175.1,NP_587720.2,NP_587720.2,NP_587720.2,NP_587720.2
XP_018227354.1,NP_596831.1,NP_596831.1,NP_596831.1,NP_596831.1
XP_018227397.1,NP_596272.1,NP_596272.1,NP_596272.1,NP_596272.1
XP_018227505.1,NP_594142.1,NP_594142.1,NP_594142.1,NP_594142.1
XP_018224438.1,NP_593047.1,NP_593047.1,NP_593047.1,NP_593047.1
XP_018225004.1,NP_594710.1,NP_594710.1,NP_594710.1,NP_594710.1
XP_018225416.1,NP_588130.1,NP_588130.1,NP_588130.1,NP_588130.1
XP_018225437.1,NP_588338.1,NP_588338.1,NP_588338.1,NP_588338.1
XP_018225483.1,NP_596575.1,NP_596575.1,NP_596575.1,NP_596575.1
XP_018225590.1,NP_001342951.1,NP_001342951.1,NP_001342951.1,NP_001342951.1
XP_018225730.1,NP_588465.1,NP_588465.1,NP_588465.1,NP_588465.1
XP_018226256.1,NP_588154.1,NP_588154.1,NP_588154.1,NP_588154.1
XP_018226723.1,NP_596163.1,NP_596163.1,NP_596163.1,NP_596163.1
XP_018227615.1,NP_587792.1,NP_587792.1,NP_587792.1,NP_587792.1
XP_018224272.1,NP_593265.1,NP_593265.1,NP_593265.1,NP_593265.1
XP_018225787.1,NP_593749.1,NP_593749.1,NP_593749.1,NP_593749.1
XP_018226607.1,NP_595459.1,NP_595459.1,NP_595459.1,NP_595459.1
XP_018224914.1,NP_001018227.1,NP_001018227.1,NP_001018227.1,NP_001018227.1
XP_018225016.1,NP_588130.1,NP_588130.1,NP_588130.1,NP_588130.1
XP_018225638.1,NP_594931.1,NP_594931.1,NP_594931.1,NP_594931.1
XP_018225931.1,NP_594876.1,NP_594876.1,NP_594876.1,NP_594876.1
XP_018226453.1,NP_588083.1,NP_588083.1,NP_588083.1,NP_588083.1
XP_018226832.1,NP_593771.1,NP_593771.1,NP_593771.1,NP_593771.1
XP_018227290.1,NP_594540.1,NP_594540.1,NP_594540.1,NP_594540.1
XP_018227528.1,NP_594397.1,NP_594397.1,NP_594397.1,NP_594397.1
XP_018224516.1,NP_587842.1,NP_587842.1,NP_587842.1,NP_587842.1
XP_018225391.1,NP_593407.1,NP_593407.1,NP_593407.1,NP_593407.1
XP_018226158.1,NP_588078.1,NP_588078.1,NP_588078.1,NP_588078.1
XP_018226206.1,NP_593836.3,NP_593836.3,NP_593836.3,NP_593836.3
XP_018226509.1,NP_595251.1,NP_595251.1,NP_595251.1,NP_595251.1
XP_018227209.1,NP_001417959.1,NP_001417959.1,NP_001417959.1,NP_001417959.1
XP_018227592.1,NP_588239.2,NP_588239.2,NP_588239.2,NP_588239.2
XP_018224376.1,NP_593394.1,NP_593394.1,NP_593394.1,NP_593394.1
XP_018225867.1,NP_594571.1,NP_594571.1,NP_594571.1,NP_594571.1
XP_018227395.1,NP_588094.1,NP_588094.1,NP_588094.1,NP_588094.1
XP_018224383.1,NP_593882.1,NP_593882.1,NP_593882.1,NP_593882.1
XP_018224447.1,NP_593044.2,NP_593044.2,NP_593044.2,NP_593044.2
XP_018225789.1,NP_001342890.1,NP_001342890.1,NP_001342890.1,NP_001342890.1
XP_018226174.1,NP_587980.1,NP_587980.1,NP_587980.1,NP_587980.1
XP_018226268.1,NP_595297.1,NP_595297.1,NP_595297.1,NP_595297.1
XP_018226274.1,NP_001342714.1,NP_001342714.1,NP_001342714.1,NP_001342714.1
XP_018226972.1,NP_001342786.1,NP_001342786.1,NP_001342786.1,NP_001342786.1
XP_018224536.1,NP_595881.1,NP_595881.1,NP_595881.1,NP_595881.1
XP_018225012.1,NP_594984.1,NP_594984.1,NP_594984.1,NP_594984.1
XP_018224330.1,NP_595292.1,NP_595292.1,NP_595292.1,NP_595292.1
XP_018225364.1,NP_593578.1,NP_593578.1,NP_593578.1,NP_593578.1
XP_018225997.1,NP_587979.1,NP_587979.1,NP_587979.1,NP_587979.1
XP_018226848.1,NP_592852.1,NP_592852.1,NP_592852.1,NP_592852.1
XP_018224692.1,NP_587803.1,NP_587803.1,NP_587803.1,NP_587803.1
XP_018224886.1,NP_596835.1,NP_596835.1,NP_596835.1,NP_596835.1
XP_018225303.1,NP_596349.1,NP_596349.1,NP_596349.1,NP_596349.1
XP_018225869.1,NP_001342712.1,NP_001342712.1,NP_001342712.1,NP_001342712.1
XP_018227488.1,NP_001342887.1,NP_001342887.1,NP_001342887.1,NP_001342887.1
XP_018224832.1,NP_001342873.1,NP_001342873.1,NP_001342873.1,NP_001342873.1
XP_018225492.1,NP_588009.1,NP_588009.1,NP_588009.1,NP_588009.1
XP_018225528.1,NP_587926.2,NP_587926.2,NP_587926.2,NP_587926.2
XP_018225769.1,NP_593751.1,NP_593751.1,NP_593751.1,NP_593751.1
XP_018226139.1,NP_595082.1,NP_595082.1,NP_595082.1,NP_595082.1
XP_018226313.1,NP_592923.1,NP_592923.1,NP_592923.1,NP_592923.1
XP_018226671.1,NP_595730.1,NP_595730.1,NP_595730.1,NP_595730.1
XP_018227416.1,NP_594311.2,NP_594311.2,NP_594311.2,NP_594311.2
XP_018227462.1,NP_593798.1,NP_593798.1,NP_593798.1,NP_593798.1
XP_018224126.1,NP_587912.1,NP_587912.1,NP_587912.1,NP_587912.1
XP_018225218.1,NP_593159.1,NP_593159.1,NP_593159.1,NP_593159.1
XP_018225790.1,NP_596245.1,NP_596245.1,NP_596245.1,NP_596245.1
XP_018226261.1,NP_595372.1,NP_595372.1,NP_595372.1,NP_595372.1
XP_018226302.1,NP_588457.1,NP_588457.1,NP_588457.1,NP_588457.1
XP_018226496.1,NP_596741.1,NP_596741.1,NP_596741.1,NP_596741.1
XP_018226856.1,NP_595591.1,NP_595591.1,NP_595591.1,NP_595591.1
XP_018227212.1,NP_596312.1,NP_596312.1,NP_596312.1,NP_596312.1
XP_018225830.1,NP_596453.1,NP_596453.1,NP_596453.1,NP_596453.1
XP_018225985.1,NP_593786.2,NP_593786.2,NP_593786.2,NP_593786.2
XP_018226130.1,NP_596442.2,NP_596442.2,NP_596442.2,NP_596442.2
XP_018226299.1,NP_588251.1,NP_588251.1,NP_588251.1,NP_588251.1
XP_018227014.1,NP_594229.1,NP_594229.1,NP_594229.1,NP_594229.1
XP_018224388.1,NP_587974.1,NP_587974.1,NP_001342751.1,NP_587974.1
XP_018224424.1,NP_595196.2,NP_595196.2,NP_595196.2,NP_595196.2
XP_018224751.1,NP_001342987.1,NP_001342987.1,NP_001342987.1,NP_001342987.1
XP_018224966.1,NP_593627.1,NP_593627.1,NP_593627.1,NP_593627.1
XP_018225624.1,NP_595149.1,NP_595149.1,NP_595149.1,NP_595149.1
XP_018225854.1,NP_592987.1,NP_592987.1,NP_592987.1,NP_592987.1
XP_018225961.1,NP_595404.1,NP_595404.1,NP_595404.1,NP_595404.1
XP_018226079.1,NP_595546.2,NP_595546.2,NP_595546.2,NP_595546.2
XP_018226253.1,NP_594230.1,NP_594230.1,NP_594230.1,NP_594230.1
XP_018226826.1,NP_594166.1,NP_594166.1,NP_594166.1,NP_594166.1
XP_018227650.1,NP_001342813.1,NP_001342813.1,NP_001342813.1,NP_001342813.1
XP_018224411.1,NP_001018840.1,NP_001018840.1,NP_001018840.1,NP_001018840.1
XP_018226131.1,NP_596492.1,NP_596492.1,NP_596492.1,NP_596492.1
XP_018226157.1,NP_596087.1,NP_596087.1,NP_596087.1,NP_596087.1
XP_018227336.1,NP_593079.1,NP_593079.1,NP_593079.1,NP_593079.1
XP_018225666.1,NP_593495.1,NP_593495.1,NP_593495.1,NP_593495.1
XP_018226652.1,NP_596400.1,NP_596400.1,NP_596400.1,NP_596400.1
XP_018226690.1,NP_593439.1,NP_593439.1,NP_593439.1,NP_593439.1
XP_018224188.1,NP_595440.1,NP_595440.1,NP_595440.1,NP_595440.1
XP_018224708.1,NP_593604.1,NP_593604.1,NP_593604.1,NP_593604.1
XP_018226460.1,NP_594145.1,NP_594145.1,NP_594145.1,NP_594145.1
XP_018226845.1,NP_593632.1,NP_593632.1,NP_593632.1,NP_593632.1
XP_018227181.1,NP_595379.1,NP_595379.1,NP_595379.1,NP_595379.1
XP_018227727.1,NP_001342857.1,NP_001342857.1,NP_001342857.1,NP_001342857.1
XP_018224875.1,NP_594685.1,NP_594685.1,NP_594685.1,NP_594685.1
XP_018224952.1,NP_596780.1,NP_596780.1,NP_596780.1,NP_596780.1
XP_018225864.1,NP_593713.1,NP_593713.1,NP_593713.1,NP_593713.1
XP_018226217.1,NP_595663.1,NP_595663.1,NP_595663.1,NP_595663.1
XP_018226219.1,NP_592835.1,NP_592835.1,NP_592835.1,NP_592835.1
XP_018226565.1,NP_593210.1,NP_593210.1,NP_593210.1,NP_593210.1
XP_018226573.1,NP_592845.1,NP_592845.1,NP_592845.1,NP_592845.1
XP_018225277.1,NP_596646.1,NP_596646.1,NP_596646.1,NP_596646.1
XP_018225432.1,NP_596407.1,NP_596407.1,NP_596407.1,NP_596407.1
XP_018225504.1,NP_596515.1,NP_596515.1,NP_596515.1,NP_596515.1
XP_018226063.1,NP_001342701.1,NP_001342701.1,NP_001342701.1,NP_001342701.1
XP_018226472.1,NP_593097.2,NP_593097.2,NP_593097.2,NP_593097.2
XP_018227116.1,NP_594825.2,NP_594825.2,NP_594825.2,NP_594825.2
XP_018227545.1,NP_001342701.1,NP_001342701.1,NP_001342701.1,NP_001342701.1
XP_018227704.1,NP_001342771.1,NP_001342771.1,NP_001342771.1,NP_001342771.1
XP_018224728.1,NP_595576.1,NP_595576.1,NP_595576.1,NP_595576.1
XP_018225044.1,NP_594399.1,NP_594399.1,NP_594399.1,NP_594399.1
XP_018227017.1,NP_587827.1,NP_587827.1,NP_587827.1,NP_587827.1
XP_018224911.1,NP_595849.1,NP_595849.1,NP_595849.1,NP_595849.1
XP_018225521.1,NP_596317.1,NP_596317.1,NP_596317.1,NP_596317.1
XP_018226936.1,NP_593751.1,NP_593751.1,NP_593751.1,NP_593751.1
XP_018227319.1,NP_593642.1,NP_593642.1,NP_593642.1,NP_593642.1
XP_018227425.1,NP_001342960.1,NP_001342960.1,NP_001342960.1,NP_001342960.1
XP_018224269.1,NP_596073.1,NP_596073.1,NP_596073.1,NP_596073.1
XP_018224458.1,NP_594958.1,NP_594958.1,NP_594958.1,NP_594958.1
XP_018224563.1,NP_588239.2,NP_588239.2,NP_588239.2,NP_588239.2
XP_018225347.1,NP_594626.1,NP_594626.1,NP_594626.1,NP_594626.1
XP_018225606.1,NP_596778.1,NP_596778.1,NP_596778.1,NP_596778.1
XP_018224389.1,NP_001343025.1,NP_001343025.1,NP_001343025.1,NP_001343025.1
XP_018224421.1,NP_594270.1,NP_594270.1,NP_594270.1,NP_594270.1
XP_018224436.1,NP_595090.2,NP_595090.2,NP_595090.2,NP_595090.2
XP_018224719.1,NP_593834.1,NP_593834.1,NP_593834.1,NP_593834.1
XP_018224830.1,NP_001342817.1,NP_001342817.1,NP_001342817.1,NP_001342817.1
XP_018225889.1,NP_596707.1,NP_596707.1,NP_596707.1,NP_596707.1
XP_018226761.1,NP_593420.1,NP_593420.1,NP_593420.1,NP_593420.1
XP_018226837.1,NP_001018227.1,NP_001018227.1,NP_001018227.1,NP_001018227.1
XP_018227090.1,NP_595734.2,NP_595734.2,NP_595734.2,NP_595734.2
XP_018227577.1,NP_595205.1,NP_595205.1,NP_595205.1,NP_595205.1
XP_018224826.1,NP_596334.1,NP_596334.1,NP_596334.1,NP_596334.1
XP_018226055.1,NP_595264.1,NP_595264.1,NP_595264.1,NP_595264.1
XP_018226132.1,NP_001018226.1,NP_001018226.1,NP_001018226.1,NP_001018226.1
XP_018227334.1,NP_588262.1,NP_588262.1,NP_588262.1,NP_588262.1
XP_018224365.1,NP_588223.1,NP_588223.1,NP_588223.1,NP_588223.1
XP_018224711.1,NP_588045.1,NP_588045.1,NP_588045.1,NP_588045.1
XP_018224833.1,NP_596031.1,NP_596031.1,NP_596031.1,NP_596031.1
XP_018224962.1,NP_592891.1,NP_592891.1,NP_592891.1,NP_592891.1
XP_018224981.1,NP_001018227.1,NP_001018227.1,NP_001018227.1,NP_001018227.1
XP_018226494.1,NP_001018848.1,NP_001018848.1,NP_001018848.1,NP_001018848.1
XP_018226776.1,NP_593930.2,NP_593930.2,NP_593930.2,NP_593930.2
XP_018227358.1,NP_593645.1,NP_593645.1,NP_593645.1,NP_593645.1
XP_018227703.1,NP_595617.1,NP_595617.1,NP_595617.1,NP_595617.1
XP_018225159.1,NP_594747.1,NP_594747.1,NP_594747.1,NP_594747.1
XP_018226527.1,NP_588194.1,NP_588194.1,NP_588194.1,NP_588194.1
XP_018226881.1,NP_587848.1,NP_587848.1,NP_587848.1,NP_587848.1
XP_018227570.1,NP_593627.1,NP_593627.1,NP_593627.1,NP_593627.1
XP_018225003.1,NP_001342772.1,NP_001342772.1,NP_001342772.1,NP_001342772.1
XP_018225014.1,NP_595851.1,NP_595851.1,NP_595851.1,NP_595851.1
XP_018226766.1,NP_587827.1,NP_587827.1,NP_587827.1,NP_587827.1
XP_018224226.1,NP_001342895.1,NP_001342895.1,NP_001342895.1,NP_001342895.1
XP_018224513.1,NP_593251.1,NP_593251.1,NP_593251.1,NP_593251.1
XP_018224612.1,NP_587848.1,NP_587848.1,NP_587848.1,NP_587848.1
XP_018224654.1,NP_594014.1,NP_594014.1,NP_594014.1,NP_594014.1
XP_018224998.1,NP_001342925.1,NP_001342925.1,NP_001342925.1,NP_001342925.1
XP_018225485.1,NP_587912.1,NP_587912.1,NP_587912.1,NP_587912.1
XP_018225665.1,NP_001417927.1,NP_001417927.1,NP_001417927.1,NP_001417927.1
XP_018225677.1,NP_595391.1,NP_595391.1,NP_595391.1,NP_595391.1
XP_018225850.1,NP_592984.1,NP_592984.1,NP_592984.1,NP_592984.1
XP_018226450.1,NP_593904.1,NP_593904.1,NP_593904.1,NP_593904.1
XP_018226537.1,NP_594369.1,NP_594369.1,NP_594369.1,NP_594369.1
XP_018226624.1,NP_587912.1,NP_587912.1,NP_587912.1,NP_587912.1
XP_018226844.1,NP_594484.1,NP_594484.1,NP_594484.1,NP_594484.1
XP_018226991.1,NP_587910.3,NP_587910.3,NP_587910.3,NP_587910.3
XP_018227765.1,NP_596695.1,NP_596695.1,NP_596695.1,NP_596695.1
XP_018224715.1,NP_593755.2,NP_593755.2,NP_593755.2,NP_593755.2
XP_018225710.1,NP_001018179.1,NP_001018179.1,NP_001018179.1,NP_001018179.1
XP_018224391.1,NP_587940.1,NP_587940.1,NP_587940.1,NP_587940.1
XP_018225388.1,NP_587883.1,NP_587883.1,NP_587883.1,NP_587883.1
XP_018225968.1,NP_001018195.1,NP_001018195.1,NP_001018195.1,NP_001018195.1
XP_018226279.1,NP_587857.2,NP_587857.2,NP_587857.2,NP_587857.2
XP_018224435.1,NP_001018837.1,NP_001018837.1,NP_001018837.1,NP_001018837.1
XP_018225896.1,NP_594522.1,NP_594522.1,NP_594522.1,NP_594522.1
XP_018226205.1,NP_595532.1,NP_595532.1,NP_595532.1,NP_595532.1
XP_018226857.1,NP_595590.1,NP_595590.1,NP_595590.1,NP_595590.1
XP_018227217.1,NP_596374.1,NP_596374.1,NP_596374.1,NP_596374.1
XP_018227380.1,NP_588096.1,NP_588096.1,NP_588096.1,NP_588096.1
XP_018227576.1,NP_595251.1,NP_595251.1,NP_595251.1,NP_595251.1
XP_018224212.1,NP_587852.1,NP_587852.1,NP_587852.1,NP_587852.1
XP_018225215.1,NP_596696.1,NP_596696.1,NP_596696.1,NP_596696.1
XP_018225390.1,NP_594904.1,NP_594904.1,NP_594904.1,NP_594904.1
XP_018226011.1,NP_595981.1,NP_595981.1,NP_595981.1,NP_595981.1
XP_018227373.1,NP_596567.1,NP_596567.1,NP_596567.1,NP_596567.1
XP_018227549.1,NP_593837.1,NP_593837.1,NP_593837.1,NP_593837.1
XP_018224873.1,NP_587905.2,NP_587905.2,NP_587905.2,NP_587905.2
XP_018226149.1,NP_596520.1,NP_596520.1,NP_596520.1,NP_596520.1
XP_018226200.1,NP_593699.1,NP_593699.1,NP_593699.1,NP_593699.1
XP_018226431.1,NP_588076.1,NP_588076.1,NP_588076.1,NP_588076.1
XP_018226728.1,NP_593479.1,NP_593479.1,NP_593479.1,NP_593479.1
XP_018227210.1,NP_596777.1,NP_596777.1,NP_596777.1,NP_596777.1
XP_018227426.1,NP_593840.1,NP_593840.1,NP_593840.1,NP_593840.1
XP_018227452.1,NP_588103.1,NP_588103.1,NP_588103.1,NP_588103.1
XP_018224284.1,NP_595624.1,NP_595624.1,NP_595624.1,NP_595624.1
XP_018224448.1,NP_596349.1,NP_596349.1,NP_596349.1,NP_596349.1
XP_018224581.1,NP_594141.1,NP_594141.1,NP_594141.1,NP_594141.1
XP_018224855.1,NP_592877.1,NP_592877.1,NP_592877.1,NP_592877.1
XP_018226363.1,NP_594668.1,NP_594668.1,NP_594668.1,NP_594668.1
XP_018226586.1,NP_596075.3,NP_596075.3,NP_596075.3,NP_596075.3
XP_018227054.1,NP_588144.2,NP_588144.2,NP_588144.2,NP_588144.2
XP_018224456.1,NP_595510.1,NP_595510.1,NP_595510.1,NP_595510.1
XP_018224694.1,NP_593684.1,NP_593684.1,NP_593684.1,NP_593684.1
XP_018226427.1,NP_588074.1,NP_588074.1,NP_588074.1,NP_588074.1
XP_018226452.1,NP_596643.1,NP_596643.1,NP_596643.1,NP_596643.1
XP_018227211.1,NP_001342898.1,NP_001342898.1,NP_001342898.1,NP_001342898.1
XP_018227228.1,NP_593383.1,NP_593383.1,NP_593383.1,NP_593383.1
XP_018224316.1,NP_001417959.1,NP_001417959.1,NP_001417959.1,NP_001417959.1
XP_018225194.1,NP_588169.1,NP_588169.1,NP_588169.1,NP_588169.1
XP_018225236.1,NP_588450.1,NP_588450.1,NP_588450.1,NP_588450.1
XP_018225459.1,NP_595192.1,NP_595192.1,NP_595192.1,NP_595192.1
XP_018225803.1,NP_587802.1,NP_587802.1,NP_587802.1,NP_587802.1
XP_018226488.1,NP_587966.1,NP_587966.1,NP_587966.1,NP_587966.1
XP_018227085.1,NP_588468.3,NP_588468.3,NP_588468.3,NP_588468.3
XP_018224406.1,NP_001342950.1,NP_001342950.1,NP_001342950.1,NP_001342950.1
XP_018224918.1,NP_588424.1,NP_588424.1,NP_588424.1,NP_588424.1
XP_018225302.1,NP_594820.1,NP_594820.1,NP_594820.1,NP_594820.1
XP_018225509.1,NP_596208.1,NP_596208.1,NP_596208.1,NP_596208.1
XP_018225692.1,NP_593518.1,NP_593518.1,NP_593518.1,NP_593518.1
XP_018225745.1,NP_596390.2,NP_596390.2,NP_596390.2,NP_596390.2
XP_018224965.1,NP_595107.1,NP_595107.1,NP_595107.1,NP_595107.1
XP_018225045.1,NP_001417938.1,NP_001417938.1,NP_001417938.1,NP_001417938.1
XP_018225560.1,NP_588455.1,NP_588455.1,NP_588455.1,NP_588455.1
XP_018225738.1,NP_593772.2,NP_593772.2,NP_593772.2,NP_593772.2
XP_018225862.1,NP_593770.1,NP_593770.1,NP_593770.1,NP_593770.1
XP_018225928.1,NP_594598.2,NP_594598.2,NP_594598.2,NP_594598.2
XP_018226459.1,NP_593901.1,NP_593901.1,NP_593901.1,NP_593901.1
XP_018226678.1,NP_593575.1,NP_593575.1,NP_593575.1,NP_593575.1
XP_018227102.1,NP_588072.1,NP_588072.1,NP_588072.1,NP_588072.1
XP_018227192.1,NP_001018227.1,NP_001018227.1,NP_001018227.1,NP_001018227.1
XP_018227679.1,NP_593764.1,NP_593764.1,NP_593764.1,NP_593764.1
XP_018225223.1,NP_594593.1,NP_594593.1,NP_594593.1,NP_594593.1
XP_018225411.1,NP_588485.1,NP_588485.1,NP_588485.1,NP_588485.1
XP_018226354.1,NP_596145.1,NP_596145.1,NP_596145.1,NP_596145.1
XP_018226506.1,NP_595174.1,NP_595174.1,NP_595174.1,NP_595174.1
XP_018226724.1,NP_595414.1,NP_595414.1,NP_595414.1,NP_595414.1
XP_018227602.1,NP_595323.1,NP_595323.1,NP_595323.1,NP_595323.1
XP_018224390.1,NP_587925.2,NP_587925.2,NP_587925.2,NP_587925.2
XP_018224404.1,NP_593039.1,NP_593039.1,NP_593039.1,NP_593039.1
XP_018224974.1,NP_588252.1,NP_588252.1,NP_588252.1,NP_588252.1
XP_018225119.1,NP_588398.1,NP_588398.1,NP_588398.1,NP_588398.1
XP_018225544.1,NP_593736.1,NP_593736.1,NP_593736.1,NP_593736.1
XP_018225908.1,NP_587784.1,NP_587784.1,NP_587784.1,NP_587784.1
XP_018226028.1,NP_594960.2,NP_594960.2,NP_594960.2,NP_594960.2
XP_018226105.1,NP_593509.1,NP_593509.1,NP_593509.1,NP_593509.1
XP_018226163.1,NP_593824.1,NP_593824.1,NP_593824.1,NP_593824.1
XP_018226989.1,NP_001342906.1,NP_001342906.1,NP_001342906.1,NP_001342906.1
XP_018227111.1,NP_595202.1,NP_595202.1,NP_595202.1,NP_595202.1
XP_018224685.1,NP_587802.1,NP_587802.1,NP_587802.1,NP_587802.1
XP_018225076.1,NP_595682.1,NP_595682.1,NP_595682.1,NP_595682.1
XP_018226089.1,NP_595795.1,NP_595795.1,NP_595795.1,NP_595795.1
XP_018226228.1,NP_594570.1,NP_594570.1,NP_594570.1,NP_594570.1
XP_018226695.1,NP_593770.1,NP_593770.1,NP_593770.1,NP_593770.1
XP_018227445.1,NP_593740.1,NP_593740.1,NP_593740.1,NP_593740.1
XP_018225029.1,NP_595776.1,NP_595776.1,NP_595776.1,NP_595776.1
XP_018225963.1,NP_593022.1,NP_593022.1,NP_593022.1,NP_593022.1
XP_018226395.1,NP_593003.1,NP_593003.1,NP_593003.1,NP_593003.1
XP_018226828.1,NP_588515.1,NP_588515.1,NP_588515.1,NP_588515.1
XP_018227728.1,NP_594340.1,NP_594340.1,NP_594340.1,NP_594340.1
XP_018224946.1,NP_595146.1,NP_595146.1,NP_595146.1,NP_595146.1
XP_018225791.1,NP_587851.1,NP_587851.1,NP_587851.1,NP_587851.1
XP_018227667.1,NP_593868.1,NP_593868.1,NP_593868.1,NP_593868.1
XP_018224834.1,NP_593712.1,NP_593712.1,NP_593712.1,NP_593712.1
XP_018225933.1,NP_593540.1,NP_593540.1,NP_593540.1,NP_593540.1
XP_018227238.1,NP_593090.1,NP_593090.1,NP_593090.1,NP_593090.1
XP_018227640.1,NP_594081.1,NP_594081.1,NP_594081.1,NP_594081.1
XP_018225023.1,NP_593145.1,NP_593145.1,NP_593145.1,NP_593145.1
XP_018225565.1,NP_594283.1,NP_594283.1,NP_594283.1,NP_594283.1
XP_018225719.1,NP_001018225.1,NP_001018225.1,NP_001018225.1,NP_001018225.1
XP_018226470.1,NP_588393.1,NP_588393.1,NP_588393.1,NP_588393.1
XP_018226516.1,NP_594355.1,NP_594355.1,NP_594355.1,NP_594355.1
XP_018227185.1,NP_596759.1,NP_596759.1,NP_596759.1,NP_596759.1
XP_018227515.1,NP_593632.1,NP_593632.1,NP_593632.1,NP_593632.1
XP_018224528.1,NP_593874.1,NP_593874.1,NP_593874.1,NP_593874.1
XP_018224770.1,NP_596692.1,NP_596692.1,NP_596692.1,NP_596692.1
XP_018224900.1,NP_593015.1,NP_593015.1,NP_593015.1,NP_593015.1
XP_018226128.1,NP_596122.1,NP_596122.1,NP_596122.1,NP_596122.1
XP_018226748.1,NP_595344.1,NP_595344.1,NP_595344.1,NP_595344.1
XP_018227031.1,NP_593408.1,NP_593408.1,NP_593408.1,NP_593408.1
XP_018227382.1,NP_001342995.1,NP_001342995.1,NP_001342995.1,NP_001342995.1
XP_018227470.1,NP_594982.1,NP_594982.1,NP_594982.1,NP_594982.1
XP_018224192.1,NP_001342766.1,NP_001342766.1,NP_001342766.1,NP_001342766.1
XP_018224297.1,NP_594237.1,NP_594237.1,NP_594237.1,NP_594237.1
XP_018224553.1,NP_594090.1,NP_594090.1,NP_594090.1,NP_594090.1
XP_018224989.1,NP_594238.1,NP_594238.1,NP_594238.1,NP_594238.1
XP_018225025.1,NP_592903.1,NP_592903.1,NP_592903.1,NP_592903.1
XP_018226262.1,NP_596062.1,NP_596062.1,NP_596062.1,NP_596062.1
XP_018226287.1,NP_593019.1,NP_593019.1,NP_593019.1,NP_593019.1
XP_018227670.1,NP_588385.2,NP_588385.2,NP_588385.2,NP_588385.2
