,bfs,bts,graph,faiss
XP_018227779.1,CCG82940.1,CCG82940.1,CCG82940.1,CCG82940.1
XP_018228740.1,CCG81427.1,CCG81427.1,CCG81427.1,CCG81427.1
XP_018229020.1,CCG80594.1,CCG80594.1,CCG80594.1,CCG80594.1
XP_018230155.1,CCG83707.1,CCG83707.1,CCG83222.1,CCG83707.1
XP_018230330.1,CCG81325.1,CCG81325.1,CCG81325.1,CCG81325.1
XP_018230561.1,CCG84062.1,CCG84062.1,CCG84062.1,CCG84062.1
XP_018228274.1,CCG81074.1,CCG81074.1,CCG81074.1,CCG81074.1
XP_018229273.1,CCG82005.1,CCG82005.1,CCG82005.1,CCG82005.1
XP_018230122.1,CCG84532.1,CCG84532.1,CCG84532.1,CCG84532.1
XP_018230326.1,CCG81083.1,CCG81083.1,CCG81083.1,CCG81083.1
XP_018230819.1,CCG83951.1,CCG83951.1,CCG83951.1,CCG83951.1
XP_018228423.1,CCG82480.1,CCG82480.1,CCG82480.1,CCG82480.1
XP_018228664.1,CCG84663.1,CCG84663.1,CCG84663.1,CCG84663.1
XP_018229214.1,CCG82807.1,CCG82807.1,CCG82807.1,CCG82807.1
XP_018229550.1,CCG82484.1,CCG82484.1,CCG82484.1,CCG82484.1
XP_018229798.1,CCG82633.1,CCG82633.1,CCG82633.1,CCG82633.1
XP_018231463.1,CCG82648.1,CCG82648.1,CCG82648.1,CCG82648.1
XP_018228534.1,CCG81904.1,CCG81904.1,CCG81327.1,CCG81904.1
XP_018228552.1,CCG82431.1,CCG82431.1,CCG82431.1,CCG82431.1
XP_018229048.1,CCG83660.1,CCG83660.1,CCG83660.1,CCG83660.1
XP_018230811.1,CCG83200.1,CCG83200.1,CCG83200.1,CCG83200.1
XP_018229775.1,CCG84428.1,CCG84428.1,CCG84428.1,CCG84428.1
XP_018230582.1,CCG80661.1,CCG80661.1,CCG80661.1,CCG80661.1
XP_018228325.1,CCG80865.1,CCG80865.1,CCG80865.1,CCG80865.1
XP_018229212.1,CCG83773.1,CCG83773.1,CCG83773.1,CCG83773.1
XP_018229312.1,CCG84067.1,CCG84067.1,CCG84067.1,CCG84067.1
XP_018229490.1,CCG81440.1,CCG81440.1,CCG81440.1,CCG81440.1
XP_018228251.1,CCG81018.1,CCG81018.1,CCG81018.1,CCG81018.1
XP_018230470.1,CCG82848.1,CCG82848.1,CCG82848.1,CCG82848.1
XP_018230704.1,CCG84089.1,CCG84089.1,CCG84089.1,CCG84089.1
XP_018227960.1,CCG80661.1,CCG80661.1,CCG80661.1,CCG80661.1
XP_018228070.1,CCG81123.1,CCG81123.1,CCG81123.1,CCG81123.1
XP_018228432.1,CCG81904.1,CCG81904.1,CCG81904.1,CCG81904.1
XP_018229594.1,CCG81460.1,CCG81460.1,CCG81460.1,CCG81460.1
XP_018229992.1,CCG84024.1,CCG84024.1,CCG84024.1,CCG84024.1
XP_018230588.1,CCG83335.2,CCG83335.2,CCG83335.2,CCG83335.2
XP_018227868.1,CCG81877.1,CCG81877.1,CCG81877.1,CCG81877.1
XP_018228396.1,CCG81863.1,CCG81863.1,CCG81863.1,CCG81863.1
XP_018231074.1,CCG83512.1,CCG83512.1,CCG83512.1,CCG83512.1
XP_018227924.1,CCG82313.1,CCG82313.1,CCG82313.1,CCG82313.1
XP_018228456.1,CCG84344.1,CCG84344.1,CCG84344.1,CCG84344.1
XP_018228550.1,CCG84010.1,CCG84010.1,CCG84010.1,CCG84010.1
XP_018229202.1,CCG83352.1,CCG83352.1,CCG83352.1,CCG83352.1
XP_018229251.1,CCG83535.1,CCG83535.1,CCG83535.1,CCG83535.1
XP_018229847.1,CCG80567.1,CCG80567.1,CCG80567.1,CCG80567.1
XP_018230401.1,CCG83196.1,CCG83196.1,CCG83196.1,CCG83196.1
XP_018230880.1,CCG81560.1,CCG81560.1,CCG81560.1,CCG81560.1
XP_018230975.1,CCG84191.1,CCG84191.1,CCG84191.1,CCG84191.1
XP_018231474.1,CCG83709.1,CCG83709.1,CCG83709.1,CCG83709.1
XP_018231279.1,CCG82076.1,CCG82076.1,CCG82076.1,CCG82076.1
XP_018227830.1,CCG84613.1,CCG84613.1,CCG84613.1,CCG84613.1
XP_018228640.1,CCG81372.1,CCG81372.1,CCG81372.1,CCG81372.1
XP_018229363.1,CCG81499.1,CCG81499.1,CCG81499.1,CCG81499.1
XP_018229858.1,CCG80573.1,CCG80573.1,CCG80573.1,CCG80573.1
XP_018230423.1,CCG83961.1,CCG83961.1,CCG83961.1,CCG83961.1
XP_018228949.1,CCG82323.1,CCG82323.1,CCG82323.1,CCG82323.1
XP_018229002.1,CCG84519.1,CCG84519.1,CCG84519.1,CCG84519.1
XP_018229294.1,CCG82001.1,CCG82001.1,CCG82001.1,CCG82001.1
XP_018229632.1,CCG81557.1,CCG81557.1,CCG81557.1,CCG81557.1
XP_018229927.1,CCG80984.1,CCG80984.1,CCG80984.1,CCG80984.1
XP_018230703.1,CCG82941.1,CCG82941.1,CCG82941.1,CCG82941.1
XP_018230861.1,CCG81930.1,CCG81930.1,CCG81930.1,CCG81930.1
XP_018228453.1,CCG83122.1,CCG83122.1,CCG83122.1,CCG83122.1
XP_018228564.1,CCG81823.1,CCG81823.1,CCG81823.1,CCG81823.1
XP_018229191.1,CCG85153.1,CCG85153.1,CCG85153.1,CCG85153.1
XP_018230415.1,CCG83233.1,CCG83233.1,CCG83233.1,CCG83233.1
XP_018230797.1,CCG84707.1,CCG84707.1,CCG84707.1,CCG84707.1
XP_018231225.1,CCG82216.1,CCG82216.1,CCG82216.1,CCG82216.1
XP_018231311.1,CCG84240.1,CCG84240.1,CCG83136.1,CCG84240.1
XP_018227933.1,CCG82979.1,CCG82979.1,CCG82979.1,CCG82979.1
XP_018228211.1,CCG84357.1,CCG84357.1,CCG84357.1,CCG84357.1
XP_018228650.1,CCG81675.1,CCG81675.1,CCG81675.1,CCG81675.1
XP_018229056.1,CCG83694.1,CCG83694.1,CCG83694.1,CCG83694.1
XP_018231353.1,CCG81259.2,CCG81259.2,CCG81259.2,CCG81259.2
XP_018228092.1,CCG81663.1,CCG81663.1,CCG81663.1,CCG81663.1
XP_018228245.1,CCG81948.1,CCG81948.1,CCG81948.1,CCG81948.1
XP_018228290.1,CCG81590.1,CCG81590.1,CCG81590.1,CCG81590.1
XP_018228528.1,CCG83769.1,CCG83769.1,CCG83769.1,CCG83769.1
XP_018229344.1,CCG84551.1,CCG84551.1,CCG84551.1,CCG84551.1
XP_018229994.1,CCG84319.1,CCG84319.1,CCG84319.1,CCG84319.1
XP_018230274.1,CCG84207.1,CCG84207.1,CCG84207.1,CCG84207.1
XP_018231470.1,CCG85144.1,CCG85144.1,CCG85144.1,CCG85144.1
XP_018228129.1,CCG82641.1,CCG82641.1,CCG82641.1,CCG82641.1
XP_018228276.1,CCG81623.1,CCG81623.1,CCG81623.1,CCG81623.1
XP_018228624.1,CCG81018.1,CCG81018.1,CCG81018.1,CCG81018.1
XP_018229118.1,CCG80573.1,CCG80573.1,CCG80573.1,CCG80573.1
XP_018229804.1,CCG81168.1,CCG81168.1,CCG81168.1,CCG81168.1
XP_018230961.1,CCG85174.1,CCG85174.1,CCG85174.1,CCG85174.1
XP_018228135.1,CCG81875.1,CCG81875.1,CCG81875.1,CCG81875.1
XP_018229426.1,CCG80523.1,CCG80523.1,CCG80523.1,CCG80523.1
XP_018229840.1,CCG83401.1,CCG83401.1,CCG83401.1,CCG83401.1
XP_018230266.1,CCG82859.1,CCG82859.1,CCG82859.1,CCG82859.1
XP_018230374.1,CCG84169.1,CCG84169.1,CCG84169.1,CCG84169.1
XP_018230497.1,CCG84358.1,CCG84358.1,CCG84358.1,CCG84358.1
XP_018228042.1,CCG80712.1,CCG80712.1,CCG80712.1,CCG80712.1
XP_018228413.1,CCG82704.1,CCG82704.1,CCG82704.1,CCG82704.1
XP_018229196.1,CCG83771.1,CCG83771.1,CCG83771.1,CCG83771.1
XP_018229935.1,CCG81200.1,CCG81200.1,CCG81200.1,CCG81200.1
XP_018229449.1,CCG82915.1,CCG82915.1,CCG84990.1,CCG82915.1
XP_018229765.1,CCG83958.1,CCG83958.1,CCG83958.1,CCG83958.1
XP_018230162.1,CCG82499.1,CCG82499.1,CCG82499.1,CCG82499.1
XP_018230451.1,CCG84801.1,CCG84801.1,CCG84801.1,CCG84801.1
XP_018231125.1,CCG83310.1,CCG83310.1,CCG83310.1,CCG83310.1
XP_018228029.1,CCG83143.1,CCG83143.1,CCG83143.1,CCG83143.1
XP_018228568.1,CCG81411.1,CCG81411.1,CCG81411.1,CCG81411.1
XP_018229322.1,CCG80902.1,CCG80902.1,CCG80902.1,CCG80902.1
XP_018229328.1,CCG84060.1,CCG84060.1,CCG84060.1,CCG84060.1
XP_018229335.1,CCG84474.1,CCG84474.1,CCG84474.1,CCG84474.1
XP_018231060.1,CCG83854.1,CCG83854.1,CCG83854.1,CCG83854.1
XP_018231297.1,CCG82815.2,CCG82815.2,CCG82815.2,CCG82815.2
XP_018231497.1,CCG83212.1,CCG83212.1,CCG83212.1,CCG83212.1
XP_018228462.1,CCG80957.1,CCG80957.1,CCG80957.1,CCG80957.1
XP_018229299.1,CCG81415.1,CCG81415.1,CCG81415.1,CCG81415.1
XP_018229673.1,CCG81838.1,CCG81838.1,CCG81838.1,CCG81838.1
XP_018229692.1,CCG80718.1,CCG80718.1,CCG80718.1,CCG80718.1
XP_018230166.1,CCG82500.1,CCG82500.1,CCG82500.1,CCG82500.1
XP_018228852.1,CCG83136.1,CCG83136.1,CCG83136.1,CCG83136.1
XP_018229731.1,CCG82831.1,CCG82831.1,CCG82831.1,CCG82831.1
XP_018228145.1,CCG82915.1,CCG82915.1,CCG82915.1,CCG82915.1
XP_018228424.1,CCG80955.1,CCG80955.1,CCG80955.1,CCG80955.1
XP_018228795.1,CCG84505.1,CCG84505.1,CCG84505.1,CCG84505.1
XP_018229289.1,CCG84370.1,CCG84370.1,CCG84370.1,CCG84370.1
XP_018229575.1,CCG81214.1,CCG81214.1,CCG81214.1,CCG81214.1
XP_018230251.1,CCG84288.1,CCG84288.1,CCG84288.1,CCG84288.1
XP_018230707.1,CCG81970.1,CCG81970.1,CCG81970.1,CCG81970.1
XP_018231395.1,CCG84335.1,CCG84335.1,CCG84335.1,CCG84335.1
XP_018228541.1,CCG81259.2,CCG81259.2,CCG81259.2,CCG81259.2
XP_018228830.1,CCG81779.1,CCG81779.1,CCG81779.1,CCG81779.1
XP_018228934.1,CCG80957.1,CCG80957.1,CCG80957.1,CCG80957.1
XP_018229005.1,CCG83276.1,CCG83276.1,CCG83276.1,CCG83276.1
XP_018230347.1,CCG82034.1,CCG82034.1,CCG82034.1,CCG82034.1
XP_018230651.1,CCG81894.1,CCG81894.1,CCG81894.1,CCG81894.1
XP_018231182.1,CCG81906.1,CCG81906.1,CCG81906.1,CCG81906.1
XP_018231221.1,CCG84268.1,CCG84268.1,CCG84268.1,CCG84268.1
XP_018231403.1,CCG84380.1,CCG84380.1,CCG84380.1,CCG84380.1
XP_018228499.1,CCG82181.1,CCG82181.1,CCG82181.1,CCG82181.1
XP_018230118.1,CCG84728.1,CCG84728.1,CCG84728.1,CCG84728.1
XP_018230292.1,CCG82685.1,CCG82685.1,CCG82685.1,CCG82685.1
XP_018229122.1,CCG84594.1,CCG84594.1,CCG84594.1,CCG84594.1
XP_018229163.1,CCG80574.1,CCG80574.1,CCG80574.1,CCG80574.1
XP_018229668.1,CCG81919.1,CCG81919.1,CCG81919.1,CCG81919.1
XP_018231437.1,CCG84669.1,CCG84669.1,CCG84669.1,CCG84669.1
XP_018231460.1,CCG81909.1,CCG81909.1,CCG81909.1,CCG81909.1
XP_018228391.1,CCG80734.1,CCG80734.1,CCG80734.1,CCG80734.1
XP_018228825.1,CCG82661.1,CCG82661.1,CCG82661.1,CCG82661.1
XP_018229240.1,CCG82941.1,CCG82941.1,CCG82941.1,CCG82941.1
XP_018229253.1,CCG81400.1,CCG81400.1,CCG81400.1,CCG81400.1
XP_018229297.1,CCG81432.1,CCG81432.1,CCG81432.1,CCG81432.1
XP_018229688.1,CCG81073.1,CCG81073.1,CCG81073.1,CCG81073.1
XP_018230463.1,CCG85076.1,CCG85076.1,CCG85076.1,CCG85076.1
XP_018228279.1,CCG84519.1,CCG84519.1,CCG84519.1,CCG84519.1
XP_018228904.1,CCG83315.1,CCG83315.1,CCG83315.1,CCG83315.1
XP_018229488.1,CCG83669.1,CCG83669.1,CCG83669.1,CCG83669.1
XP_018229517.1,CCG83019.1,CCG83019.1,CCG83019.1,CCG83019.1
XP_018230108.1,CCG82754.1,CCG82754.1,CCG82754.1,CCG82754.1
XP_018230892.1,CCG82815.2,CCG82815.2,CCG82815.2,CCG82815.2
XP_018231023.1,CCG83671.1,CCG83671.1,CCG83671.1,CCG83671.1
XP_018231274.1,CCG84428.1,CCG84428.1,CCG84428.1,CCG84428.1
XP_018231402.1,CCG83721.1,CCG83721.1,CCG83721.1,CCG83721.1
XP_018228979.1,CCG84824.1,CCG84824.1,CCG84824.1,CCG84824.1
XP_018231005.1,CCG82765.1,CCG82765.1,CCG82765.1,CCG82765.1
XP_018228644.1,CCG81889.1,CCG81889.1,CCG81889.1,CCG81889.1
XP_018229555.1,CCG80941.1,CCG80941.1,CCG80941.1,CCG80941.1
XP_018229707.1,CCG81810.1,CCG81810.1,CCG81751.1,CCG81810.1
XP_018229971.1,CCG82300.1,CCG82300.1,CCG82300.1,CCG82300.1
XP_018230377.1,CCG84081.1,CCG84081.1,CCG84081.1,CCG84081.1
XP_018231366.1,CCG82043.1,CCG82043.1,CCG82043.1,CCG82043.1
XP_018229072.1,CCG84893.1,CCG84893.1,CCG84893.1,CCG84893.1
XP_018229771.1,CCG83046.1,CCG83046.1,CCG83046.1,CCG83046.1
XP_018230109.1,CCG83354.1,CCG83354.1,CCG81717.1,CCG83354.1
XP_018230271.1,CCG83228.1,CCG83228.1,CCG83228.1,CCG83228.1
XP_018230297.1,CCG82478.1,CCG82478.1,CCG82478.1,CCG82478.1
XP_018230669.1,CCG82815.2,CCG82815.2,CCG82815.2,CCG82815.2
XP_018230697.1,CCG83046.1,CCG83046.1,CCG83046.1,CCG83046.1
XP_018228328.1,CCG83100.1,CCG83100.1,CCG83100.1,CCG83100.1
XP_018229085.1,CCG84761.1,CCG84761.1,CCG84761.1,CCG84761.1
XP_018229151.1,CCG84207.1,CCG84207.1,CCG84207.1,CCG84207.1
XP_018229207.1,CCG81327.1,CCG81327.1,CCG81327.1,CCG81327.1
XP_018230296.1,CCG84133.1,CCG84133.1,CCG84133.1,CCG84133.1
XP_018230405.1,CCG85023.1,CCG85023.1,CCG81063.1,CCG85023.1
XP_018228186.1,CCG81049.1,CCG81049.1,CCG81049.1,CCG81049.1
XP_018228206.1,CCG84884.1,CCG84884.1,CCG84884.1,CCG84884.1
XP_018228908.1,CCG82961.1,CCG82961.1,CCG82961.1,CCG82961.1
XP_018228909.1,CCG84981.1,CCG84981.1,CCG84981.1,CCG84981.1
XP_018229062.1,CCG82720.1,CCG82720.1,CCG82720.1,CCG82720.1
XP_018229772.1,CCG83420.1,CCG83420.1,CCG83420.1,CCG83420.1
XP_018230428.1,CCG84573.1,CCG84573.1,CCG84573.1,CCG84573.1
XP_018230559.1,CCG82182.1,CCG82182.1,CCG82099.1,CCG82182.1
XP_018230245.1,CCG82100.1,CCG82100.1,CCG82100.1,CCG82100.1
XP_018231028.1,CCG83119.1,CCG83119.1,CCG83119.1,CCG83119.1
XP_018228100.1,CCG81851.1,CCG81851.1,CCG81851.1,CCG81851.1
XP_018228501.1,CCG83870.1,CCG83870.1,CCG84517.1,CCG83870.1
XP_018229411.1,CCX35439.1,CCX35439.1,CCX35439.1,CCX35439.1
XP_018229277.1,CCG81989.1,CCG81989.1,CCG81989.1,CCG81989.1
XP_018230080.1,CCG82944.1,CCG82944.1,CCG82944.1,CCG82944.1
XP_018229412.1,CCG82783.1,CCG82783.1,CCG82783.1,CCG82783.1
XP_018230257.1,CCG82769.1,CCG82769.1,CCG82769.1,CCG82769.1
XP_018230878.1,CCG83884.1,CCG83884.1,CCG83884.1,CCG83884.1
XP_018231459.1,CCG85139.1,CCG85139.1,CCG85139.1,CCG85139.1
XP_018227798.1,CCG81838.1,CCG81838.1,CCG81838.1,CCG81838.1
XP_018228363.1,CCG84185.1,CCG84185.1,CCG84185.1,CCG84185.1
XP_018229302.1,CCG84780.1,CCG84780.1,CCG84780.1,CCG84780.1
XP_018229696.1,CCG84775.1,CCG84775.1,CCG84775.1,CCG84775.1
XP_018229940.1,CCG81071.1,CCG81071.1,CCG81071.1,CCG81071.1
XP_018230062.1,CCG84297.1,CCG84297.1,CCG84297.1,CCG84297.1
XP_018228293.1,CCG84302.1,CCG84302.1,CCG84302.1,CCG84302.1
XP_018228315.1,CCG84297.1,CCG84297.1,CCG84297.1,CCG84297.1
XP_018228618.1,CCG81448.1,CCG81448.1,CCG81448.1,CCG81448.1
XP_018228691.1,CCG81398.1,CCG81398.1,CCG81398.1,CCG81398.1
XP_018229052.1,CCG84178.1,CCG84178.1,CCG84178.1,CCG84178.1
XP_018229142.1,CCG84678.1,CCG84678.1,CCG84678.1,CCG84678.1
XP_018229576.1,CCG81718.1,CCG81718.1,CCG81718.1,CCG81718.1
XP_018230466.1,CCG84405.1,CCG84405.1,CCG84405.1,CCG84405.1
XP_018230953.1,CCG81156.1,CCG81156.1,CCG81156.1,CCG81156.1
XP_018228098.1,CCG82572.1,CCG82572.1,CCG82572.1,CCG82572.1
XP_018228616.1,CCG83113.1,CCG83113.1,CCG83113.1,CCG83113.1
XP_018229088.1,CCG82648.1,CCG82648.1,CCG82648.1,CCG82648.1
XP_018229327.1,CCG84317.1,CCG84317.1,CCG84317.1,CCG84317.1
XP_018229770.1,CCG83728.1,CCG83728.1,CCG83728.1,CCG83728.1
XP_018229968.1,CCG84951.1,CCG84951.1,CCG84951.1,CCG84951.1
XP_018230517.1,CCG82420.1,CCG82420.1,CCG82420.1,CCG82420.1
XP_018231154.1,CCG82323.1,CCG82323.1,CCG82323.1,CCG82323.1
XP_018231453.1,CCG80523.1,CCG80523.1,CCG80523.1,CCG80523.1
XP_018228208.1,CCG81400.1,CCG81400.1,CCG81400.1,CCG81400.1
XP_018228222.1,CCG81918.1,CCG81918.1,CCG81918.1,CCG81918.1
XP_018229015.1,CCG84512.1,CCG84512.1,CCG84512.1,CCG84512.1
XP_018229181.1,CCG83968.1,CCG83968.1,CCG83968.1,CCG83968.1
XP_018229446.1,CCG84564.1,CCG84564.1,CCG84564.1,CCG84564.1
XP_018229506.1,CCG80957.1,CCG80957.1,CCG80957.1,CCG80957.1
XP_018229778.1,CCG85134.1,CCG85134.1,CCG85134.1,CCG85134.1
XP_018229902.1,CCX35410.1,CCX35410.1,CCX35410.1,CCX35410.1
XP_018230894.1,CCG82699.1,CCG82699.1,CCG82699.1,CCG82699.1
XP_018231058.1,CCG83669.1,CCG83669.1,CCG83669.1,CCG83669.1
XP_018231146.1,CCG80642.1,CCG80642.1,CCG80642.1,CCG80642.1
XP_018231404.1,CCG85023.1,CCG85023.1,CCG85023.1,CCG85023.1
XP_018228511.1,CCG83119.1,CCG83119.1,CCG83119.1,CCG83119.1
XP_018229437.1,CCG84234.1,CCG84234.1,CCG84234.1,CCG84234.1
XP_018231032.1,CCG82614.1,CCG82614.1,CCG82614.1,CCG82614.1
XP_018231238.1,CCG81888.1,CCG81888.1,CCG81888.1,CCG81888.1
XP_018231503.1,CCG83946.1,CCG83946.1,CCG83946.1,CCG83946.1
XP_018228706.1,CCG84898.1,CCG84898.1,CCG84898.1,CCG84898.1
XP_018229498.1,CCG82385.1,CCG82385.1,CCG82762.1,CCG82385.1
XP_018230706.1,CCG81987.1,CCG81987.1,CCG81987.1,CCG81987.1
XP_018230910.1,CCG80649.1,CCG80649.1,CCG80649.1,CCG80649.1
XP_018231040.1,CCG84243.1,CCG84243.1,CCG84243.1,CCG84243.1
XP_018231167.1,CCG81228.1,CCG81228.1,CCG81228.1,CCG81228.1
XP_018231433.1,CCG85136.1,CCG85136.1,CCG85136.1,CCG85136.1
XP_018228654.1,CCG84213.1,CCG84213.1,CCG84213.1,CCG84213.1
XP_018229429.1,CCG80862.1,CCG80862.1,CCG80862.1,CCG80862.1
XP_018230695.1,CCG81902.1,CCG81902.1,CCG81902.1,CCG81902.1
XP_018228828.1,CCG83427.1,CCG83427.1,CCG83427.1,CCG83427.1
XP_018229009.1,CCG82808.1,CCG82808.1,CCG82808.1,CCG82808.1
XP_018229108.1,CCG83444.1,CCG83444.1,CCG83444.1,CCG83444.1
XP_018229170.1,CCG82326.1,CCG82326.1,CCG82326.1,CCG82326.1
XP_018229317.1,CCG81446.1,CCG81446.1,CCG81446.1,CCG81446.1
XP_018229899.1,CCG84477.1,CCG84477.1,CCG84477.1,CCG84477.1
XP_018230627.1,CCG81250.1,CCG81250.1,CCG81250.1,CCG81250.1
XP_018231212.1,CCG84157.1,CCG84157.1,CCG84157.1,CCG84157.1
XP_018231244.1,CCG80664.1,CCG80664.1,CCG80664.1,CCG80664.1
XP_018231409.1,CCG83283.1,CCG83283.1,CCG83283.1,CCG83283.1
XP_018227871.1,CCG81073.1,CCG81073.1,CCG81073.1,CCG81073.1
XP_018228027.1,CCG82820.1,CCG82820.1,CCG82820.1,CCG82820.1
XP_018228390.1,CCG84064.1,CCG84064.1,CCG84064.1,CCG84064.1
XP_018229130.1,CCG82349.1,CCG82349.1,CCG82349.1,CCG82349.1
XP_018229467.1,CCG82617.1,CCG82617.1,CCG82617.1,CCG82617.1
XP_018229574.1,CCG84610.1,CCG84610.1,CCG84610.1,CCG84610.1
XP_018230184.1,CCG83143.1,CCG83143.1,CCG83143.1,CCG83143.1
XP_018228570.1,CCG82279.1,CCG82279.1,CCG82279.1,CCG82279.1
XP_018228672.1,CCG81578.1,CCG81578.1,CCG81578.1,CCG81578.1
XP_018229433.1,CCG83989.1,CCG83989.1,CCG83989.1,CCG83989.1
XP_018229514.1,CCG83349.1,CCG83349.1,CCG83349.1,CCG83349.1
XP_018230299.1,CCG80789.1,CCG80789.1,CCG80789.1,CCG80789.1
XP_018230585.1,CCG82973.1,CCG82973.1,CCG82973.1,CCG82973.1
XP_018228438.1,CCG81323.1,CCG81323.1,CCG81323.1,CCG81323.1
XP_018228593.1,CCG83525.1,CCG83525.1,CCG83525.1,CCG83525.1
XP_018229360.1,CCG83233.1,CCG83233.1,CCG83233.1,CCG83233.1
XP_018229721.1,CCG83413.1,CCG83413.1,CCG83413.1,CCG83413.1
XP_018230163.1,CCG81100.1,CCG81100.1,CCG81100.1,CCG81100.1
XP_018230264.1,CCG84380.1,CCG84380.1,CCG84380.1,CCG84380.1
XP_018230523.1,CCG80785.1,CCG80785.1,CCG80785.1,CCG80785.1
XP_018231367.1,CCG82498.1,CCG82498.1,CCG82498.1,CCG82498.1
XP_018228146.1,CCG81994.1,CCG81994.1,CCG82944.1,CCG81994.1
XP_018228248.1,CCG81323.1,CCG81323.1,CCG81323.1,CCG81323.1
XP_018228903.1,CCG82922.1,CCG82922.1,CCG82922.1,CCG82922.1
XP_018229729.1,CCG81635.1,CCG81635.1,CCG81635.1,CCG81635.1
XP_018229876.1,CCG81488.1,CCG81488.1,CCG81488.1,CCG81488.1
XP_018230723.1,CCG83254.1,CCG83254.1,CCG83254.1,CCG83254.1
XP_018231069.1,CCG82484.1,CCG82484.1,CCG82484.1,CCG82484.1
XP_018229053.1,CCG84309.1,CCG84309.1,CCG84309.1,CCG84309.1
XP_018229252.1,CCG84089.1,CCG84089.1,CCG84089.1,CCG84089.1
XP_018229898.1,CCG81255.1,CCG81255.1,CCG81255.1,CCG81255.1
XP_018230140.1,CCG82642.1,CCG82642.1,CCG82642.1,CCG82642.1
XP_018230639.1,CCG82373.1,CCG82373.1,CCG82373.1,CCG82373.1
XP_018230683.1,CCG81372.1,CCG81372.1,CCG81372.1,CCG81372.1
XP_018230712.1,CCG80811.1,CCG80811.1,CCG80811.1,CCG80811.1
XP_018230984.1,CCG84478.1,CCG84478.1,CCG84478.1,CCG84478.1
XP_018231388.1,CCG82499.1,CCG82499.1,CCG82499.1,CCG82499.1
XP_018227982.1,CCG82150.1,CCG82150.1,CCG82150.1,CCG82150.1
XP_018228309.1,CCG82276.1,CCG82276.1,CCG82276.1,CCG82276.1
XP_018228481.1,CCG83856.1,CCG83856.1,CCG83856.1,CCG83856.1
XP_018228739.1,CCG80627.1,CCG80627.1,CCG80627.1,CCG80627.1
XP_018228877.1,CCG82401.1,CCG82401.1,CCG82401.1,CCG82401.1
XP_018229256.1,CCG82955.1,CCG82955.1,CCG82955.1,CCG82955.1
XP_018229746.1,CCG84429.1,CCG84429.1,CCG84429.1,CCG84429.1
XP_018230171.1,CCG83630.1,CCG83630.1,CCG83630.1,CCG83630.1
XP_018230283.1,CCG81274.1,CCG81274.1,CCG81274.1,CCG81274.1
XP_018228426.1,CCG81800.1,CCG81800.1,CCG81800.1,CCG81800.1
XP_018228461.1,CCG82627.1,CCG82627.1,CCG82627.1,CCG82627.1
XP_018228837.1,CCG81292.1,CCG81292.1,CCG81292.1,CCG81292.1
XP_018228180.1,CCG84211.1,CCG84211.1,CCG84211.1,CCG84211.1
XP_018228549.1,CCG81219.1,CCG81219.1,CCG81219.1,CCG81219.1
XP_018228635.1,CCG83300.1,CCG83300.1,CCG83300.1,CCG83300.1
XP_018228976.1,CCG82184.1,CCG82184.1,CCG82184.1,CCG82184.1
XP_018229480.1,CCG84006.1,CCG84006.1,CCG84006.1,CCG84006.1
XP_018229818.1,CCG84741.1,CCG84741.1,CCG84741.1,CCG84741.1
XP_018230222.1,CCG81376.1,CCG81376.1,CCG81376.1,CCG81376.1
XP_018230705.1,CCG83359.1,CCG83359.1,CCG83359.1,CCG83359.1
XP_018231206.1,CCG81838.1,CCG81838.1,CCG81838.1,CCG81838.1
XP_018228063.1,CCG81301.1,CCG81301.1,CCG81301.1,CCG81301.1
XP_018229383.1,CCG82869.1,CCG82869.1,CCG82869.1,CCG82869.1
XP_018229639.1,CCG80935.1,CCG80935.1,CCG80935.1,CCG80935.1
XP_018229938.1,CCG84858.1,CCG84858.1,CCG84858.1,CCG84858.1
XP_018230074.1,CCG84640.1,CCG84640.1,CCG84640.1,CCG84640.1
XP_018231281.1,CCG81481.1,CCG81481.1,CCG81481.1,CCG81481.1
XP_018228160.1,CCG83744.1,CCG83744.1,CCG83744.1,CCG83744.1
XP_018228289.1,CCG82406.1,CCG82406.1,CCG82406.1,CCG82406.1
XP_018228645.1,CCG84669.1,CCG84669.1,CCG84669.1,CCG84669.1
XP_018228652.1,CCG82828.1,CCG82828.1,CCG82828.1,CCG82828.1
XP_018229066.1,CCG82381.1,CCG82381.1,CCG82381.1,CCG82381.1
XP_018229304.1,CCG84791.1,CCG84791.1,CCG84791.1,CCG84791.1
XP_018229588.1,CCG82768.1,CCG82768.1,CCG82768.1,CCG82768.1
XP_018229827.1,CCG83989.1,CCG83989.1,CCG83989.1,CCG83989.1
XP_018228150.1,CCG82250.1,CCG82250.1,CCG82250.1,CCG82250.1
XP_018228400.1,CCG81729.1,CCG81729.1,CCG81729.1,CCG81729.1
XP_018229338.1,CCG81771.1,CCG81771.1,CCG81771.1,CCG81771.1
XP_018229524.1,CCG84359.1,CCG84359.1,CCG84359.1,CCG84359.1
XP_018229537.1,CCG81504.1,CCG81504.1,CCG81504.1,CCG81504.1
XP_018230229.1,CCG80679.1,CCG80679.1,CCG80679.1,CCG80679.1
XP_018230917.1,CCG84807.1,CCG84807.1,CCG84807.1,CCG84807.1
XP_018231327.1,CCG84405.1,CCG84405.1,CCG84405.1,CCG84405.1
XP_018231484.1,CCG83952.1,CCG83952.1,CCG83952.1,CCG83952.1
