,bfs,bts,graph,faiss
XP_018227830.1,NP_011835.1,NP_011835.1,NP_011835.1,NP_011835.1
XP_018228640.1,NP_010332.3,NP_010332.3,NP_010332.3,NP_010332.3
XP_018229363.1,NP_014307.1,NP_014307.1,NP_014307.1,NP_014307.1
XP_018229858.1,NP_014547.1,NP_014547.1,NP_014547.1,NP_014547.1
XP_018230423.1,NP_015055.1,NP_015055.1,NP_015055.1,NP_015055.1
XP_018228949.1,NP_009382.2,NP_009382.2,NP_009382.2,NP_009382.2
XP_018229002.1,NP_011033.3,NP_011033.3,NP_011033.3,NP_011033.3
XP_018229294.1,NP_015360.2,NP_015360.2,NP_015360.2,NP_015360.2
XP_018229632.1,NP_015064.1,NP_015064.1,NP_015064.1,NP_015064.1
XP_018229927.1,NP_010176.1,NP_010176.1,NP_010176.1,NP_010176.1
XP_018230703.1,NP_013737.1,NP_013737.1,NP_013737.1,NP_013737.1
XP_018230861.1,NP_014545.2,NP_014545.2,NP_014545.2,NP_014545.2
XP_018228453.1,NP_009833.1,NP_009833.1,NP_009833.1,NP_009833.1
XP_018228564.1,NP_015484.1,NP_015484.1,NP_015484.1,NP_015484.1
XP_018229191.1,NP_012809.1,NP_012809.1,NP_012809.1,NP_012809.1
XP_018230415.1,NP_013991.1,NP_013991.1,NP_013991.1,NP_013991.1
XP_018230797.1,NP_014945.3,NP_014945.3,NP_014945.3,NP_014945.3
XP_018231225.1,NP_015274.1,NP_015274.1,NP_015274.1,NP_015274.1
XP_018231311.1,NP_009540.2,NP_009540.2,NP_009540.2,NP_009540.2
XP_018227933.1,NP_009723.3,NP_009723.3,NP_009723.3,NP_009723.3
XP_018228211.1,NP_011024.1,NP_011024.1,NP_011024.1,NP_011024.1
XP_018228650.1,NP_014433.1,NP_014433.1,NP_014433.1,NP_014433.1
XP_018229056.1,NP_015088.1,NP_015088.1,NP_015088.1,NP_015088.1
XP_018231353.1,NP_011106.1,NP_011106.1,NP_011106.1,NP_011106.1
XP_018228092.1,NP_010408.1,NP_010408.1,NP_010408.1,NP_010408.1
XP_018228245.1,NP_014364.1,NP_014364.1,NP_014364.1,NP_014364.1
XP_018228290.1,NP_015224.1,NP_015224.1,NP_015224.1,NP_015224.1
XP_018228528.1,NP_010353.3,NP_010353.3,NP_010353.3,NP_010353.3
XP_018229344.1,NP_009824.2,NP_009824.2,NP_009824.2,NP_009824.2
XP_018229994.1,NP_010568.3,NP_010568.3,NP_010568.3,NP_010568.3
XP_018230274.1,NP_012881.1,NP_012881.1,NP_012881.1,NP_012881.1
XP_018231470.1,NP_013323.1,NP_013323.1,NP_013323.1,NP_013323.1
XP_018228129.1,NP_012964.2,NP_012964.2,NP_012964.2,NP_012964.2
XP_018228276.1,NP_012951.1,NP_012951.1,NP_012951.1,NP_012951.1
XP_018228624.1,NP_009644.3,NP_009644.3,NP_009644.3,NP_009644.3
XP_018229118.1,NP_014547.1,NP_014547.1,NP_014547.1,NP_014547.1
XP_018229804.1,NP_009983.1,NP_009983.1,NP_009983.1,NP_009983.1
XP_018230961.1,NP_011799.3,NP_011799.3,NP_011799.3,NP_011799.3
XP_018228135.1,NP_012779.1,NP_012779.1,NP_012779.1,NP_012779.1
XP_018229426.1,NP_010361.3,NP_010361.3,NP_010361.3,NP_010361.3
XP_018229840.1,NP_011562.1,NP_011562.1,NP_009761.4,NP_011562.1
XP_018230266.1,NP_012992.1,NP_012992.1,NP_012992.1,NP_012992.1
XP_018230374.1,NP_012639.1,NP_012639.1,NP_012639.1,NP_012639.1
XP_018230497.1,NP_015435.1,NP_015435.1,NP_015435.1,NP_015435.1
XP_018228042.1,NP_012528.1,NP_012528.1,NP_012528.1,NP_012528.1
XP_018228413.1,NP_013552.3,NP_013552.3,NP_013552.3,NP_013552.3
XP_018229196.1,NP_010660.1,NP_010660.1,NP_010660.1,NP_010660.1
XP_018229935.1,NP_014266.3,NP_014266.3,NP_014266.3,NP_014266.3
XP_018229449.1,NP_009706.3,NP_009706.3,NP_009706.3,NP_009706.3
XP_018229765.1,NP_013905.1,NP_013905.1,NP_013905.1,NP_013905.1
XP_018230162.1,NP_014904.3,NP_014904.3,NP_014904.3,NP_014904.3
XP_018230451.1,NP_009741.3,NP_009741.3,NP_009741.3,NP_009741.3
XP_018231125.1,NP_011360.1,NP_011360.1,NP_011360.1,NP_011360.1
XP_018228029.1,NP_014690.1,NP_014690.1,NP_014690.1,NP_014690.1
XP_018228568.1,NP_014649.1,NP_014649.1,NP_014649.1,NP_014649.1
XP_018229322.1,NP_009537.1,NP_009537.1,NP_009537.1,NP_009537.1
XP_018229328.1,NP_012263.1,NP_012263.1,NP_012263.1,NP_012263.1
XP_018229335.1,NP_014824.1,NP_014824.1,NP_014824.1,NP_014824.1
XP_018231060.1,NP_013509.1,NP_013509.1,NP_013509.1,NP_013509.1
XP_018231297.1,NP_014392.3,NP_014392.3,NP_014392.3,NP_014392.3
XP_018231497.1,NP_011303.1,NP_011303.1,NP_011303.1,NP_011303.1
XP_018228462.1,NP_014174.1,NP_014174.1,NP_014174.1,NP_014174.1
XP_018229299.1,NP_013524.1,NP_013524.1,NP_013524.1,NP_013524.1
XP_018229673.1,NP_013099.1,NP_013099.1,NP_013099.1,NP_013099.1
XP_018229692.1,NP_011773.3,NP_011773.3,NP_011773.3,NP_011773.3
XP_018230166.1,NP_011975.1,NP_011975.1,NP_011975.1,NP_011975.1
XP_018228852.1,NP_015506.1,NP_015506.1,NP_015506.1,NP_015506.1
XP_018229731.1,NP_011734.3,NP_011734.3,NP_011734.3,NP_011734.3
XP_018228145.1,NP_010367.1,NP_010367.1,NP_010367.1,NP_010367.1
XP_018228424.1,NP_010175.1,NP_010175.1,NP_010175.1,NP_010175.1
XP_018228795.1,NP_011307.1,NP_011307.1,NP_011307.1,NP_011307.1
XP_018229289.1,NP_013736.1,NP_013736.1,NP_013736.1,NP_013736.1
XP_018229575.1,NP_014426.3,NP_014426.3,NP_014426.3,NP_014426.3
XP_018230251.1,NP_012606.3,NP_012606.3,NP_012606.3,NP_012606.3
XP_018230707.1,NP_014271.3,NP_014271.3,NP_014271.3,NP_014271.3
XP_018231395.1,NP_014111.1,NP_014111.1,NP_014111.1,NP_014111.1
XP_018228541.1,NP_011021.3,NP_011021.3,NP_011021.3,NP_011021.3
XP_018228830.1,NP_010500.3,NP_010500.3,NP_010500.3,NP_010500.3
XP_018228934.1,NP_011107.1,NP_011107.1,NP_011107.1,NP_011107.1
XP_018229005.1,NP_010553.3,NP_010553.3,NP_010553.3,NP_010553.3
XP_018230347.1,NP_010236.1,NP_010236.1,NP_010236.1,NP_010236.1
XP_018230651.1,NP_012368.1,NP_012368.1,NP_012368.1,NP_012368.1
XP_018231182.1,NP_013741.1,NP_013741.1,NP_013741.1,NP_013741.1
XP_018231221.1,NP_013195.1,NP_013195.1,NP_013195.1,NP_013195.1
XP_018231403.1,NP_009790.3,NP_009790.3,NP_009790.3,NP_009790.3
XP_018228499.1,NP_014734.2,NP_014734.2,NP_014734.2,NP_014734.2
XP_018230118.1,NP_011519.3,NP_011519.3,NP_011519.3,NP_011519.3
XP_018230292.1,NP_014148.1,NP_014148.1,NP_014148.1,NP_014148.1
XP_018229122.1,NP_014515.2,NP_014515.2,NP_014515.2,NP_014515.2
XP_018229163.1,NP_010367.1,NP_010367.1,NP_010367.1,NP_010367.1
XP_018229668.1,NP_009443.1,NP_009443.1,NP_014524.1,NP_009443.1
XP_018231437.1,NP_015173.1,NP_015173.1,NP_015173.1,NP_015173.1
XP_018231460.1,NP_014345.3,NP_014345.3,NP_014345.3,NP_014345.3
XP_018228391.1,NP_013955.1,NP_013955.1,NP_013955.1,NP_013955.1
XP_018228825.1,NP_010367.1,NP_010367.1,NP_010367.1,NP_010367.1
XP_018229240.1,NP_011262.1,NP_011262.1,NP_011262.1,NP_011262.1
XP_018229253.1,NP_013509.1,NP_013509.1,NP_013509.1,NP_013509.1
XP_018229297.1,NP_012483.3,NP_012483.3,NP_012483.3,NP_012483.3
XP_018229688.1,NP_015321.1,NP_015321.1,NP_015321.1,NP_015321.1
XP_018230463.1,NP_011520.2,NP_011520.2,NP_011520.2,NP_011520.2
XP_018228279.1,NP_011033.3,NP_011033.3,NP_011033.3,NP_011033.3
XP_018228904.1,NP_010597.3,NP_010597.3,NP_010597.3,NP_010597.3
XP_018229488.1,NP_011860.1,NP_011860.1,NP_011860.1,NP_011860.1
XP_018229517.1,NP_013292.1,NP_013292.1,NP_013292.1,NP_013292.1
XP_018230108.1,NP_012014.1,NP_012014.1,NP_012014.1,NP_012014.1
XP_018230892.1,NP_014392.3,NP_014392.3,NP_014392.3,NP_014392.3
XP_018231023.1,NP_012617.1,NP_012617.1,NP_012617.1,NP_012617.1
XP_018231274.1,NP_012907.3,NP_012907.3,NP_012907.3,NP_012907.3
XP_018231402.1,NP_010278.3,NP_010278.3,NP_010278.3,NP_010278.3
XP_018228979.1,NP_013930.1,NP_013930.1,NP_013930.1,NP_013930.1
XP_018231005.1,NP_010637.4,NP_010637.4,NP_010637.4,NP_010637.4
XP_018228644.1,NP_013651.1,NP_013651.1,NP_013651.1,NP_013651.1
XP_018229555.1,NP_011415.1,NP_011415.1,NP_011415.1,NP_011415.1
XP_018229707.1,NP_010805.1,NP_010805.1,NP_010811.1,NP_010805.1
XP_018229971.1,NP_015411.1,NP_015411.1,NP_015411.1,NP_015411.1
XP_018230377.1,NP_014785.3,NP_014785.3,NP_014785.3,NP_014785.3
XP_018231366.1,NP_012014.1,NP_012014.1,NP_012014.1,NP_012014.1
XP_018229072.1,NP_011518.1,NP_011518.1,NP_011518.1,NP_011518.1
XP_018229771.1,NP_014439.3,NP_014439.3,NP_014439.3,NP_014439.3
XP_018230109.1,NP_010680.1,NP_010680.1,NP_010680.1,NP_010680.1
XP_018230271.1,NP_012828.1,NP_012828.1,NP_012828.1,NP_012828.1
XP_018230297.1,NP_009590.1,NP_009590.1,NP_009590.1,NP_009590.1
XP_018230669.1,NP_014392.3,NP_014392.3,NP_014392.3,NP_014392.3
XP_018230697.1,NP_014439.3,NP_014439.3,NP_014439.3,NP_014439.3
XP_018228328.1,NP_014807.3,NP_014807.3,NP_014807.3,NP_014807.3
XP_018229085.1,NP_012580.1,NP_012580.1,NP_012341.1,NP_012580.1
XP_018229151.1,NP_009741.3,NP_009741.3,NP_009741.3,NP_009741.3
XP_018229207.1,NP_014263.1,NP_014263.1,NP_014263.1,NP_014263.1
XP_018230296.1,NP_009717.1,NP_009717.1,NP_009717.1,NP_009717.1
XP_018230405.1,NP_013327.1,NP_013327.1,NP_013327.1,NP_013327.1
XP_018228186.1,NP_014107.1,NP_014107.1,NP_014107.1,NP_014107.1
XP_018228206.1,NP_011384.1,NP_011384.1,NP_011384.1,NP_011384.1
XP_018228908.1,NP_013201.1,NP_013201.1,NP_013201.1,NP_013201.1
XP_018228909.1,NP_011304.2,NP_011304.2,NP_011304.2,NP_011304.2
XP_018229062.1,NP_014224.2,NP_014224.2,NP_014224.2,NP_014224.2
XP_018229772.1,NP_014363.1,NP_014363.1,NP_014363.1,NP_014363.1
XP_018230428.1,NP_011460.3,NP_011460.3,NP_011460.3,NP_011460.3
XP_018230559.1,NP_010001.1,NP_010001.1,NP_012057.3,NP_010001.1
XP_018230245.1,NP_014418.3,NP_014418.3,NP_015231.2,NP_014418.3
XP_018231028.1,NP_014148.1,NP_014148.1,NP_014148.1,NP_014148.1
XP_018228100.1,NP_011514.1,NP_011514.1,NP_011514.1,NP_011514.1
XP_018228501.1,NP_014620.1,NP_014620.1,NP_014620.1,NP_014620.1
XP_018229411.1,NP_014904.3,NP_014904.3,NP_014904.3,NP_014904.3
XP_018229277.1,NP_015097.1,NP_015097.1,NP_015097.1,NP_015097.1
XP_018230080.1,NP_010723.1,NP_010723.1,NP_010723.1,NP_010723.1
XP_018229412.1,NP_014327.1,NP_014327.1,NP_014327.1,NP_014327.1
XP_018230257.1,NP_014148.1,NP_014148.1,NP_014148.1,NP_014148.1
XP_018230878.1,NP_116699.3,NP_116699.3,NP_116699.3,NP_116699.3
XP_018231459.1,NP_010912.1,NP_010912.1,NP_010912.1,NP_010912.1
XP_018227798.1,NP_116682.3,NP_116682.3,NP_116682.3,NP_116682.3
XP_018228363.1,NP_009872.1,NP_009872.1,NP_009872.1,NP_009872.1
XP_018229302.1,NP_009744.3,NP_009744.3,NP_009744.3,NP_009744.3
XP_018229696.1,NP_012669.1,NP_012669.1,NP_012669.1,NP_012669.1
XP_018229940.1,NP_010509.1,NP_010509.1,NP_010509.1,NP_010509.1
XP_018230062.1,NP_011059.3,NP_011059.3,NP_011059.3,NP_011059.3
XP_018228293.1,NP_010360.1,NP_010360.1,NP_010360.1,NP_010360.1
XP_018228315.1,NP_011059.3,NP_011059.3,NP_011059.3,NP_011059.3
XP_018228618.1,NP_011377.1,NP_011377.1,NP_011377.1,NP_011377.1
XP_018228691.1,NP_011594.3,NP_011594.3,NP_011594.3,NP_011594.3
XP_018229052.1,NP_013866.1,NP_013866.1,NP_013866.1,NP_013866.1
XP_018229142.1,NP_015318.1,NP_015318.1,NP_015318.1,NP_015318.1
XP_018229576.1,NP_012160.2,NP_012160.2,NP_012160.2,NP_012160.2
XP_018230466.1,NP_011679.3,NP_011679.3,NP_011679.3,NP_011679.3
XP_018230953.1,NP_012728.1,NP_012728.1,NP_012728.1,NP_012728.1
XP_018228098.1,NP_011974.1,NP_011974.1,NP_011974.1,NP_011974.1
XP_018228616.1,NP_014534.1,NP_014534.1,NP_014534.1,NP_014534.1
XP_018229088.1,NP_010183.1,NP_010183.1,NP_010183.1,NP_010183.1
XP_018229327.1,NP_014113.1,NP_014113.1,NP_014113.1,NP_014113.1
XP_018229770.1,NP_012208.1,NP_012208.1,NP_012208.1,NP_012208.1
XP_018229968.1,NP_010899.3,NP_010899.3,NP_010899.3,NP_010899.3
XP_018230517.1,NP_009706.3,NP_009706.3,NP_009706.3,NP_009706.3
XP_018231154.1,NP_009382.2,NP_009382.2,NP_009382.2,NP_009382.2
XP_018231453.1,NP_010287.1,NP_010287.1,NP_010287.1,NP_010287.1
XP_018228208.1,NP_013509.1,NP_013509.1,NP_013509.1,NP_013509.1
XP_018228222.1,NP_009718.3,NP_009718.3,NP_009718.3,NP_009718.3
XP_018229015.1,NP_010910.1,NP_010910.1,NP_010910.1,NP_010910.1
XP_018229181.1,NP_116683.1,NP_116683.1,NP_116683.1,NP_116683.1
XP_018229446.1,NP_013126.1,NP_013126.1,NP_013126.1,NP_013126.1
XP_018229506.1,NP_014820.1,NP_014820.1,NP_014820.1,NP_014820.1
XP_018229778.1,NP_010748.3,NP_010748.3,NP_010748.3,NP_010748.3
XP_018229902.1,NP_012864.1,NP_012864.1,NP_012864.1,NP_012864.1
XP_018230894.1,NP_010180.1,NP_010180.1,NP_010180.1,NP_010180.1
XP_018231058.1,NP_012339.1,NP_012339.1,NP_012339.1,NP_012339.1
XP_018231146.1,NP_014174.1,NP_014174.1,NP_014174.1,NP_014174.1
XP_018231404.1,NP_010102.1,NP_010102.1,NP_010102.1,NP_010102.1
XP_018228511.1,NP_009916.1,NP_009916.1,NP_009916.1,NP_009916.1
XP_018229437.1,NP_009973.1,NP_009973.1,NP_009973.1,NP_009973.1
XP_018231032.1,NP_012410.1,NP_012410.1,NP_012410.1,NP_012410.1
XP_018231238.1,NP_011934.1,NP_011934.1,NP_011934.1,NP_011934.1
XP_018231503.1,NP_015055.1,NP_015055.1,NP_015055.1,NP_015055.1
XP_018228706.1,NP_012832.1,NP_012832.1,NP_012832.1,NP_012832.1
XP_018229498.1,NP_010076.1,NP_010076.1,NP_010076.1,NP_010076.1
XP_018230706.1,NP_012986.1,NP_012986.1,NP_012986.1,NP_012986.1
XP_018230910.1,NP_012914.1,NP_012914.1,NP_012914.1,NP_012914.1
XP_018231040.1,NP_011030.3,NP_011030.3,NP_011030.3,NP_011030.3
XP_018231167.1,NP_011634.1,NP_011634.1,NP_011634.1,NP_011634.1
XP_018231433.1,NP_011610.3,NP_011610.3,NP_011610.3,NP_011610.3
XP_018228654.1,NP_010885.1,NP_010885.1,NP_010885.1,NP_010885.1
XP_018229429.1,NP_014718.1,NP_014718.1,NP_014718.1,NP_014718.1
XP_018230695.1,NP_015500.1,NP_015500.1,NP_015500.1,NP_015500.1
XP_018228828.1,NP_014110.1,NP_014110.1,NP_014110.1,NP_014110.1
XP_018229009.1,NP_011083.3,NP_011083.3,NP_011083.3,NP_011083.3
XP_018229108.1,NP_011557.1,NP_011557.1,NP_011557.1,NP_011557.1
XP_018229170.1,NP_013866.1,NP_013866.1,NP_013866.1,NP_013866.1
XP_018229317.1,NP_011936.1,NP_011936.1,NP_011936.1,NP_011936.1
XP_018229899.1,NP_009699.2,NP_009699.2,NP_009699.2,NP_009699.2
XP_018230627.1,NP_014400.1,NP_014400.1,NP_014400.1,NP_014400.1
XP_018231212.1,NP_012987.3,NP_012987.3,NP_012987.3,NP_012987.3
XP_018231244.1,NP_012112.3,NP_012112.3,NP_009773.1,NP_012112.3
XP_018231409.1,NP_011400.1,NP_011400.1,NP_011400.1,NP_011400.1
XP_018227871.1,NP_015321.1,NP_015321.1,NP_015321.1,NP_015321.1
XP_018228027.1,NP_012057.3,NP_012057.3,NP_012057.3,NP_012057.3
XP_018228390.1,NP_116610.1,NP_116610.1,NP_116610.1,NP_116610.1
XP_018229130.1,NP_116659.1,NP_116659.1,NP_116659.1,NP_116659.1
XP_018229467.1,NP_012511.1,NP_012511.1,NP_012511.1,NP_012511.1
XP_018229574.1,NP_012201.1,NP_012201.1,NP_012201.1,NP_012201.1
XP_018230184.1,NP_012350.1,NP_012350.1,NP_012350.1,NP_012350.1
XP_018228570.1,NP_009447.1,NP_009447.1,NP_009447.1,NP_009447.1
XP_018228672.1,NP_012947.1,NP_012947.1,NP_012947.1,NP_012947.1
XP_018229433.1,NP_014565.2,NP_014565.2,NP_014565.2,NP_014565.2
XP_018229514.1,NP_011025.3,NP_011025.3,NP_011025.3,NP_011025.3
XP_018230299.1,NP_012221.2,NP_012221.2,NP_012221.2,NP_012221.2
XP_018230585.1,NP_015173.1,NP_015173.1,NP_015173.1,NP_015173.1
XP_018228438.1,NP_014307.1,NP_014307.1,NP_014307.1,NP_014307.1
XP_018228593.1,NP_010232.1,NP_010232.1,NP_010232.1,NP_010232.1
XP_018229360.1,NP_011070.3,NP_011070.3,NP_011070.3,NP_011070.3
XP_018229721.1,NP_014392.3,NP_014392.3,NP_014392.3,NP_014392.3
XP_018230163.1,NP_012481.3,NP_012481.3,NP_012481.3,NP_012481.3
XP_018230264.1,NP_011341.3,NP_011341.3,NP_011341.3,NP_011341.3
XP_018230523.1,NP_015249.1,NP_015249.1,NP_015249.1,NP_015249.1
XP_018231367.1,NP_014258.1,NP_014258.1,NP_014258.1,NP_014258.1
XP_018228146.1,NP_012541.1,NP_012541.1,NP_012541.1,NP_012541.1
XP_018228248.1,NP_011942.1,NP_011942.1,NP_011942.1,NP_011942.1
XP_018228903.1,NP_011958.1,NP_011958.1,NP_011958.1,NP_011958.1
XP_018229729.1,NP_013385.1,NP_013385.1,NP_013385.1,NP_013385.1
XP_018229876.1,NP_014889.3,NP_014889.3,NP_014889.3,NP_014889.3
XP_018230723.1,NP_015502.1,NP_015502.1,NP_015502.1,NP_015502.1
XP_018231069.1,NP_013118.1,NP_013118.1,NP_013118.1,NP_013118.1
XP_018229053.1,NP_011265.1,NP_011265.1,NP_011265.1,NP_011265.1
XP_018229252.1,NP_012528.1,NP_012528.1,NP_012528.1,NP_012528.1
XP_018229898.1,NP_011070.3,NP_011070.3,NP_011070.3,NP_011070.3
XP_018230140.1,NP_011747.2,NP_011747.2,NP_011747.2,NP_011747.2
XP_018230639.1,NP_014397.1,NP_014397.1,NP_014397.1,NP_014397.1
XP_018230683.1,NP_011475.1,NP_011475.1,NP_011475.1,NP_011475.1
XP_018230712.1,NP_012214.3,NP_012214.3,NP_012214.3,NP_012214.3
XP_018230984.1,NP_011424.3,NP_011424.3,NP_011424.3,NP_011424.3
XP_018231388.1,NP_014904.3,NP_014904.3,NP_014904.3,NP_014904.3
XP_018227982.1,NP_009805.1,NP_009805.1,NP_009805.1,NP_009805.1
XP_018228309.1,NP_010458.3,NP_010458.3,NP_010458.3,NP_010458.3
XP_018228481.1,NP_009810.3,NP_009810.3,NP_009810.3,NP_009810.3
XP_018228739.1,NP_013344.1,NP_013344.1,NP_013344.1,NP_013344.1
XP_018228877.1,NP_014429.3,NP_014429.3,NP_014429.3,NP_014429.3
XP_018229256.1,NP_010565.3,NP_010565.3,NP_009899.1,NP_010565.3
XP_018229746.1,NP_014773.4,NP_014773.4,NP_014773.4,NP_014773.4
XP_018230171.1,NP_012276.1,NP_012276.1,NP_012276.1,NP_012276.1
XP_018230283.1,NP_012183.2,NP_012183.2,NP_012183.2,NP_012183.2
XP_018228426.1,NP_012668.3,NP_012668.3,NP_012668.3,NP_012668.3
XP_018228461.1,NP_012292.3,NP_012292.3,NP_012292.3,NP_012292.3
XP_018228837.1,NP_011260.1,NP_011260.1,NP_011260.1,NP_011260.1
XP_018228180.1,NP_010278.3,NP_010278.3,NP_010278.3,NP_010278.3
XP_018228549.1,NP_009665.3,NP_009665.3,NP_009665.3,NP_009665.3
XP_018228635.1,NP_013444.1,NP_013444.1,NP_013444.1,NP_013444.1
XP_018228976.1,NP_013157.1,NP_013157.1,NP_013157.1,NP_013157.1
XP_018229480.1,NP_012906.3,NP_012906.3,NP_012906.3,NP_012906.3
XP_018229818.1,NP_014683.1,NP_014683.1,NP_014683.1,NP_014683.1
XP_018230222.1,NP_015466.1,NP_015466.1,NP_015466.1,NP_015466.1
XP_018230705.1,NP_009697.3,NP_009697.3,NP_009697.3,NP_009697.3
XP_018231206.1,NP_009443.1,NP_009443.1,NP_009443.1,NP_009443.1
XP_018228063.1,NP_014548.1,NP_014548.1,NP_014548.1,NP_014548.1
XP_018229383.1,NP_012604.1,NP_012604.1,NP_012604.1,NP_012604.1
XP_018229639.1,NP_013809.1,NP_013809.1,NP_013809.1,NP_013809.1
XP_018229938.1,NP_012327.1,NP_012327.1,NP_012327.1,NP_012327.1
XP_018230074.1,NP_012611.1,NP_012611.1,NP_012611.1,NP_012611.1
XP_018231281.1,NP_012749.1,NP_012749.1,NP_012749.1,NP_012749.1
XP_018228160.1,NP_012156.1,NP_012156.1,NP_012156.1,NP_012156.1
XP_018228289.1,NP_014321.3,NP_014321.3,NP_014321.3,NP_014321.3
XP_018228645.1,NP_013771.1,NP_013771.1,NP_013771.1,NP_013771.1
XP_018228652.1,NP_013730.1,NP_013730.1,NP_013924.1,NP_013730.1
XP_018229066.1,NP_001335778.1,NP_001335778.1,NP_001335778.1,NP_001335778.1
XP_018229304.1,NP_014392.3,NP_014392.3,NP_014392.3,NP_014392.3
XP_018229588.1,NP_010083.1,NP_010083.1,NP_010083.1,NP_010083.1
XP_018229827.1,NP_014565.2,NP_014565.2,NP_014565.2,NP_014565.2
XP_018228150.1,NP_015371.1,NP_015371.1,NP_015371.1,NP_015371.1
XP_018228400.1,NP_010624.3,NP_010624.3,NP_010624.3,NP_010624.3
XP_018229338.1,NP_012265.3,NP_012265.3,NP_012265.3,NP_012265.3
XP_018229524.1,NP_015087.1,NP_015087.1,NP_015087.1,NP_015087.1
XP_018229537.1,NP_011377.1,NP_011377.1,NP_011377.1,NP_011377.1
XP_018230229.1,NP_010051.1,NP_010051.1,NP_010051.1,NP_010051.1
XP_018230917.1,NP_013866.1,NP_013866.1,NP_013866.1,NP_013866.1
XP_018231327.1,NP_011679.3,NP_011679.3,NP_011679.3,NP_011679.3
XP_018231484.1,NP_009642.3,NP_009642.3,NP_009642.3,NP_009642.3
XP_018228171.1,NP_012771.1,NP_012771.1,NP_012771.1,NP_012771.1
XP_018228301.1,NP_015318.1,NP_015318.1,NP_015318.1,NP_015318.1
XP_018229238.1,NP_010270.1,NP_010270.1,NP_010376.3,NP_010270.1
XP_018230014.1,NP_015280.1,NP_015280.1,NP_015280.1,NP_015280.1
XP_018228848.1,NP_014865.1,NP_014865.1,NP_014865.1,NP_014865.1
XP_018229061.1,NP_010178.1,NP_010178.1,NP_010178.1,NP_010178.1
XP_018229749.1,NP_011053.1,NP_011053.1,NP_011053.1,NP_011053.1
XP_018229996.1,NP_009719.3,NP_009719.3,NP_009719.3,NP_009719.3
XP_018230020.1,NP_012978.1,NP_012978.1,NP_012978.1,NP_012978.1
XP_018230909.1,NP_012279.4,NP_012279.4,NP_012279.4,NP_012279.4
XP_018231522.1,NP_012540.3,NP_012540.3,NP_012540.3,NP_012540.3
XP_018228053.1,NP_010857.1,NP_010857.1,NP_010857.1,NP_010857.1
XP_018228074.1,NP_011768.1,NP_011768.1,NP_011768.1,NP_011768.1
XP_018228520.1,NP_013597.1,NP_013597.1,NP_013597.1,NP_013597.1
XP_018230365.1,NP_602317.3,NP_602317.3,NP_602317.3,NP_602317.3
XP_018231124.1,NP_010549.3,NP_010549.3,NP_010549.3,NP_010549.3
XP_018227902.1,NP_010172.1,NP_010172.1,NP_010172.1,NP_010172.1
XP_018228392.1,NP_010637.4,NP_010637.4,NP_010637.4,NP_010637.4
XP_018228486.1,NP_015381.1,NP_015381.1,NP_015381.1,NP_015381.1
XP_018228551.1,NP_013866.1,NP_013866.1,NP_013866.1,NP_013866.1
XP_018229644.1,NP_012936.1,NP_012936.1,NP_012936.1,NP_012936.1
XP_018229719.1,NP_010656.1,NP_010656.1,NP_010656.1,NP_010656.1
XP_018231114.1,NP_014243.3,NP_014243.3,NP_014243.3,NP_014243.3
XP_018227940.1,NP_012189.2,NP_012189.2,NP_012189.2,NP_012189.2
XP_018228879.1,NP_011956.1,NP_011956.1,NP_011956.1,NP_011956.1
XP_018229904.1,NP_010575.1,NP_010575.1,NP_010645.1,NP_010575.1
XP_018230950.1,NP_013647.1,NP_013647.1,NP_013647.1,NP_013647.1
XP_018229660.1,NP_014073.1,NP_014073.1,NP_014073.1,NP_014073.1
XP_018229912.1,NP_015204.1,NP_015204.1,NP_015204.1,NP_015204.1
XP_018231006.1,NP_013372.1,NP_013372.1,NP_013372.1,NP_013372.1
XP_018231418.1,NP_009901.1,NP_009901.1,NP_012580.1,NP_009901.1
XP_018228633.1,NP_012002.1,NP_012002.1,NP_012002.1,NP_012002.1
XP_018228861.1,NP_015465.1,NP_015465.1,NP_015465.1,NP_015465.1
XP_018229213.1,NP_012947.1,NP_012947.1,NP_012947.1,NP_012947.1
XP_018229507.1,NP_011379.1,NP_011379.1,NP_011379.1,NP_011379.1
XP_018230106.1,NP_015057.1,NP_015057.1,NP_015057.1,NP_015057.1
XP_018230508.1,NP_009595.1,NP_009595.1,NP_009595.1,NP_009595.1
XP_018231087.1,NP_014392.3,NP_014392.3,NP_014392.3,NP_014392.3
XP_018227978.1,NP_014599.1,NP_014599.1,NP_014599.1,NP_014599.1
XP_018228038.1,NP_011574.3,NP_011574.3,NP_011574.3,NP_011574.3
XP_018230685.1,NP_012997.3,NP_012997.3,NP_009729.1,NP_012997.3
XP_018230798.1,NP_015013.1,NP_015013.1,NP_015013.1,NP_015013.1
XP_018231250.1,NP_012221.2,NP_012221.2,NP_012221.2,NP_012221.2
XP_018229694.1,NP_012108.3,NP_012108.3,NP_012108.3,NP_012108.3
XP_018230116.1,NP_015336.1,NP_015336.1,NP_015336.1,NP_015336.1
XP_018230667.1,NP_001035220.1,NP_001035220.1,NP_001035220.1,NP_001035220.1
XP_018231471.1,NP_010574.1,NP_010574.1,NP_010574.1,NP_010574.1
XP_018231242.1,NP_010408.1,NP_010408.1,NP_010408.1,NP_010408.1
XP_018227854.1,NP_116682.3,NP_116682.3,NP_116682.3,NP_116682.3
