,bfs,bts,graph,faiss
XP_007873953.1,NP_011415.1,NP_011415.1,NP_011415.1,NP_011415.1
XP_007874132.1,NP_011975.1,NP_011975.1,NP_011975.1,NP_011975.1
XP_007874548.1,NP_010278.3,NP_010278.3,NP_010278.3,NP_010278.3
XP_007872732.1,NP_010680.1,NP_010680.1,NP_010680.1,NP_010680.1
XP_007873069.1,NP_013930.1,NP_013930.1,NP_013930.1,NP_013930.1
XP_007874604.1,NP_011562.1,NP_011562.1,NP_011562.1,NP_011562.1
XP_007875263.1,NP_010367.1,NP_010367.1,NP_010367.1,NP_010367.1
XP_007872604.1,NP_014785.3,NP_014785.3,NP_014785.3,NP_014785.3
XP_007873383.1,NP_011106.1,NP_011106.1,NP_011106.1,NP_011106.1
XP_007873809.1,NP_012580.1,NP_012580.1,NP_013521.3,NP_012580.1
XP_007875049.1,NP_013201.1,NP_013201.1,NP_013201.1,NP_013201.1
XP_007875678.1,NP_015477.1,NP_015477.1,NP_015477.1,NP_015477.1
XP_007872696.1,NP_013119.1,NP_013119.1,NP_013119.1,NP_013119.1
XP_007872798.1,NP_009717.1,NP_009717.1,NP_009717.1,NP_009717.1
XP_007874309.1,NP_014363.1,NP_014363.1,NP_014363.1,NP_014363.1
XP_007874509.1,NP_011280.1,NP_011280.1,NP_011280.1,NP_011280.1
XP_007874809.1,NP_010575.1,NP_010575.1,NP_010575.1,NP_010575.1
XP_007871905.1,NP_013644.1,NP_013644.1,NP_013644.1,NP_013644.1
XP_007871915.1,NP_014599.1,NP_014599.1,NP_014599.1,NP_014599.1
XP_007875633.1,NP_010287.1,NP_010287.1,NP_010287.1,NP_010287.1
XP_007872014.1,NP_012002.1,NP_012002.1,NP_012002.1,NP_012002.1
XP_007872639.1,NP_014620.1,NP_014620.1,NP_014620.1,NP_014620.1
XP_007873115.1,NP_010287.1,NP_010287.1,NP_010287.1,NP_010287.1
XP_007874358.1,NP_011734.3,NP_011734.3,NP_011734.3,NP_011734.3
XP_007874557.1,NP_010302.1,NP_010302.1,NP_010302.1,NP_010302.1
XP_007872241.1,NP_011265.1,NP_011265.1,NP_011265.1,NP_011265.1
XP_007872412.1,NP_014271.3,NP_014271.3,NP_014271.3,NP_014271.3
XP_007872516.1,NP_011460.3,NP_011460.3,NP_011460.3,NP_011460.3
XP_007872538.1,NP_009741.3,NP_009741.3,NP_009741.3,NP_009741.3
XP_007872797.1,NP_009590.1,NP_009590.1,NP_009590.1,NP_009590.1
XP_007872900.1,NP_010899.3,NP_010899.3,NP_010899.3,NP_010899.3
XP_007873090.1,NP_009382.2,NP_009382.2,NP_009382.2,NP_009382.2
XP_007874492.1,NP_011475.1,NP_011475.1,NP_011475.1,NP_011475.1
XP_007874699.1,NP_009382.2,NP_009382.2,NP_009382.2,NP_009382.2
XP_007874718.1,NP_013716.1,NP_013716.1,NP_013716.1,NP_013716.1
XP_007873445.1,NP_009787.3,NP_009787.3,NP_009787.3,NP_009787.3
XP_007875280.1,NP_116683.1,NP_116683.1,NP_116683.1,NP_116683.1
XP_007875654.1,NP_013126.1,NP_013126.1,NP_013126.1,NP_013126.1
XP_007871955.1,NP_012771.1,NP_012771.1,NP_012771.1,NP_012771.1
XP_007872189.1,NP_011059.3,NP_011059.3,NP_011059.3,NP_011059.3
XP_007872298.1,NP_009718.3,NP_009718.3,NP_009718.3,NP_009718.3
XP_007872594.1,NP_014418.3,NP_014418.3,NP_013693.1,NP_014418.3
XP_007873123.1,NP_014345.3,NP_014345.3,NP_014345.3,NP_014345.3
XP_007874395.1,NP_012669.1,NP_012669.1,NP_012669.1,NP_012669.1
XP_007875376.1,NP_011059.3,NP_011059.3,NP_011059.3,NP_011059.3
XP_019613290.1,NP_013217.1,NP_013217.1,NP_013217.1,NP_013217.1
XP_007873686.1,NP_010500.3,NP_010500.3,NP_010500.3,NP_010500.3
XP_007873769.1,NP_013866.1,NP_013866.1,NP_013866.1,NP_013866.1
XP_019613316.1,NP_011679.3,NP_011679.3,NP_011679.3,NP_011679.3
XP_007871943.1,NP_010342.3,NP_010342.3,NP_010342.3,NP_010342.3
XP_007873432.1,NP_013476.3,NP_013476.3,NP_013476.3,NP_013476.3
XP_007873795.1,NP_013995.1,NP_013995.1,NP_013995.1,NP_013995.1
XP_007874129.1,NP_012481.3,NP_012481.3,NP_012481.3,NP_012481.3
XP_007874306.1,NP_011793.3,NP_011793.3,NP_011793.3,NP_011793.3
XP_007874807.1,NP_012864.1,NP_012864.1,NP_012864.1,NP_012864.1
XP_007872823.1,NP_012828.1,NP_012828.1,NP_012828.1,NP_012828.1
XP_007873812.1,NP_010183.1,NP_010183.1,NP_010183.1,NP_010183.1
XP_007873826.1,NP_015097.1,NP_015097.1,NP_015097.1,NP_015097.1
XP_007874222.1,NP_013509.1,NP_013509.1,NP_013509.1,NP_013509.1
XP_007874300.1,NP_010748.3,NP_010748.3,NP_010748.3,NP_010748.3
XP_007875645.1,NP_009973.1,NP_009973.1,NP_009973.1,NP_009973.1
XP_007871990.1,NP_011974.1,NP_011974.1,NP_011974.1,NP_011974.1
XP_007873571.1,NP_014904.3,NP_014904.3,NP_013585.1,NP_014904.3
XP_007874574.1,NP_116703.5,NP_116703.5,NP_116703.5,NP_116703.5
XP_007875637.1,NP_014718.1,NP_014718.1,NP_014718.1,NP_014718.1
XP_007872257.1,NP_014961.3,NP_014961.3,NP_014961.3,NP_014961.3
XP_007873442.1,NP_010194.1,NP_010194.1,NP_010194.1,NP_010194.1
XP_007874000.1,NP_012503.2,NP_012503.2,NP_012503.2,NP_012503.2
XP_007875431.1,NP_012528.1,NP_012528.1,NP_012528.1,NP_012528.1
XP_007875612.1,NP_013968.1,NP_013968.1,NP_013968.1,NP_013968.1
XP_007872731.1,NP_013693.1,NP_013693.1,NP_013693.1,NP_013693.1
XP_007873608.1,NP_012176.1,NP_012176.1,NP_012176.1,NP_012176.1
XP_007874550.1,NP_010102.1,NP_010102.1,NP_010102.1,NP_010102.1
XP_007875641.1,NP_013007.1,NP_013007.1,NP_013007.1,NP_013007.1
XP_007872036.1,NP_010885.1,NP_010885.1,NP_010885.1,NP_010885.1
XP_007873274.1,NP_009872.1,NP_009872.1,NP_009872.1,NP_009872.1
XP_007873366.1,NP_011083.3,NP_011083.3,NP_011083.3,NP_011083.3
XP_007873639.1,NP_116699.3,NP_116699.3,NP_116699.3,NP_116699.3
XP_007873709.1,NP_015506.1,NP_015506.1,NP_015506.1,NP_015506.1
XP_007873868.1,NP_011936.1,NP_011936.1,NP_011936.1,NP_011936.1
XP_007874556.1,NP_011400.1,NP_011400.1,NP_011400.1,NP_011400.1
XP_007875187.1,NP_015321.1,NP_015321.1,NP_015321.1,NP_015321.1
XP_007875221.1,NP_116610.1,NP_116610.1,NP_116610.1,NP_116610.1
XP_007871945.1,NP_013007.1,NP_013007.1,NP_013007.1,NP_013007.1
XP_007872630.1,NP_014394.2,NP_014394.2,NP_014394.2,NP_014394.2
XP_007873227.1,NP_011934.1,NP_011934.1,NP_011934.1,NP_011934.1
XP_007873999.1,NP_011025.3,NP_011025.3,NP_011025.3,NP_011025.3
XP_007874015.1,NP_010076.1,NP_010076.1,NP_010076.1,NP_010076.1
XP_007874753.1,NP_011634.1,NP_011634.1,NP_010645.1,NP_011634.1
XP_007875578.1,NP_116659.1,NP_116659.1,NP_116659.1,NP_116659.1
XP_007873609.1,NP_012914.1,NP_012914.1,NP_012914.1,NP_012914.1
XP_007873789.1,NP_014904.3,NP_014904.3,NP_014904.3,NP_014904.3
XP_007873855.1,NP_009744.3,NP_009744.3,NP_009744.3,NP_009744.3
XP_007874069.1,NP_015173.1,NP_015173.1,NP_015173.1,NP_015173.1
XP_007874802.1,NP_011070.3,NP_011070.3,NP_011070.3,NP_011070.3
XP_007874942.1,NP_014807.3,NP_014807.3,NP_014807.3,NP_014807.3
XP_007872234.1,NP_015249.1,NP_015249.1,NP_015249.1,NP_015249.1
XP_007872407.1,NP_012214.3,NP_012214.3,NP_012214.3,NP_012214.3
XP_007872577.1,NP_014113.1,NP_014113.1,NP_014113.1,NP_014113.1
XP_007872653.1,NP_015381.1,NP_015381.1,NP_015381.1,NP_015381.1
XP_007873022.1,NP_010811.1,NP_010811.1,NP_010811.1,NP_010811.1
XP_007873122.1,NP_010912.1,NP_010912.1,NP_010912.1,NP_010912.1
XP_007873349.1,NP_014258.1,NP_014258.1,NP_014258.1,NP_014258.1
XP_007873796.1,NP_010178.1,NP_010178.1,NP_010178.1,NP_010178.1
XP_007873094.1,NP_011610.3,NP_011610.3,NP_011610.3,NP_011610.3
XP_007873543.1,NP_012749.1,NP_012749.1,NP_012749.1,NP_012749.1
XP_007874938.1,NP_011268.1,NP_011268.1,NP_011268.1,NP_011268.1
XP_007871919.1,NP_009805.1,NP_009805.1,NP_009805.1,NP_009805.1
XP_007872056.1,NP_012947.1,NP_012947.1,NP_012947.1,NP_012947.1
XP_007872133.1,NP_013344.1,NP_013344.1,NP_013344.1,NP_013344.1
XP_007872396.1,NP_015502.1,NP_015502.1,NP_015502.1,NP_015502.1
XP_007872714.1,NP_015403.1,NP_015403.1,NP_015403.1,NP_015403.1
XP_007873290.1,NP_010624.3,NP_010624.3,NP_010624.3,NP_010624.3
XP_007873531.1,NP_010271.3,NP_010271.3,NP_010271.3,NP_010271.3
XP_007874207.1,NP_012200.2,NP_012200.2,NP_012200.2,NP_012200.2
XP_007874848.1,NP_011032.1,NP_011032.1,NP_011032.1,NP_011032.1
XP_007874991.1,NP_011424.3,NP_011424.3,NP_011424.3,NP_011424.3
XP_019613412.1,NP_010681.1,NP_010681.1,NP_010681.1,NP_010681.1
XP_007874038.1,NP_012906.3,NP_012906.3,NP_012906.3,NP_012906.3
XP_007874194.1,NP_010093.1,NP_010093.1,NP_010093.1,NP_010093.1
XP_007874356.1,NP_014154.1,NP_014154.1,NP_014154.1,NP_014154.1
XP_007871891.1,NP_010467.1,NP_010467.1,NP_010467.1,NP_010467.1
XP_007872034.1,NP_013730.1,NP_013730.1,NP_014718.1,NP_013730.1
XP_007872060.1,NP_015365.1,NP_015365.1,NP_015365.1,NP_015365.1
XP_007873574.1,NP_014107.1,NP_014107.1,NP_014107.1,NP_014107.1
XP_007873772.1,NP_009706.3,NP_009706.3,NP_009706.3,NP_009706.3
XP_007874151.1,NP_012350.1,NP_012350.1,NP_012350.1,NP_012350.1
XP_007874336.1,NP_011053.1,NP_011053.1,NP_011053.1,NP_011053.1
XP_007875207.1,NP_014898.3,NP_014898.3,NP_014898.3,NP_014898.3
XP_007871997.1,NP_009639.3,NP_009639.3,NP_009639.3,NP_009639.3
XP_007872413.1,NP_012986.1,NP_012986.1,NP_012986.1,NP_012986.1
XP_007872414.1,NP_009697.3,NP_009697.3,NP_009697.3,NP_009697.3
XP_007872659.1,NP_009810.3,NP_009810.3,NP_009810.3,NP_009810.3
XP_007872829.1,NP_011341.3,NP_011341.3,NP_011341.3,NP_011341.3
XP_007873919.1,NP_010083.1,NP_010083.1,NP_010083.1,NP_010083.1
XP_007873988.1,NP_015087.1,NP_015087.1,NP_015087.1,NP_015087.1
XP_007874106.1,NP_013809.1,NP_013809.1,NP_013809.1,NP_013809.1
XP_007872176.1,NP_015046.1,NP_015046.1,NP_015046.1,NP_015046.1
XP_007874115.1,NP_015064.1,NP_015064.1,NP_015064.1,NP_015064.1
XP_007875388.1,NP_012611.1,NP_012611.1,NP_012611.1,NP_012611.1
XP_007872027.1,NP_013771.1,NP_013771.1,NP_013771.1,NP_013771.1
XP_007873857.1,NP_013834.1,NP_013834.1,NP_013834.1,NP_013834.1
XP_007874627.1,NP_014439.3,NP_014439.3,NP_014439.3,NP_014439.3
XP_007875093.1,NP_014548.1,NP_014548.1,NP_014548.1,NP_014548.1
XP_007875528.1,NP_010964.3,NP_010964.3,NP_010964.3,NP_010964.3
XP_007871977.1,NP_014174.1,NP_014174.1,NP_014174.1,NP_014174.1
XP_007872143.1,NP_010988.1,NP_010988.1,NP_010988.1,NP_010988.1
XP_007872249.1,NP_009595.1,NP_009595.1,NP_009595.1,NP_009595.1
XP_007872697.1,NP_012728.1,NP_012728.1,NP_012728.1,NP_012728.1
XP_007872802.1,NP_012266.1,NP_012266.1,NP_012266.1,NP_012266.1
XP_007873150.1,NP_009642.3,NP_009642.3,NP_009642.3,NP_009642.3
XP_007873490.1,NP_011679.3,NP_011679.3,NP_011679.3,NP_011679.3
XP_007874220.1,NP_010154.1,NP_010154.1,NP_010154.1,NP_010154.1
XP_007874591.2,NP_014565.2,NP_014565.2,NP_014565.2,NP_014565.2
XP_007874846.1,NP_012327.1,NP_012327.1,NP_012327.1,NP_012327.1
XP_007874918.1,NP_011307.1,NP_011307.1,NP_011307.1,NP_011307.1
XP_007872928.1,NP_009719.3,NP_009719.3,NP_009719.3,NP_009719.3
XP_007873044.1,NP_012265.3,NP_012265.3,NP_012265.3,NP_012265.3
XP_007873060.1,NP_011260.1,NP_011260.1,NP_011260.1,NP_011260.1
XP_007874235.1,NP_014113.1,NP_014113.1,NP_014113.1,NP_014113.1
XP_007874436.1,NP_014400.1,NP_014400.1,NP_014400.1,NP_014400.1
XP_007874438.1,NP_011949.1,NP_011949.1,NP_011949.1,NP_011949.1
XP_007874582.1,NP_014683.1,NP_014683.1,NP_014683.1,NP_014683.1
XP_007874867.1,NP_014889.3,NP_014889.3,NP_014889.3,NP_014889.3
XP_007874479.1,NP_014392.3,NP_014392.3,NP_014392.3,NP_014392.3
XP_007874566.1,NP_012621.1,NP_012621.1,NP_012621.1,NP_012621.1
XP_007875053.1,NP_011958.1,NP_011958.1,NP_011958.1,NP_011958.1
XP_007872811.1,NP_012183.2,NP_012183.2,NP_012183.2,NP_012183.2
XP_007875146.1,NP_012541.1,NP_012541.1,NP_012541.1,NP_012541.1
XP_007875620.1,NP_014327.1,NP_014327.1,NP_014327.1,NP_014327.1
XP_019613350.1,NP_012528.1,NP_012528.1,NP_012528.1,NP_012528.1
XP_007872016.1,NP_013444.1,NP_013444.1,NP_013444.1,NP_013444.1
XP_007873931.1,NP_012160.2,NP_012160.2,NP_012160.2,NP_012160.2
XP_007875317.1,NP_015280.1,NP_015280.1,NP_015280.1,NP_015280.1
XP_007873381.1,NP_013691.1,NP_013691.1,NP_013691.1,NP_013691.1
XP_007874311.1,NP_012208.1,NP_012208.1,NP_012208.1,NP_012208.1
XP_007874672.1,NP_014243.3,NP_014243.3,NP_014243.3,NP_014243.3
XP_007874964.1,NP_013372.1,NP_013372.1,NP_013372.1,NP_013372.1
XP_019613295.1,NP_013013.2,NP_013013.2,NP_013013.2,NP_013013.2
XP_007872442.1,NP_010172.1,NP_010172.1,NP_010172.1,NP_010172.1
XP_007872861.1,NP_011747.2,NP_011747.2,NP_011747.2,NP_011747.2
XP_007873693.1,NP_011260.1,NP_011260.1,NP_011260.1,NP_011260.1
XP_007874006.1,NP_011379.1,NP_011379.1,NP_011379.1,NP_011379.1
XP_007875324.1,NP_012978.1,NP_012978.1,NP_012978.1,NP_012978.1
XP_007871966.1,NP_012156.1,NP_012156.1,NP_012156.1,NP_012156.1
XP_007872144.1,NP_013814.1,NP_013814.1,NP_013814.1,NP_013814.1
XP_007873135.1,NP_010574.1,NP_010574.1,NP_010574.1,NP_010574.1
XP_007873192.1,NP_012540.3,NP_012540.3,NP_012540.3,NP_012540.3
XP_007873232.1,NP_010912.1,NP_010912.1,NP_010912.1,NP_010912.1
XP_007873462.1,NP_014392.3,NP_014392.3,NP_014392.3,NP_014392.3
XP_007873589.1,NP_014073.1,NP_014073.1,NP_014073.1,NP_014073.1
XP_007874241.1,NP_013309.1,NP_013309.1,NP_013309.1,NP_013309.1
XP_007874385.1,NP_010805.1,NP_010805.1,NP_013605.1,NP_010805.1
XP_007874529.1,NP_009377.2,NP_009377.2,NP_009377.2,NP_009377.2
XP_007875169.1,NP_013908.1,NP_013908.1,NP_013908.1,NP_013908.1
XP_007872312.1,NP_014104.1,NP_014104.1,NP_014104.1,NP_014104.1
XP_007874494.1,NP_012997.3,NP_012997.3,NP_015083.1,NP_012997.3
XP_007874803.1,NP_009699.2,NP_009699.2,NP_009699.2,NP_009699.2
XP_007875083.1,NP_014429.3,NP_014429.3,NP_014429.3,NP_014429.3
XP_007875107.1,NP_011768.1,NP_011768.1,NP_011768.1,NP_011768.1
XP_007873327.1,NP_014904.3,NP_014904.3,NP_014904.3,NP_014904.3
XP_007874661.1,NP_010549.3,NP_010549.3,NP_010549.3,NP_010549.3
XP_007875269.1,NP_013866.1,NP_013866.1,NP_013866.1,NP_013866.1
XP_007872062.1,NP_015109.1,NP_015109.1,NP_015109.1,NP_015109.1
XP_007872106.1,NP_014619.1,NP_014619.1,NP_014619.1,NP_014619.1
XP_007872184.1,NP_010458.3,NP_010458.3,NP_010458.3,NP_010458.3
XP_007872795.1,NP_012221.2,NP_012221.2,NP_012221.2,NP_012221.2
XP_007872963.1,NP_015013.1,NP_015013.1,NP_015013.1,NP_015013.1
XP_007873038.1,NP_009824.2,NP_009824.2,NP_009824.2,NP_009824.2
XP_007873658.1,NP_014545.2,NP_014545.2,NP_014545.2,NP_014545.2
XP_007873670.1,NP_014568.1,NP_014568.1,NP_014568.1,NP_014568.1
XP_007873719.1,NP_015465.1,NP_015465.1,NP_015465.1,NP_015465.1
XP_007875338.1,NP_009849.1,NP_009849.1,NP_009849.1,NP_009849.1
XP_007875351.1,NP_013846.1,NP_013846.1,NP_013846.1,NP_013846.1
XP_007872232.1,NP_009718.3,NP_009718.3,NP_009718.3,NP_009718.3
XP_007872529.1,NP_010519.3,NP_010519.3,NP_011665.1,NP_010519.3
XP_007872567.1,NP_116624.1,NP_116624.1,NP_116624.1,NP_116624.1
XP_007872915.1,NP_014720.1,NP_014720.1,NP_014720.1,NP_014720.1
XP_007874426.1,NP_010680.1,NP_010680.1,NP_010680.1,NP_010680.1
XP_007875368.1,NP_010045.1,NP_010045.1,NP_010045.1,NP_010045.1
XP_007872389.1,NP_010854.1,NP_010854.1,NP_010854.1,NP_010854.1
XP_007872977.1,NP_012621.1,NP_012621.1,NP_012621.1,NP_012621.1
XP_007875196.1,NP_014600.1,NP_014600.1,NP_014600.1,NP_014600.1
XP_007875503.1,NP_010176.1,NP_010176.1,NP_010176.1,NP_010176.1
XP_007875190.1,NP_013216.1,NP_013216.1,NP_013216.1,NP_013216.1
XP_007875268.1,NP_013815.1,NP_013815.1,NP_013815.1,NP_013815.1
XP_007872439.1,NP_011032.1,NP_011032.1,NP_011032.1,NP_011032.1
XP_007873257.1,NP_010269.1,NP_010269.1,NP_010269.1,NP_010269.1
XP_007873315.1,NP_009718.3,NP_009718.3,NP_009718.3,NP_009718.3
XP_007873920.1,NP_012011.1,NP_012011.1,NP_012011.1,NP_012011.1
XP_007875510.1,NP_013866.1,NP_013866.1,NP_013866.1,NP_013866.1
XP_007875660.1,NP_014717.2,NP_014717.2,NP_014717.2,NP_014717.2
XP_007872885.1,NP_013420.2,NP_013420.2,NP_013420.2,NP_013420.2
XP_007874137.1,NP_012276.1,NP_012276.1,NP_012276.1,NP_012276.1
XP_007874527.1,NP_011574.3,NP_011574.3,NP_011574.3,NP_011574.3
XP_007875023.1,NP_602317.3,NP_602317.3,NP_602317.3,NP_602317.3
XP_007875332.1,NP_011294.1,NP_011294.1,NP_011294.1,NP_011294.1
XP_007875593.1,NP_012604.1,NP_012604.1,NP_012604.1,NP_012604.1
XP_007875661.1,NP_010332.3,NP_010332.3,NP_010332.3,NP_010332.3
XP_007871960.1,NP_015131.1,NP_015131.1,NP_015131.1,NP_015131.1
XP_007872289.1,NP_009790.3,NP_009790.3,NP_009790.3,NP_009790.3
XP_007872432.1,NP_012243.3,NP_012243.3,NP_012243.3,NP_012243.3
XP_007873136.1,NP_010932.1,NP_010932.1,NP_010932.1,NP_010932.1
XP_007875551.1,NP_014186.1,NP_014186.1,NP_014186.1,NP_014186.1
XP_019613313.1,NP_011688.3,NP_011688.3,NP_011688.3,NP_011688.3
XP_007872380.1,NP_014708.1,NP_014708.1,NP_014708.1,NP_014708.1
XP_007872524.1,NP_009659.3,NP_009659.3,NP_009659.3,NP_009659.3
XP_007873214.1,NP_012221.2,NP_012221.2,NP_012221.2,NP_012221.2
XP_007874403.1,NP_015321.1,NP_015321.1,NP_015321.1,NP_015321.1
XP_007875384.1,NP_015441.1,NP_015441.1,NP_015441.1,NP_015441.1
XP_019613370.1,NP_014865.1,NP_014865.1,NP_014865.1,NP_014865.1
XP_007872353.1,NP_076891.4,NP_076891.4,NP_076891.4,NP_076891.4
XP_007873052.1,NP_011800.3,NP_011800.3,NP_011800.3,NP_011800.3
XP_007873296.1,NP_011730.1,NP_011730.1,NP_011730.1,NP_011730.1
XP_007873323.1,NP_011377.1,NP_011377.1,NP_011377.1,NP_011377.1
XP_007873395.1,NP_012892.1,NP_012892.1,NP_012892.1,NP_012892.1
XP_007873610.1,NP_014452.1,NP_014452.1,NP_014452.1,NP_014452.1
XP_007873815.1,NP_010601.3,NP_010601.3,NP_010601.3,NP_010601.3
XP_007875479.1,NP_013597.1,NP_013597.1,NP_013597.1,NP_013597.1
XP_007873406.1,NP_012410.1,NP_012410.1,NP_012410.1,NP_012410.1
XP_007873802.1,NP_014907.3,NP_014907.3,NP_014907.3,NP_014907.3
XP_007873949.1,NP_010717.1,NP_010717.1,NP_010717.1,NP_010717.1
XP_007874417.1,NP_012703.1,NP_012703.1,NP_012703.1,NP_012703.1
XP_007875569.1,NP_010205.1,NP_010205.1,NP_010205.1,NP_010205.1
XP_019613413.1,NP_012355.1,NP_012355.1,NP_012355.1,NP_012355.1
XP_007871927.1,NP_015194.1,NP_015194.1,NP_015194.1,NP_015194.1
XP_007872032.1,NP_014433.1,NP_014433.1,NP_014433.1,NP_014433.1
XP_007872585.1,NP_010819.1,NP_010819.1,NP_010819.1,NP_010819.1
XP_007872688.1,NP_011425.1,NP_011425.1,NP_011425.1,NP_011425.1
XP_007873042.1,NP_012872.2,NP_012872.2,NP_012872.2,NP_012872.2
XP_007873879.1,NP_012263.1,NP_012263.1,NP_012263.1,NP_012263.1
XP_007874360.1,NP_013385.1,NP_013385.1,NP_013385.1,NP_013385.1
XP_007875080.2,NP_011956.1,NP_011956.1,NP_011956.1,NP_011956.1
XP_007875106.1,NP_009790.3,NP_009790.3,NP_009790.3,NP_009790.3
XP_007872281.1,NP_009565.1,NP_009565.1,NP_009565.1,NP_009565.1
XP_007875394.1,NP_010723.1,NP_010723.1,NP_010723.1,NP_010723.1
XP_007872638.1,NP_010236.1,NP_010236.1,NP_010236.1,NP_010236.1
XP_007873385.1,NP_009899.1,NP_009899.1,NP_009899.1,NP_009899.1
XP_007874525.1,NP_013623.1,NP_013623.1,NP_013623.1,NP_013623.1
XP_007875297.1,NP_010240.1,NP_010240.1,NP_010240.1,NP_010240.1
XP_019613337.1,NP_013292.1,NP_013292.1,NP_013292.1,NP_013292.1
XP_019613346.1,NP_010656.1,NP_010656.1,NP_010656.1,NP_010656.1
XP_007871922.1,NP_014324.3,NP_014324.3,NP_014324.3,NP_014324.3
XP_007871996.1,NP_013282.1,NP_013282.1,NP_010645.1,NP_013282.1
XP_007873103.1,NP_012215.1,NP_012215.1,NP_012215.1,NP_012215.1
XP_007873171.1,NP_014528.1,NP_014528.1,NP_014528.1,NP_014528.1
XP_007873374.1,NP_011069.1,NP_011069.1,NP_011069.1,NP_011069.1
XP_007874290.1,NP_009409.1,NP_009409.1,NP_009409.1,NP_009409.1
XP_007874897.1,NP_011467.1,NP_011467.1,NP_011467.1,NP_011467.1
XP_007875016.1,NP_010051.1,NP_010051.1,NP_010051.1,NP_010051.1
XP_007875161.1,NP_010582.3,NP_010582.3,NP_010582.3,NP_010582.3
XP_007875168.1,NP_014502.1,NP_014502.1,NP_014502.1,NP_014502.1
XP_007875565.1,NP_014001.1,NP_014001.1,NP_014001.1,NP_014001.1
XP_007872081.1,NP_011594.3,NP_011594.3,NP_011594.3,NP_011594.3
XP_007873067.1,NP_010121.1,NP_010121.1,NP_010121.1,NP_010121.1
XP_007873292.1,NP_012182.1,NP_012182.1,NP_012182.1,NP_012182.1
XP_007874180.1,NP_013273.1,NP_013273.1,NP_013273.1,NP_013273.1
XP_007874524.1,NP_015013.1,NP_015013.1,NP_010566.1,NP_015013.1
XP_007875132.1,NP_009704.1,NP_009704.1,NP_009704.1,NP_009704.1
XP_007875625.1,NP_014983.1,NP_014983.1,NP_014983.1,NP_014983.1
XP_007871985.1,NP_010088.1,NP_010088.1,NP_010088.1,NP_010088.1
XP_007872070.1,NP_014117.1,NP_014117.1,NP_014117.1,NP_014117.1
XP_007872089.1,NP_010566.1,NP_010566.1,NP_010566.1,NP_010566.1
XP_007872187.1,NP_013284.1,NP_013284.1,NP_013284.1,NP_013284.1
XP_007872679.1,NP_012292.3,NP_012292.3,NP_012292.3,NP_012292.3
XP_007873262.1,NP_009503.1,NP_009503.1,NP_009503.1,NP_009503.1
XP_007875220.1,NP_013955.1,NP_013955.1,NP_013955.1,NP_013955.1
XP_007872771.1,NP_013192.1,NP_013192.1,NP_013192.1,NP_013192.1
XP_007873093.1,NP_011274.2,NP_011274.2,NP_011274.2,NP_011274.2
XP_007873207.1,NP_012223.3,NP_012223.3,NP_012223.3,NP_012223.3
XP_007874145.1,NP_014343.1,NP_014343.1,NP_014343.1,NP_014343.1
XP_007874642.1,NP_010232.1,NP_010232.1,NP_010232.1,NP_010232.1
XP_007874816.2,NP_009790.3,NP_009790.3,NP_009790.3,NP_009790.3
XP_007872318.1,NP_011472.1,NP_011472.1,NP_011472.1,NP_011472.1
XP_007872618.1,NP_010523.3,NP_010523.3,NP_010523.3,NP_010523.3
XP_007873058.1,NP_010139.1,NP_010139.1,NP_010139.1,NP_010139.1
XP_007873132.1,NP_011965.1,NP_011965.1,NP_011965.1,NP_011965.1
XP_007874102.1,NP_010488.1,NP_010488.1,NP_010488.1,NP_010488.1
XP_007872010.1,NP_013373.1,NP_013373.1,NP_013373.1,NP_013373.1
XP_007873418.1,NP_011529.1,NP_011529.1,NP_011529.1,NP_011529.1
XP_007874070.1,NP_009617.3,NP_009617.3,NP_009617.3,NP_009617.3
XP_007874226.1,NP_014837.1,NP_014837.1,NP_011762.1,NP_014837.1
XP_007874477.1,NP_011032.1,NP_011032.1,NP_011032.1,NP_011032.1
XP_007874448.1,NP_014397.1,NP_014397.1,NP_014397.1,NP_014397.1
XP_007874657.1,NP_011969.1,NP_011969.1,NP_011969.1,NP_011969.1
XP_007875564.1,NP_014547.1,NP_014547.1,NP_014547.1,NP_014547.1
XP_007875575.1,NP_012959.1,NP_012959.1,NP_012959.1,NP_012959.1
XP_007875623.1,NP_013698.1,NP_013698.1,NP_013698.1,NP_013698.1
XP_007872291.1,NP_011107.1,NP_011107.1,NP_011107.1,NP_011107.1
XP_007872405.1,NP_014079.1,NP_014079.1,NP_014079.1,NP_014079.1
XP_007873213.1,NP_013059.1,NP_013059.1,NP_013059.1,NP_013059.1
XP_007873226.1,NP_011755.3,NP_011755.3,NP_011755.3,NP_011755.3
XP_007874658.1,NP_015056.1,NP_015056.1,NP_015056.1,NP_015056.1
XP_007875219.1,NP_011571.4,NP_011571.4,NP_011571.4,NP_011571.4
XP_007875422.1,NP_009790.3,NP_009790.3,NP_009790.3,NP_009790.3
XP_007875446.1,NP_010270.1,NP_010270.1,NP_010270.1,NP_010270.1
XP_007873684.1,NP_010102.1,NP_010102.1,NP_010102.1,NP_010102.1
XP_007874293.1,NP_013869.1,NP_013869.1,NP_013869.1,NP_013869.1
XP_007874980.1,NP_009992.1,NP_009992.1,NP_012864.1,NP_009992.1
XP_007875201.1,NP_011648.3,NP_011648.3,NP_011648.3,NP_011648.3
XP_007875267.1,NP_014094.1,NP_014094.1,NP_014094.1,NP_014094.1
