,bfs,bts,graph,faiss
XP_018225645.1,CCG81664.1,CCG81664.1,CCG81664.1,CCG81664.1
XP_018226655.1,CCG84789.1,CCG84789.1,CCG84789.1,CCG84789.1
XP_018226971.1,CCG83911.1,CCG83911.1,CCG83911.1,CCG83911.1
XP_018227742.1,CCG80813.1,CCG80813.1,CCG80813.1,CCG80813.1
XP_018224491.1,CCG82016.1,CCG82016.1,CCG82016.1,CCG82016.1
XP_018224968.1,CCG80571.1,CCG80571.1,CCG80571.1,CCG80571.1
XP_018225329.1,CCG83870.1,CCG83870.1,CCG83870.1,CCG83870.1
XP_018225505.1,CCG83122.1,CCG83122.1,CCG83122.1,CCG83122.1
XP_018226606.1,CCG82222.1,CCG82222.1,CCG82222.1,CCG82222.1
XP_018227101.1,CCG84818.1,CCG84818.1,CCG84818.1,CCG84818.1
XP_018227497.1,CCG83366.1,CCG83366.1,CCG83366.1,CCG83366.1
XP_018227709.1,CCG83512.1,CCG83512.1,CCG83512.1,CCG83512.1
XP_018225809.1,CCG80524.1,CCG80524.1,CCG80524.1,CCG80524.1
XP_018226794.1,CCG81148.1,CCG81148.1,CCG81148.1,CCG81148.1
XP_018226863.1,CCG81797.1,CCG81797.1,CCG81797.1,CCG81797.1
XP_018224904.1,CCG83670.1,CCG83670.1,CCG82867.1,CCG83670.1
XP_018225139.1,CCG81323.1,CCG81323.1,CCG81323.1,CCG81323.1
XP_018225740.1,CCG82484.1,CCG82484.1,CCG82484.1,CCG82484.1
XP_018226362.1,CCG81427.1,CCG81427.1,CCG81427.1,CCG81427.1
XP_018226265.1,CCG82429.1,CCG82429.1,CCG82429.1,CCG82429.1
XP_018226291.1,CCG84437.1,CCG84437.1,CCG84437.1,CCG84437.1
XP_018227401.1,CCG81745.1,CCG81745.1,CCG81745.1,CCG81745.1
XP_018227561.1,CCG81460.1,CCG81460.1,CCG81460.1,CCG81460.1
XP_018224499.1,CCG83123.1,CCG83123.1,CCG83123.1,CCG83123.1
XP_018224835.1,CCG84563.1,CCG84563.1,CCG84563.1,CCG84563.1
XP_018225943.1,CCG84342.1,CCG84342.1,CCG84342.1,CCG84342.1
XP_018226295.1,CCG83930.1,CCG83930.1,CCG83930.1,CCG83930.1
XP_018226327.1,CCG84745.1,CCG84745.1,CCG84745.1,CCG84745.1
XP_018225554.1,CCG80898.1,CCG80898.1,CCG80898.1,CCG80898.1
XP_018225676.1,CCG83155.1,CCG83155.1,CCG83155.1,CCG83155.1
XP_018225718.1,CCG84171.1,CCG84171.1,CCG84171.1,CCG84171.1
XP_018226203.1,CCG82811.1,CCG82811.1,CCG82811.1,CCG82811.1
XP_018226423.1,CCG84660.1,CCG84660.1,CCG84660.1,CCG84660.1
XP_018227752.1,CCG81054.1,CCG81054.1,CCG81054.1,CCG81054.1
XP_018224752.1,CCG81226.1,CCG81226.1,CCG81226.1,CCG81226.1
XP_018225300.1,CCG80658.1,CCG80658.1,CCG80658.1,CCG80658.1
XP_018226143.1,CCG84532.1,CCG84532.1,CCG84532.1,CCG84532.1
XP_018226717.1,CCG84146.1,CCG84146.1,CCG84146.1,CCG84146.1
XP_018225855.1,CCG84067.1,CCG84067.1,CCG84067.1,CCG84067.1
XP_018226057.1,CCG83068.1,CCG83068.1,CCG83068.1,CCG83068.1
XP_018226405.1,CCG80574.1,CCG80574.1,CCG80574.1,CCG80574.1
XP_018227580.1,CCG82648.1,CCG82648.1,CCG82648.1,CCG82648.1
XP_018227588.1,CCG85144.1,CCG85144.1,CCG85144.1,CCG85144.1
XP_018224196.1,CCG84669.1,CCG84669.1,CCG84669.1,CCG84669.1
XP_018224470.1,CCG83092.1,CCG83092.1,CCG83092.1,CCG83092.1
XP_018224781.1,CCG81499.1,CCG81499.1,CCG81499.1,CCG81499.1
XP_018225866.1,CCG82008.1,CCG82008.1,CCG82008.1,CCG82008.1
XP_018227248.1,CCG82364.1,CCG82364.1,CCG82364.1,CCG82364.1
XP_018224557.1,CCG83440.1,CCG83440.1,CCG83440.1,CCG83440.1
XP_018225030.1,CCG81102.1,CCG81102.1,CCG81102.1,CCG81102.1
XP_018225810.1,CCG81460.1,CCG81460.1,CCG81460.1,CCG81460.1
XP_018225998.1,CCG84087.1,CCG84087.1,CCG84087.1,CCG84087.1
XP_018227467.1,CCG81074.1,CCG81074.1,CCG81074.1,CCG81074.1
XP_018224322.1,CCX35431.1,CCX35431.1,CCX35431.1,CCX35431.1
XP_018224980.1,CCG82394.1,CCG82394.1,CCG82394.1,CCG82394.1
XP_018225981.1,CCG80920.1,CCG80920.1,CCG80920.1,CCG80920.1
XP_018227418.1,CCG84062.1,CCG84062.1,CCG84062.1,CCG84062.1
XP_018224746.1,CCG80960.1,CCG80960.1,CCG80960.1,CCG80960.1
XP_018225845.1,CCG80955.1,CCG80955.1,CCG80955.1,CCG80955.1
XP_018226030.1,CCG83113.1,CCG83113.1,CCG83113.1,CCG83113.1
XP_018226993.1,CCG80984.1,CCG80984.1,CCG80984.1,CCG80984.1
XP_018227711.1,CCG82641.1,CCG82641.1,CCG82641.1,CCG82641.1
XP_018224797.1,CCG83292.1,CCG83292.1,CCG83292.1,CCG83292.1
XP_018224829.1,CCG84428.1,CCG84428.1,CCG84428.1,CCG84428.1
XP_018225304.1,CCG82480.1,CCG82480.1,CCG82480.1,CCG82480.1
XP_018225701.1,CCG81440.1,CCG81440.1,CCG81440.1,CCG81440.1
XP_018225746.1,CCG83355.1,CCG83355.1,CCG83355.1,CCG83355.1
XP_018226439.1,CCG84663.1,CCG84663.1,CCG84663.1,CCG84663.1
XP_018224453.1,CCG83694.1,CCG83694.1,CCG83694.1,CCG83694.1
XP_018224935.1,CCG80573.1,CCG80573.1,CCG80573.1,CCG80573.1
XP_018226619.1,CCG82313.1,CCG82313.1,CCG82313.1,CCG82313.1
XP_018226660.1,CCG81905.1,CCG81905.1,CCG81905.1,CCG81905.1
XP_018226909.1,CCG83502.1,CCG83502.1,CCG83502.1,CCG83502.1
XP_018227465.1,CCG81623.1,CCG81623.1,CCG81623.1,CCG81623.1
XP_018227762.1,CCG81877.1,CCG81877.1,CCG81877.1,CCG81877.1
XP_018224317.1,CCG83535.1,CCG83535.1,CCG83535.1,CCG83535.1
XP_018225179.1,CCG82642.1,CCG82642.1,CCG82642.1,CCG82642.1
XP_018225295.1,CCG81904.1,CCG81904.1,CCG81904.1,CCG81904.1
XP_018225587.1,CCG80905.1,CCG80905.1,CCG80905.1,CCG80905.1
XP_018226465.1,CCG81372.1,CCG81372.1,CCG81372.1,CCG81372.1
XP_018226536.1,CCG84734.1,CCG84734.1,CCG84734.1,CCG84734.1
XP_018226676.1,CCG82076.1,CCG82076.1,CCG82076.1,CCG82076.1
XP_018227004.1,CCG83669.1,CCG83669.1,CCG83669.1,CCG83669.1
XP_018227297.1,CCG81948.1,CCG81948.1,CCG81948.1,CCG81948.1
XP_018227717.1,CCG81875.1,CCG81875.1,CCG81875.1,CCG81875.1
XP_018224392.1,CCG83970.1,CCG83970.1,CCG83970.1,CCG83970.1
XP_018224839.1,CCG83958.1,CCG83958.1,CCG83958.1,CCG83958.1
XP_018226272.1,CCG82246.1,CCG82246.1,CCG82246.1,CCG82246.1
XP_018226481.1,CCG81307.1,CCG81307.1,CCG81307.1,CCG81307.1
XP_018227082.1,CCG83481.1,CCG83481.1,CCG83481.1,CCG83481.1
XP_018224583.1,CCG82364.1,CCG82364.1,CCG82364.1,CCG82364.1
XP_018226975.1,CCG84344.1,CCG84344.1,CCG84344.1,CCG84344.1
XP_018227153.1,CCG80574.1,CCG80574.1,CCG80574.1,CCG80574.1
XP_018225396.1,CCG84560.1,CCG84560.1,CCG84560.1,CCG84560.1
XP_018225445.1,CCG83233.1,CCG83233.1,CCG83233.1,CCG83233.1
XP_018225579.1,CCG82633.1,CCG82633.1,CCG82633.1,CCG82633.1
XP_018225673.1,CCG82216.1,CCG82216.1,CCG82216.1,CCG82216.1
XP_018225872.1,CCG82001.1,CCG82001.1,CCG82001.1,CCG82001.1
XP_018226164.1,CCG81909.1,CCG81909.1,CCG81909.1,CCG81909.1
XP_018226169.1,CCG84191.1,CCG84191.1,CCG84191.1,CCG84191.1
XP_018226309.1,CCG83490.1,CCG83490.1,CCG83490.1,CCG83490.1
XP_018226446.1,CCG83119.1,CCG83119.1,CCG83119.1,CCG83119.1
XP_018227091.1,CCG81120.1,CCG81120.1,CCG81120.1,CCG81120.1
XP_018227149.1,CCG81200.1,CCG81200.1,CCG81200.1,CCG81200.1
XP_018227554.1,CCG84669.1,CCG84669.1,CCG84669.1,CCG84669.1
XP_018225162.1,CCG82893.1,CCG82893.1,CCG82893.1,CCG82893.1
XP_018225699.1,CCG83669.1,CCG83669.1,CCG83669.1,CCG83669.1
XP_018225827.1,CCG81063.1,CCG81063.1,CCG81063.1,CCG81063.1
XP_018225939.1,CCG82416.1,CCG82416.1,CCG82416.1,CCG82416.1
XP_018226375.1,CCG80684.1,CCG80684.1,CCG80684.1,CCG80684.1
XP_018226611.1,CCG82979.1,CCG82979.1,CCG82979.1,CCG82979.1
XP_018226801.1,CCG82614.1,CCG82614.1,CCG82614.1,CCG82614.1
XP_018227208.1,CCG82941.1,CCG82941.1,CCG82941.1,CCG82941.1
XP_018227448.1,CCG81590.1,CCG81590.1,CCG81590.1,CCG81590.1
XP_018224733.1,CCG84400.1,CCG84400.1,CCG84400.1,CCG84400.1
XP_018225096.1,CCG81894.1,CCG81894.1,CCG81894.1,CCG81894.1
XP_018227440.1,CCG82797.1,CCG82797.1,CCG82797.1,CCG82797.1
XP_018224187.1,CCG84981.1,CCG84981.1,CCG84981.1,CCG84981.1
XP_018224378.1,CCG81689.1,CCG81689.1,CCG81689.1,CCG81689.1
XP_018224595.1,CCG84942.1,CCG84942.1,CCG84942.1,CCG84942.1
XP_018224638.1,CCG80573.1,CCG80573.1,CCG80573.1,CCG80573.1
XP_018224805.1,CCG82947.1,CCG82947.1,CCG82947.1,CCG82947.1
XP_018225584.1,CCG83352.1,CCG83352.1,CCG83352.1,CCG83352.1
XP_018225685.1,CCG82973.1,CCG82973.1,CCG82973.1,CCG82973.1
XP_018226022.1,CCG81018.1,CCG81018.1,CCG81018.1,CCG81018.1
XP_018226103.1,CCG84474.1,CCG84474.1,CCG84474.1,CCG84474.1
XP_018226111.1,CCG84551.1,CCG84551.1,CCG84551.1,CCG84551.1
XP_018226955.1,CCG84707.1,CCG84707.1,CCG84707.1,CCG84707.1
XP_018224181.1,CCG80586.1,CCG80586.1,CCG80586.1,CCG80586.1
XP_018225214.1,CCG82499.1,CCG82499.1,CCG82499.1,CCG82499.1
XP_018226127.1,CCG81346.1,CCG81346.1,CCG81346.1,CCG81346.1
XP_018226709.1,CCG84240.1,CCG84240.1,CCG83136.1,CCG84240.1
XP_018226774.1,CCG83854.1,CCG83854.1,CCG83854.1,CCG83854.1
XP_018227087.1,CCG82859.1,CCG82859.1,CCG82859.1,CCG82859.1
XP_018224342.1,CCG80850.1,CCG80850.1,CCG80850.1,CCG80850.1
XP_018224933.1,CCG84037.1,CCG84037.1,CCG84037.1,CCG84037.1
XP_018225156.1,CCG83335.2,CCG83335.2,CCG83335.2,CCG83335.2
XP_018226275.1,CCG85174.1,CCG85174.1,CCG85174.1,CCG85174.1
XP_018226466.1,CCG84216.1,CCG84216.1,CCG84216.1,CCG84216.1
XP_018226608.1,CCX35431.1,CCX35431.1,CCX35431.1,CCX35431.1
XP_018226851.1,CCG84519.1,CCG84519.1,CCG84519.1,CCG84519.1
XP_018227175.1,CCG80779.1,CCG80779.1,CCG80779.1,CCG80779.1
XP_018227354.1,CCG84358.1,CCG84358.1,CCG84358.1,CCG84358.1
XP_018227397.1,CCG83086.1,CCG83086.1,CCG83086.1,CCG83086.1
XP_018227505.1,CCG83310.1,CCG83310.1,CCG83310.1,CCG83310.1
XP_018224438.1,CCG82729.1,CCG82729.1,CCG82729.1,CCG82729.1
XP_018225004.1,CCG81112.1,CCG81112.1,CCG81112.1,CCG81112.1
XP_018225416.1,CCG80957.1,CCG80957.1,CCG80957.1,CCG80957.1
XP_018225437.1,CCG83961.1,CCG83961.1,CCG83961.1,CCG83961.1
XP_018225483.1,CCG83614.1,CCG83614.1,CCG83614.1,CCG83614.1
XP_018225590.1,CCG83771.1,CCG83771.1,CCG83771.1,CCG83771.1
XP_018225730.1,CCG83019.1,CCG83019.1,CCG83019.1,CCG83019.1
XP_018226256.1,CCG84169.1,CCG84169.1,CCG84169.1,CCG84169.1
XP_018226723.1,CCG83157.1,CCG83157.1,CCG83157.1,CCG83157.1
XP_018227615.1,CCG83212.1,CCG83212.1,CCG83212.1,CCG83212.1
XP_018224272.1,CCG84040.1,CCG84040.1,CCG84040.1,CCG84040.1
XP_018225787.1,CCG80956.1,CCG80956.1,CCG80956.1,CCG80956.1
XP_018226607.1,CCG82206.1,CCG82206.1,CCG82206.1,CCG82206.1
XP_018224914.1,CCG80718.1,CCG80718.1,CCG80718.1,CCG80718.1
XP_018225016.1,CCG83143.1,CCG83143.1,CCG83143.1,CCG83143.1
XP_018225638.1,CCG84207.1,CCG84207.1,CCG84207.1,CCG84207.1
XP_018225931.1,CCG81200.1,CCG81200.1,CCG81200.1,CCG81200.1
XP_018226453.1,CCG84441.1,CCG84441.1,CCG84441.1,CCG84441.1
XP_018226832.1,CCG80594.1,CCG80594.1,CCG80594.1,CCG80594.1
XP_018227290.1,CCG81018.1,CCG81018.1,CCG81018.1,CCG81018.1
XP_018227528.1,CCG85157.1,CCG85157.1,CCG85157.1,CCG85157.1
XP_018224516.1,CCG81747.1,CCG81747.1,CCG81747.1,CCG81747.1
XP_018225391.1,CCG80865.1,CCG80865.1,CCG80865.1,CCG80865.1
XP_018226158.1,CCG82509.1,CCG82509.1,CCG82509.1,CCG82509.1
XP_018226206.1,CCG81116.1,CCG81116.1,CCG81116.1,CCG81116.1
XP_018226509.1,CCG80856.1,CCG80856.1,CCG80856.1,CCG80856.1
XP_018227209.1,CCG84089.1,CCG84089.1,CCG84089.1,CCG84089.1
XP_018227592.1,CCG83709.1,CCG83709.1,CCG83709.1,CCG83709.1
XP_018224376.1,CCG82265.1,CCG82265.1,CCG82265.1,CCG82265.1
XP_018225867.1,CCG81415.1,CCG81415.1,CCG81415.1,CCG81415.1
XP_018227395.1,CCG84317.1,CCG84317.1,CCG84317.1,CCG84317.1
XP_018224383.1,CCG81259.2,CCG81259.2,CCG81259.2,CCG81259.2
XP_018224447.1,CCG84893.1,CCG84893.1,CCG84893.1,CCG84893.1
XP_018225789.1,CCG84610.1,CCG84610.1,CCG81904.1,CCG84610.1
XP_018226174.1,CCG83420.1,CCG83420.1,CCG83420.1,CCG83420.1
XP_018226268.1,CCG84288.1,CCG84288.1,CCG84288.1,CCG84288.1
XP_018226274.1,CCG83378.1,CCG83378.1,CCG83378.1,CCG83378.1
XP_018226972.1,CCG83694.1,CCG83694.1,CCG83694.1,CCG83694.1
XP_018224536.1,CCG81779.1,CCG81779.1,CCG81779.1,CCG81779.1
XP_018225012.1,CCG84335.1,CCG84335.1,CCG84335.1,CCG84335.1
XP_018224330.1,CCG82941.1,CCG82941.1,CCG82941.1,CCG82941.1
XP_018225364.1,CCG80997.1,CCG80997.1,CCG80997.1,CCG80997.1
XP_018225997.1,CCG81906.1,CCG81906.1,CCG81906.1,CCG81906.1
XP_018226848.1,CCG83276.1,CCG83276.1,CCG83276.1,CCG83276.1
XP_018224692.1,CCX35439.1,CCX35439.1,CCX35439.1,CCX35439.1
XP_018224886.1,CCG83413.1,CCG83413.1,CCG83413.1,CCG83413.1
XP_018225303.1,CCG80955.1,CCG80955.1,CCG80955.1,CCG80955.1
XP_018225869.1,CCG81432.1,CCG81432.1,CCG81432.1,CCG81432.1
XP_018227488.1,CCG81953.1,CCG81953.1,CCG81953.1,CCG81953.1
XP_018224832.1,CCG83420.1,CCG83420.1,CCG83420.1,CCG83420.1
XP_018225492.1,CCG81346.1,CCG81346.1,CCG81346.1,CCG81346.1
XP_018225528.1,CCG80919.1,CCG80919.1,CCG84317.1,CCG80919.1
XP_018225769.1,CCG80941.1,CCG80941.1,CCG80941.1,CCG80941.1
XP_018226139.1,CCG84728.1,CCG84728.1,CCG84728.1,CCG84728.1
XP_018226313.1,CCG84801.1,CCG84801.1,CCG84801.1,CCG84801.1
XP_018226671.1,CCG84428.1,CCG84428.1,CCG84428.1,CCG84428.1
XP_018227416.1,CCG82182.1,CCG82182.1,CCG81906.1,CCG82182.1
XP_018227462.1,CCG82162.1,CCG82162.1,CCG82162.1,CCG82162.1
XP_018224126.1,CCG81168.1,CCG81168.1,CCG80586.1,CCG81168.1
XP_018225218.1,CCG82500.1,CCG82500.1,CCG82500.1,CCG82500.1
XP_018225790.1,CCG81214.1,CCG81214.1,CCG81214.1,CCG81214.1
XP_018226261.1,CCG84293.1,CCG84293.1,CCG84293.1,CCG84293.1
XP_018226302.1,CCG85076.1,CCG85076.1,CCG85076.1,CCG85076.1
XP_018226496.1,CCG81851.1,CCG81851.1,CCG81851.1,CCG81851.1
XP_018226856.1,CCG82043.1,CCG82043.1,CCG82043.1,CCG82043.1
XP_018227212.1,CCG81970.1,CCG81970.1,CCG81970.1,CCG81970.1
XP_018225830.1,CCG81663.1,CCG81663.1,CCG81663.1,CCG81663.1
XP_018225985.1,CCG83700.1,CCG83700.1,CCG83700.1,CCG83700.1
XP_018226130.1,CCG82754.1,CCG82754.1,CCG82754.1,CCG82754.1
XP_018226299.1,CCG84405.1,CCG84405.1,CCG84405.1,CCG84405.1
XP_018227014.1,CCG82300.1,CCG82300.1,CCG82300.1,CCG82300.1
XP_018224388.1,CCG81771.1,CCG81771.1,CCG81771.1,CCG81771.1
XP_018224424.1,CCG84761.1,CCG84761.1,CCG84761.1,CCG84761.1
XP_018224751.1,CCG81881.1,CCG81881.1,CCG81881.1,CCG81881.1
XP_018224966.1,CCG80523.1,CCG80523.1,CCG80523.1,CCG80523.1
XP_018225624.1,CCG80574.1,CCG80574.1,CCG80574.1,CCG80574.1
XP_018225854.1,CCG84363.1,CCG84363.1,CCG84363.1,CCG84363.1
XP_018225961.1,CCG83298.1,CCG83298.1,CCG83298.1,CCG83298.1
XP_018226079.1,CCG84824.1,CCG84824.1,CCG84824.1,CCG84824.1
XP_018226253.1,CCG84081.1,CCG84081.1,CCG84081.1,CCG84081.1
XP_018226826.1,CCG81259.2,CCG81259.2,CCG81259.2,CCG81259.2
XP_018227650.1,CCG81872.1,CCG81872.1,CCG81872.1,CCG81872.1
XP_018224411.1,CCG84394.1,CCG84394.1,CCG84394.1,CCG84394.1
XP_018226131.1,CCG81717.1,CCG81717.1,CCG81717.1,CCG81717.1
XP_018226157.1,CCG81004.1,CCG81004.1,CCG81004.1,CCG81004.1
XP_018227336.1,CCG84884.1,CCG84884.1,CCG84884.1,CCG84884.1
XP_018225666.1,CCG80734.1,CCG80734.1,CCG80734.1,CCG80734.1
XP_018226652.1,CCG81049.1,CCG81049.1,CCG81049.1,CCG81049.1
XP_018226690.1,CCG82062.1,CCG82062.1,CCG82062.1,CCG82062.1
XP_018224188.1,CCG82961.1,CCG82961.1,CCG82961.1,CCG82961.1
XP_018224708.1,CCG80523.1,CCG80523.1,CCG80523.1,CCG80523.1
XP_018226460.1,CCG81889.1,CCG81889.1,CCG81889.1,CCG81889.1
XP_018226845.1,CCG84869.1,CCG84869.1,CCG84869.1,CCG84869.1
XP_018227181.1,CCG82920.1,CCG82920.1,CCG82920.1,CCG82920.1
XP_018227727.1,CCG80940.1,CCG80940.1,CCG80940.1,CCG80940.1
XP_018224875.1,CCG82831.1,CCG82831.1,CCG82831.1,CCG82831.1
XP_018224952.1,CCG83401.1,CCG83401.1,CCG83401.1,CCG83401.1
XP_018225864.1,CCG84780.1,CCG84780.1,CCG84780.1,CCG84780.1
XP_018226217.1,CCG82181.1,CCG82181.1,CCG82181.1,CCG82181.1
XP_018226219.1,CCG83870.1,CCG83870.1,CCG84517.1,CCG83870.1
XP_018226565.1,CCG83566.1,CCG83566.1,CCG83566.1,CCG83566.1
XP_018226573.1,CCG83576.1,CCG83576.1,CCG83576.1,CCG83576.1
XP_018225277.1,CCG82034.1,CCG82034.1,CCG82034.1,CCG82034.1
XP_018225432.1,CCG84573.1,CCG84573.1,CCG84573.1,CCG84573.1
XP_018225504.1,CCG82944.1,CCG82944.1,CCG82944.1,CCG82944.1
XP_018226063.1,CCG82323.1,CCG82323.1,CCG82323.1,CCG82323.1
XP_018226472.1,CCG83185.1,CCG83185.1,CCG83185.1,CCG83185.1
XP_018227116.1,CCG81185.1,CCG81185.1,CCG81185.1,CCG81185.1
XP_018227545.1,CCG82323.1,CCG82323.1,CCG82323.1,CCG82323.1
XP_018227704.1,CCG82769.1,CCG82769.1,CCG82769.1,CCG82769.1
XP_018224728.1,CCG84564.1,CCG84564.1,CCG84564.1,CCG84564.1
XP_018225044.1,CCG84022.1,CCG84022.1,CCG84022.1,CCG84022.1
XP_018227017.1,CCG84951.1,CCG84951.1,CCG84951.1,CCG84951.1
XP_018224911.1,CCG84775.1,CCG84775.1,CCG84775.1,CCG84775.1
XP_018225521.1,CCG84297.1,CCG84297.1,CCG84297.1,CCG84297.1
XP_018226936.1,CCG83951.1,CCG83951.1,CCG83951.1,CCG83951.1
XP_018227319.1,CCG81918.1,CCG81918.1,CCG81918.1,CCG81918.1
XP_018227425.1,CCG84297.1,CCG84297.1,CCG84297.1,CCG84297.1
XP_018224269.1,CCG84185.1,CCG84185.1,CCG84185.1,CCG84185.1
XP_018224458.1,CCG84178.1,CCG84178.1,CCG84178.1,CCG84178.1
XP_018224563.1,CCG81930.1,CCG81930.1,CCG81930.1,CCG81930.1
XP_018225347.1,CCG84478.1,CCG84478.1,CCG84478.1,CCG84478.1
XP_018225606.1,CCG83968.1,CCG83968.1,CCG83968.1,CCG83968.1
XP_018224389.1,CCG81219.1,CCG81219.1,CCG81219.1,CCG81219.1
XP_018224421.1,CCG82648.1,CCG82648.1,CCG82648.1,CCG82648.1
XP_018224436.1,CCG82720.1,CCG82720.1,CCG82720.1,CCG82720.1
XP_018224719.1,CCG84234.1,CCG84234.1,CCG84234.1,CCG84234.1
XP_018224830.1,CCG81750.1,CCG81750.1,CCG81750.1,CCG81750.1
XP_018225889.1,CCG81989.1,CCG81989.1,CCG81989.1,CCG81989.1
XP_018226761.1,CCG83512.1,CCG83512.1,CCG83512.1,CCG83512.1
XP_018226837.1,CCG84429.1,CCG84429.1,CCG84429.1,CCG84429.1
XP_018227090.1,CCG83228.1,CCG83228.1,CCG83228.1,CCG83228.1
XP_018227577.1,CCG81909.1,CCG81909.1,CCG81909.1,CCG81909.1
XP_018224826.1,CCG85134.1,CCG85134.1,CCG85134.1,CCG85134.1
XP_018226055.1,CCG80642.1,CCG80642.1,CCG80642.1,CCG80642.1
XP_018226132.1,CCG80785.1,CCG80785.1,CCG80785.1,CCG80785.1
XP_018227334.1,CCG81400.1,CCG81400.1,CCG81400.1,CCG81400.1
XP_018224365.1,CCG83292.1,CCG83292.1,CCG83292.1,CCG83292.1
XP_018224711.1,CCG80862.1,CCG80862.1,CCG80862.1,CCG80862.1
XP_018224833.1,CCG83046.1,CCG83046.1,CCG83046.1,CCG83046.1
XP_018224962.1,CCG81751.1,CCG81751.1,CCG81751.1,CCG81751.1
XP_018224981.1,CCG85156.1,CCG85156.1,CCG85156.1,CCG85156.1
XP_018226494.1,CCG82572.1,CCG82572.1,CCG82572.1,CCG82572.1
XP_018226776.1,CCG83669.1,CCG83669.1,CCG83669.1,CCG83669.1
XP_018227358.1,CCG83327.1,CCG83327.1,CCG83327.1,CCG83327.1
XP_018227703.1,CCG82364.1,CCG82364.1,CCG82364.1,CCG82364.1
XP_018225159.1,CCG82973.1,CCG82973.1,CCG82973.1,CCG82973.1
XP_018226527.1,CCG84213.1,CCG84213.1,CCG84213.1,CCG84213.1
XP_018226881.1,CCG81838.1,CCG81838.1,CCG81838.1,CCG81838.1
XP_018227570.1,CCG80523.1,CCG80523.1,CCG80523.1,CCG80523.1
XP_018225003.1,CCG85023.1,CCG85023.1,CCG85023.1,CCG85023.1
XP_018225014.1,CCG82820.1,CCG82820.1,CCG82820.1,CCG82820.1
XP_018226766.1,CCG82484.1,CCG82484.1,CCG82484.1,CCG82484.1
XP_018224226.1,CCG81888.1,CCG81888.1,CCG81888.1,CCG81888.1
XP_018224513.1,CCG81238.1,CCG81238.1,CCG81238.1,CCG81238.1
XP_018224612.1,CCG81219.1,CCG81219.1,CCG81219.1,CCG81219.1
XP_018224654.1,CCG82349.1,CCG82349.1,CCG82349.1,CCG82349.1
XP_018224998.1,CCG83283.1,CCG83283.1,CCG83283.1,CCG83283.1
XP_018225485.1,CCG81168.1,CCG81168.1,CCG84269.1,CCG81168.1
XP_018225665.1,CCG84064.1,CCG84064.1,CCG84064.1,CCG84064.1
XP_018225677.1,CCG83703.1,CCG83703.1,CCG83703.1,CCG83703.1
XP_018225850.1,CCG81446.1,CCG81446.1,CCG81446.1,CCG81446.1
XP_018226450.1,CCG82015.1,CCG82015.1,CCG82015.1,CCG82015.1
XP_018226537.1,CCG81684.1,CCG81684.1,CCG81684.1,CCG81684.1
XP_018226624.1,CCG81168.1,CCG81168.1,CCG84269.1,CCG81168.1
XP_018226844.1,CCG82808.1,CCG82808.1,CCG82808.1,CCG82808.1
XP_018226991.1,CCG84319.1,CCG84319.1,CCG84319.1,CCG84319.1
XP_018227765.1,CCG81073.1,CCG81073.1,CCG81073.1,CCG81073.1
XP_018224715.1,CCG83989.1,CCG83989.1,CCG83989.1,CCG83989.1
XP_018225710.1,CCG82385.1,CCG82385.1,CCG82762.1,CCG82385.1
XP_018224391.1,CCG82326.1,CCG82326.1,CCG82326.1,CCG82326.1
XP_018225388.1,CCG83100.1,CCG83100.1,CCG83100.1,CCG83100.1
XP_018225968.1,CCG81255.1,CCG81255.1,CCG81255.1,CCG81255.1
XP_018226279.1,CCG83134.1,CCG83134.1,CCG83134.1,CCG83134.1
XP_018224435.1,CCG83685.1,CCG83685.1,CCG83685.1,CCG83685.1
XP_018225896.1,CCG84736.1,CCG84736.1,CCG84736.1,CCG84736.1
XP_018226205.1,CCG81596.1,CCG81596.1,CCG81596.1,CCG81596.1
XP_018226857.1,CCG82498.1,CCG82498.1,CCG82498.1,CCG82498.1
XP_018227217.1,CCG80811.1,CCG80811.1,CCG80811.1,CCG80811.1
XP_018227380.1,CCG80785.1,CCG80785.1,CCG80785.1,CCG80785.1
XP_018227576.1,CCG85139.1,CCG85139.1,CCG85139.1,CCG85139.1
XP_018224212.1,CCG80789.1,CCG80789.1,CCG80789.1,CCG80789.1
XP_018225215.1,CCG81165.1,CCG81165.1,CCG81165.1,CCG81165.1
XP_018225390.1,CCG80588.1,CCG80588.1,CCG80588.1,CCG80588.1
XP_018226011.1,CCG81228.1,CCG81228.1,CCG81228.1,CCG81228.1
XP_018227373.1,CCG84190.1,CCG84190.1,CCG84190.1,CCG84190.1
XP_018227549.1,CCG85136.1,CCG85136.1,CCG85136.1,CCG85136.1
XP_018224873.1,CCG81200.1,CCG81200.1,CCG81200.1,CCG81200.1
XP_018226149.1,CCG84243.1,CCG84243.1,CCG84243.1,CCG84243.1
XP_018226200.1,CCG83856.1,CCG83856.1,CCG83856.1,CCG83856.1
XP_018226431.1,CCG81578.1,CCG81578.1,CCG81578.1,CCG81578.1
XP_018226728.1,CCG81210.1,CCG81210.1,CCG81210.1,CCG81210.1
XP_018227210.1,CCG83359.1,CCG83359.1,CCG83359.1,CCG83359.1
XP_018227426.1,CCG82312.1,CCG82312.1,CCG82312.1,CCG82312.1
XP_018227452.1,CCG83515.1,CCG83515.1,CCG83515.1,CCG83515.1
XP_018224284.1,CCG81729.1,CCG81729.1,CCG81729.1,CCG81729.1
