,bfs,bts,graph,faiss
XP_018229312.1,NP_593627.1,NP_593627.1,NP_593627.1,NP_593627.1
XP_018229490.1,NP_595714.2,NP_595714.2,NP_595714.2,NP_595714.2
XP_018228251.1,NP_012602.3,NP_012602.3,NP_012602.3,NP_012602.3
XP_018230470.1,NP_594238.1,NP_594238.1,NP_594238.1,NP_594238.1
XP_018230704.1,NP_001417959.1,NP_001417959.1,NP_001417959.1,NP_001417959.1
XP_018227960.1,NP_588544.1,NP_588544.1,NP_588544.1,NP_588544.1
XP_018228070.1,NP_009792.3,NP_009792.3,NP_009792.3,NP_009792.3
XP_018228432.1,NP_011899.1,NP_011899.1,NP_011899.1,NP_011899.1
XP_018229594.1,NP_015059.1,NP_015059.1,NP_015059.1,NP_015059.1
XP_018229992.1,NP_594373.1,NP_594373.1,NP_594373.1,NP_594373.1
XP_018230588.1,NP_594749.1,NP_594749.1,NP_594749.1,NP_594749.1
XP_018227868.1,NP_594052.1,NP_594052.1,NP_594052.1,NP_594052.1
XP_018228396.1,CCG81863.1,CCG81863.1,CCG81863.1,CCG81863.1
XP_018231074.1,NP_593420.1,NP_593420.1,NP_593420.1,NP_593420.1
XP_018227924.1,NP_014633.1,NP_014633.1,NP_014633.1,NP_014633.1
XP_018228456.1,CCG84344.1,CCG84344.1,CCG84344.1,CCG84344.1
XP_018228550.1,NP_587925.2,NP_587925.2,NP_587925.2,NP_587925.2
XP_018229202.1,CCG83352.1,CCG83352.1,CCG83352.1,CCG83352.1
XP_018229251.1,NP_595692.1,NP_595692.1,NP_595692.1,NP_595692.1
XP_018229847.1,NP_011935.1,NP_011935.1,NP_011935.1,NP_011935.1
XP_018230401.1,NP_010301.1,NP_010301.1,NP_010301.1,NP_010301.1
XP_018230880.1,NP_001342711.1,NP_001342711.1,NP_001342711.1,NP_001342711.1
XP_018230975.1,CCG84191.1,CCG84191.1,CCG84191.1,CCG84191.1
XP_018231474.1,NP_588239.2,NP_588239.2,NP_588239.2,NP_588239.2
XP_018231279.1,NP_593584.1,NP_593584.1,NP_593584.1,NP_593584.1
XP_018227830.1,NP_001342964.1,NP_001342964.1,NP_001342964.1,NP_001342964.1
XP_018228640.1,NP_588085.3,NP_588085.3,NP_588085.3,NP_588085.3
XP_018229363.1,NP_596290.1,NP_596290.1,NP_596290.1,NP_596290.1
XP_018229858.1,NP_001342879.1,NP_001342879.1,NP_001342879.1,NP_001342879.1
XP_018230423.1,NP_588338.1,NP_588338.1,NP_588338.1,NP_588338.1
XP_018228949.1,NP_001342701.1,NP_001342701.1,NP_001342701.1,NP_001342701.1
XP_018229002.1,NP_596784.1,NP_596784.1,NP_596784.1,NP_596784.1
XP_018229294.1,NP_015360.2,NP_015360.2,NP_015360.2,NP_015360.2
XP_018229632.1,NP_593695.1,NP_593695.1,NP_593695.1,NP_593695.1
XP_018229927.1,NP_010176.1,NP_010176.1,NP_010176.1,NP_010176.1
XP_018230703.1,NP_596672.1,NP_596672.1,NP_596672.1,NP_596672.1
XP_018230861.1,NP_014545.2,NP_014545.2,NP_014545.2,NP_014545.2
XP_018228453.1,NP_001342786.1,NP_001342786.1,NP_001342786.1,NP_001342786.1
XP_018228564.1,NP_595790.1,NP_595790.1,NP_595790.1,NP_595790.1
XP_018229191.1,NP_594972.1,NP_594972.1,NP_594972.1,NP_594972.1
XP_018230415.1,NP_588003.1,NP_588003.1,NP_588003.1,NP_588003.1
XP_018230797.1,NP_593105.1,NP_593105.1,NP_593105.1,NP_593105.1
XP_018231225.1,CCG82216.1,CCG82216.1,CCG82216.1,CCG82216.1
XP_018231311.1,NP_593920.1,NP_593920.1,NP_593920.1,NP_593920.1
XP_018227933.1,CCG82979.1,CCG82979.1,CCG82979.1,CCG82979.1
XP_018228211.1,NP_593329.1,NP_593329.1,NP_593329.1,NP_593329.1
XP_018228650.1,NP_014433.1,NP_014433.1,NP_014433.1,NP_014433.1
XP_018229056.1,NP_593026.1,NP_593026.1,NP_593026.1,NP_593026.1
XP_018231353.1,NP_594166.1,NP_594166.1,NP_594166.1,NP_594166.1
XP_018228092.1,CCG81663.1,CCG81663.1,CCG81663.1,CCG81663.1
XP_018228245.1,NP_593516.1,NP_593516.1,NP_593516.1,NP_593516.1
XP_018228290.1,NP_588202.1,NP_588202.1,NP_588202.1,NP_588202.1
XP_018228528.1,NP_010353.3,NP_010353.3,NP_010353.3,NP_010353.3
XP_018229344.1,CCG84551.1,CCG84551.1,CCG84551.1,CCG84551.1
XP_018229994.1,NP_010568.3,NP_010568.3,NP_010568.3,NP_010568.3
XP_018230274.1,CCG84207.1,CCG84207.1,CCG84207.1,CCG84207.1
XP_018231470.1,NP_587918.1,NP_587918.1,NP_587918.1,NP_587918.1
XP_018228129.1,NP_596498.1,NP_596498.1,NP_596498.1,NP_596498.1
XP_018228276.1,NP_588203.1,NP_588203.1,NP_588203.1,NP_588203.1
XP_018228624.1,NP_595646.1,NP_595646.1,NP_595646.1,NP_595646.1
XP_018229118.1,NP_593121.1,NP_593121.1,NP_593121.1,NP_593121.1
XP_018229804.1,NP_009983.1,NP_009983.1,NP_009983.1,NP_009983.1
XP_018230961.1,CCG85174.1,CCG85174.1,CCG85174.1,CCG85174.1
XP_018228135.1,NP_593949.1,NP_593949.1,NP_593949.1,NP_593949.1
XP_018229426.1,NP_593604.1,NP_593604.1,NP_593604.1,NP_593604.1
XP_018229840.1,NP_596780.1,NP_596780.1,NP_596780.1,NP_596780.1
XP_018230266.1,CCG82859.1,CCG82859.1,CCG82859.1,CCG82859.1
XP_018230374.1,NP_588154.1,NP_588154.1,NP_588154.1,NP_588154.1
XP_018230497.1,NP_015435.1,NP_015435.1,NP_015435.1,NP_015435.1
XP_018228042.1,NP_595776.1,NP_595776.1,NP_595776.1,NP_595776.1
XP_018228413.1,NP_594237.1,NP_594237.1,NP_594237.1,NP_594237.1
XP_018229196.1,NP_010660.1,NP_010660.1,NP_010660.1,NP_010660.1
XP_018229935.1,NP_594876.1,NP_594876.1,NP_594876.1,NP_594876.1
XP_018229449.1,NP_001018298.2,NP_001018298.2,NP_001018298.2,NP_001018298.2
XP_018229765.1,NP_593872.1,NP_593872.1,NP_593872.1,NP_593872.1
XP_018230162.1,NP_593158.1,NP_593158.1,NP_593158.1,NP_593158.1
XP_018230451.1,CCG84801.1,CCG84801.1,NP_009741.3,CCG84801.1
XP_018231125.1,NP_594142.1,NP_594142.1,NP_594142.1,NP_594142.1
XP_018228029.1,NP_014690.1,NP_014690.1,NP_014690.1,NP_014690.1
XP_018228568.1,NP_001342950.1,NP_001342950.1,NP_001342950.1,NP_001342950.1
XP_018229322.1,NP_593134.1,NP_593134.1,NP_593134.1,NP_593134.1
XP_018229328.1,NP_012263.1,NP_012263.1,NP_012263.1,NP_012263.1
XP_018229335.1,CCG84474.1,CCG84474.1,CCG84474.1,CCG84474.1
XP_018231060.1,NP_001417949.1,NP_001417949.1,NP_001417949.1,NP_001417949.1
XP_018231297.1,NP_593770.1,NP_593770.1,NP_593770.1,NP_593770.1
XP_018231497.1,NP_011303.1,NP_011303.1,NP_011303.1,NP_011303.1
XP_018228462.1,NP_014174.1,NP_014174.1,NP_014174.1,NP_014174.1
XP_018229299.1,NP_594571.1,NP_594571.1,NP_594571.1,NP_594571.1
XP_018229673.1,NP_013099.1,NP_013099.1,NP_013099.1,NP_013099.1
XP_018229692.1,NP_011773.3,NP_011773.3,NP_011773.3,NP_011773.3
XP_018230166.1,NP_593159.1,NP_593159.1,NP_593159.1,NP_593159.1
XP_018228852.1,NP_015506.1,NP_015506.1,NP_015506.1,NP_015506.1
XP_018229731.1,NP_594685.1,NP_594685.1,NP_594685.1,NP_594685.1
XP_018228145.1,NP_010367.1,NP_010367.1,NP_010367.1,NP_010367.1
XP_018228424.1,NP_596349.1,NP_596349.1,NP_596349.1,NP_596349.1
XP_018228795.1,NP_588485.1,NP_588485.1,NP_588485.1,NP_588485.1
XP_018229289.1,CCG84370.1,CCG84370.1,CCG84370.1,CCG84370.1
XP_018229575.1,NP_596245.1,NP_596245.1,NP_596245.1,NP_596245.1
XP_018230251.1,NP_595297.1,NP_595297.1,NP_595297.1,NP_595297.1
XP_018230707.1,NP_596312.1,NP_596312.1,NP_596312.1,NP_596312.1
XP_018231395.1,NP_594984.1,NP_594984.1,NP_594984.1,NP_594984.1
XP_018228541.1,NP_593882.1,NP_593882.1,NP_593882.1,NP_593882.1
XP_018228830.1,NP_595881.1,NP_595881.1,NP_595881.1,NP_595881.1
XP_018228934.1,NP_011107.1,NP_011107.1,NP_011107.1,NP_011107.1
XP_018229005.1,NP_010553.3,NP_010553.3,NP_010553.3,NP_010553.3
XP_018230347.1,NP_596646.1,NP_596646.1,NP_596646.1,NP_596646.1
XP_018230651.1,NP_593299.1,NP_593299.1,NP_593299.1,NP_593299.1
XP_018231182.1,CCG81906.1,CCG81906.1,CCG81906.1,CCG81906.1
XP_018231221.1,NP_593522.2,NP_593522.2,NP_593522.2,NP_593522.2
XP_018231403.1,NP_594710.1,NP_594710.1,NP_594710.1,NP_594710.1
XP_018228499.1,NP_014734.2,NP_014734.2,NP_014734.2,NP_014734.2
XP_018230118.1,NP_595082.1,NP_595082.1,NP_595082.1,NP_595082.1
XP_018230292.1,NP_596601.2,NP_596601.2,NP_596601.2,NP_596601.2
XP_018229122.1,NP_014515.2,NP_014515.2,NP_014515.2,NP_014515.2
XP_018229163.1,CCG80574.1,CCG80574.1,CCG80574.1,CCG80574.1
XP_018229668.1,NP_009443.1,NP_009443.1,NP_594817.2,NP_009443.1
XP_018231437.1,NP_596637.1,NP_596637.1,NP_596637.1,NP_596637.1
XP_018231460.1,NP_595205.1,NP_595205.1,NP_595205.1,NP_595205.1
XP_018228391.1,NP_013955.1,NP_013955.1,NP_013955.1,NP_013955.1
XP_018228825.1,NP_001343021.1,NP_001343021.1,NP_001343021.1,NP_001343021.1
XP_018229240.1,NP_595292.1,NP_595292.1,NP_595292.1,NP_595292.1
XP_018229253.1,NP_588262.1,NP_588262.1,NP_588262.1,NP_588262.1
XP_018229297.1,NP_012483.3,NP_012483.3,NP_012483.3,NP_012483.3
XP_018229688.1,NP_593603.1,NP_593603.1,NP_593603.1,NP_593603.1
XP_018230463.1,NP_588457.1,NP_588457.1,NP_588457.1,NP_588457.1
XP_018228279.1,NP_593798.1,NP_593798.1,NP_593798.1,NP_593798.1
XP_018228904.1,NP_594223.2,NP_594223.2,NP_594223.2,NP_594223.2
XP_018229488.1,NP_011860.1,NP_011860.1,NP_011860.1,NP_011860.1
XP_018229517.1,NP_588465.1,NP_588465.1,NP_588465.1,NP_588465.1
XP_018230108.1,NP_596442.2,NP_596442.2,NP_596442.2,NP_596442.2
XP_018230892.1,NP_596835.1,NP_596835.1,NP_596835.1,NP_596835.1
XP_018231023.1,NP_594645.1,NP_594645.1,NP_594645.1,NP_594645.1
XP_018231274.1,CCG84428.1,CCG84428.1,CCG84428.1,CCG84428.1
XP_018231402.1,NP_588401.1,NP_588401.1,NP_588401.1,NP_588401.1
XP_018228979.1,NP_595546.2,NP_595546.2,NP_595546.2,NP_595546.2
XP_018231005.1,NP_593746.1,NP_593746.1,NP_593746.1,NP_593746.1
XP_018228644.1,CCG81889.1,CCG81889.1,CCG81889.1,CCG81889.1
XP_018229555.1,NP_593751.1,NP_593751.1,NP_593751.1,NP_593751.1
XP_018229707.1,NP_593015.1,NP_593015.1,NP_593368.1,NP_593015.1
XP_018229971.1,NP_594229.1,NP_594229.1,NP_594229.1,NP_594229.1
XP_018230377.1,NP_014785.3,NP_014785.3,NP_014785.3,NP_014785.3
XP_018231366.1,NP_595591.1,NP_595591.1,NP_595591.1,NP_595591.1
XP_018229072.1,NP_593044.2,NP_593044.2,NP_593044.2,NP_593044.2
XP_018229771.1,NP_596031.1,NP_596031.1,NP_596031.1,NP_596031.1
XP_018230109.1,NP_596492.1,NP_596492.1,NP_596492.1,NP_596492.1
XP_018230271.1,NP_595734.2,NP_595734.2,NP_595734.2,NP_595734.2
XP_018230297.1,NP_594825.2,NP_594825.2,NP_594825.2,NP_594825.2
XP_018230669.1,CCG82815.2,CCG82815.2,CCG82815.2,CCG82815.2
XP_018230697.1,NP_001417938.1,NP_001417938.1,NP_001417938.1,NP_001417938.1
XP_018228328.1,NP_587883.1,NP_587883.1,NP_587883.1,NP_587883.1
XP_018229085.1,NP_595196.2,NP_595196.2,NP_595196.2,NP_595196.2
XP_018229151.1,NP_594931.1,NP_594931.1,NP_594931.1,NP_594931.1
XP_018229207.1,NP_014263.1,NP_014263.1,NP_014263.1,NP_014263.1
XP_018230296.1,NP_009717.1,NP_009717.1,NP_009717.1,NP_009717.1
XP_018230405.1,NP_596438.3,NP_596438.3,NP_596438.3,NP_596438.3
XP_018228186.1,NP_014107.1,NP_014107.1,NP_014107.1,NP_014107.1
XP_018228206.1,NP_594802.1,NP_594802.1,NP_594802.1,NP_594802.1
XP_018228908.1,NP_013201.1,NP_013201.1,NP_013201.1,NP_013201.1
XP_018228909.1,NP_596064.1,NP_596064.1,NP_596064.1,NP_596064.1
XP_018229062.1,NP_595090.2,NP_595090.2,NP_595090.2,NP_595090.2
XP_018229772.1,NP_001342873.1,NP_001342873.1,NP_001342873.1,NP_001342873.1
XP_018230428.1,CCG84573.1,CCG84573.1,CCG84573.1,CCG84573.1
XP_018230559.1,NP_594311.2,NP_594311.2,NP_594311.2,NP_594311.2
XP_018230245.1,NP_596062.1,NP_596062.1,NP_596062.1,NP_596062.1
XP_018231028.1,NP_596256.5,NP_596256.5,NP_596256.5,NP_596256.5
XP_018228100.1,NP_596741.1,NP_596741.1,NP_596741.1,NP_596741.1
XP_018228501.1,NP_592835.1,NP_592835.1,NP_592835.1,NP_592835.1
XP_018229411.1,NP_014904.3,NP_014904.3,NP_014904.3,NP_014904.3
XP_018229277.1,NP_015097.1,NP_015097.1,NP_015097.1,NP_015097.1
XP_018230080.1,NP_596515.1,NP_596515.1,NP_596515.1,NP_596515.1
XP_018229412.1,NP_593684.1,NP_593684.1,NP_593684.1,NP_593684.1
XP_018230257.1,NP_001342771.1,NP_001342771.1,NP_001342771.1,NP_001342771.1
XP_018230878.1,CCG83884.1,CCG83884.1,CCG83884.1,CCG83884.1
XP_018231459.1,NP_595251.1,NP_595251.1,NP_595251.1,NP_595251.1
XP_018227798.1,NP_588120.1,NP_588120.1,NP_588120.1,NP_588120.1
XP_018228363.1,NP_596073.1,NP_596073.1,NP_596073.1,NP_596073.1
XP_018229302.1,NP_593713.1,NP_593713.1,NP_593713.1,NP_593713.1
XP_018229696.1,NP_012669.1,NP_012669.1,NP_012669.1,NP_012669.1
XP_018229940.1,NP_010509.1,NP_010509.1,NP_010509.1,NP_010509.1
XP_018230062.1,NP_596317.1,NP_596317.1,NP_596317.1,NP_596317.1
XP_018228293.1,NP_010360.1,NP_010360.1,NP_010360.1,NP_010360.1
XP_018228315.1,CCG84297.1,CCG84297.1,CCG84297.1,CCG84297.1
XP_018228618.1,NP_011377.1,NP_011377.1,NP_011377.1,NP_011377.1
XP_018228691.1,NP_588449.1,NP_588449.1,NP_588449.1,NP_588449.1
XP_018229052.1,NP_013866.1,NP_013866.1,NP_013866.1,NP_013866.1
XP_018229142.1,NP_594755.1,NP_594755.1,NP_594755.1,NP_594755.1
XP_018229576.1,NP_012160.2,NP_012160.2,NP_012160.2,NP_012160.2
XP_018230466.1,NP_588251.1,NP_588251.1,NP_588251.1,NP_588251.1
XP_018230953.1,NP_593824.1,NP_593824.1,NP_593824.1,NP_593824.1
XP_018228098.1,NP_001018848.1,NP_001018848.1,NP_001018848.1,NP_001018848.1
XP_018228616.1,CCG83113.1,CCG83113.1,CCG83113.1,CCG83113.1
XP_018229088.1,NP_594270.1,NP_594270.1,NP_594270.1,NP_594270.1
XP_018229327.1,NP_596390.2,NP_596390.2,NP_596390.2,NP_596390.2
XP_018229770.1,NP_593712.1,NP_593712.1,NP_593712.1,NP_593712.1
XP_018229968.1,CCG84951.1,CCG84951.1,CCG84951.1,CCG84951.1
XP_018230517.1,NP_596567.1,NP_596567.1,NP_596567.1,NP_596567.1
XP_018231154.1,NP_001342701.1,NP_001342701.1,NP_001342701.1,NP_001342701.1
XP_018231453.1,NP_593627.1,NP_593627.1,NP_593627.1,NP_593627.1
XP_018228208.1,NP_588262.1,NP_588262.1,NP_588262.1,NP_588262.1
XP_018228222.1,CCG81918.1,CCG81918.1,CCG81918.1,CCG81918.1
XP_018229015.1,NP_010910.1,NP_010910.1,NP_010910.1,NP_010910.1
XP_018229181.1,NP_116683.1,NP_116683.1,NP_116683.1,NP_116683.1
XP_018229446.1,NP_013126.1,NP_013126.1,NP_013126.1,NP_013126.1
XP_018229506.1,NP_014820.1,NP_014820.1,NP_014820.1,NP_014820.1
XP_018229778.1,NP_596334.1,NP_596334.1,NP_596334.1,NP_596334.1
XP_018229902.1,NP_593022.1,NP_593022.1,NP_593022.1,NP_593022.1
XP_018230894.1,NP_596832.1,NP_596832.1,NP_596832.1,NP_596832.1
XP_018231058.1,NP_593930.2,NP_593930.2,NP_593930.2,NP_593930.2
XP_018231146.1,NP_014174.1,NP_014174.1,NP_014174.1,NP_014174.1
XP_018231404.1,NP_010102.1,NP_010102.1,NP_010102.1,NP_010102.1
XP_018228511.1,NP_594570.1,NP_594570.1,NP_594570.1,NP_594570.1
XP_018229437.1,NP_593834.1,NP_593834.1,NP_593834.1,NP_593834.1
XP_018231032.1,NP_012410.1,NP_012410.1,NP_012410.1,NP_012410.1
XP_018231238.1,NP_011934.1,NP_011934.1,NP_011934.1,NP_011934.1
XP_018231503.1,NP_588533.1,NP_588533.1,NP_588533.1,NP_588533.1
XP_018228706.1,NP_012832.1,NP_012832.1,NP_012832.1,NP_012832.1
XP_018229498.1,NP_010076.1,NP_010076.1,NP_010076.1,NP_010076.1
XP_018230706.1,NP_001342898.1,NP_001342898.1,NP_001342898.1,NP_001342898.1
XP_018230910.1,NP_012914.1,NP_012914.1,NP_012914.1,NP_012914.1
XP_018231040.1,CCG84243.1,CCG84243.1,CCG84243.1,CCG84243.1
XP_018231167.1,NP_595981.1,NP_595981.1,NP_595981.1,NP_595981.1
XP_018231433.1,NP_001018227.1,NP_001018227.1,NP_001018227.1,NP_001018227.1
XP_018228654.1,NP_593904.1,NP_593904.1,NP_593904.1,NP_593904.1
XP_018229429.1,NP_014718.1,NP_014718.1,NP_014718.1,NP_014718.1
XP_018230695.1,NP_588130.1,NP_588130.1,NP_588130.1,NP_588130.1
XP_018228828.1,NP_014110.1,NP_014110.1,NP_014110.1,NP_014110.1
XP_018229009.1,NP_011083.3,NP_011083.3,NP_011083.3,NP_011083.3
XP_018229108.1,CCG83444.1,CCG83444.1,CCG83444.1,CCG83444.1
XP_018229170.1,CCG82326.1,CCG82326.1,CCG82326.1,CCG82326.1
XP_018229317.1,NP_592984.1,NP_592984.1,NP_592984.1,NP_592984.1
XP_018229899.1,NP_593223.1,NP_593223.1,NP_593223.1,NP_593223.1
XP_018230627.1,NP_588398.1,NP_588398.1,NP_588398.1,NP_588398.1
XP_018231212.1,CCG84157.1,CCG84157.1,CCG84157.1,CCG84157.1
XP_018231244.1,NP_596078.1,NP_596078.1,NP_596078.1,NP_596078.1
XP_018231409.1,NP_011400.1,NP_011400.1,NP_011400.1,NP_011400.1
XP_018227871.1,CCG81073.1,CCG81073.1,CCG81073.1,CCG81073.1
XP_018228027.1,NP_595851.1,NP_595851.1,NP_595851.1,NP_595851.1
XP_018228390.1,NP_116610.1,NP_116610.1,NP_116610.1,NP_116610.1
XP_018229130.1,NP_594014.1,NP_594014.1,NP_594014.1,NP_594014.1
XP_018229467.1,CCG82617.1,CCG82617.1,CCG82617.1,CCG82617.1
XP_018229574.1,NP_012201.1,NP_012201.1,NP_012201.1,NP_012201.1
XP_018230184.1,NP_012350.1,NP_012350.1,NP_012350.1,NP_012350.1
XP_018228570.1,NP_009447.1,NP_009447.1,NP_009447.1,NP_009447.1
XP_018228672.1,NP_588076.1,NP_588076.1,NP_588076.1,NP_588076.1
XP_018229433.1,NP_593755.2,NP_593755.2,NP_593755.2,NP_593755.2
XP_018229514.1,CCG83349.1,CCG83349.1,CCG83349.1,CCG83349.1
XP_018230299.1,CCG80789.1,CCG80789.1,CCG80789.1,CCG80789.1
XP_018230585.1,NP_594747.1,NP_594747.1,NP_594747.1,NP_594747.1
XP_018228438.1,NP_596587.2,NP_596587.2,NP_596587.2,NP_596587.2
XP_018228593.1,NP_010232.1,NP_010232.1,NP_010232.1,NP_010232.1
XP_018229360.1,NP_596747.1,NP_596747.1,NP_596747.1,NP_596747.1
XP_018229721.1,NP_596835.1,NP_596835.1,NP_596835.1,NP_596835.1
XP_018230163.1,NP_596696.1,NP_596696.1,NP_596696.1,NP_596696.1
XP_018230264.1,NP_588468.3,NP_588468.3,NP_588468.3,NP_588468.3
XP_018230523.1,NP_588096.1,NP_588096.1,NP_588096.1,NP_588096.1
XP_018231367.1,NP_595590.1,NP_595590.1,NP_595590.1,NP_595590.1
XP_018228146.1,NP_594340.1,NP_594340.1,NP_594340.1,NP_594340.1
XP_018228248.1,NP_596191.1,NP_596191.1,NP_596191.1,NP_596191.1
XP_018228903.1,NP_001342766.1,NP_001342766.1,NP_001342766.1,NP_001342766.1
XP_018229729.1,NP_595539.1,NP_595539.1,NP_595539.1,NP_595539.1
XP_018229876.1,CCG81488.1,CCG81488.1,CCG81488.1,CCG81488.1
XP_018230723.1,NP_593383.1,NP_593383.1,NP_593383.1,NP_593383.1
XP_018231069.1,NP_593489.1,NP_593489.1,NP_593489.1,NP_593489.1
XP_018229053.1,NP_596567.1,NP_596567.1,NP_596567.1,NP_596567.1
XP_018229252.1,CCG84089.1,CCG84089.1,CCG84089.1,CCG84089.1
XP_018229898.1,NP_001018195.1,NP_001018195.1,NP_001018195.1,NP_001018195.1
XP_018230140.1,NP_011747.2,NP_011747.2,NP_011747.2,NP_011747.2
XP_018230639.1,NP_587936.1,NP_587936.1,NP_587936.1,NP_587936.1
XP_018230683.1,NP_593917.1,NP_593917.1,NP_593917.1,NP_593917.1
XP_018230712.1,CCG80811.1,CCG80811.1,CCG80811.1,CCG80811.1
XP_018230984.1,NP_594626.1,NP_594626.1,NP_594626.1,NP_594626.1
XP_018231388.1,NP_596298.1,NP_596298.1,NP_596298.1,NP_596298.1
XP_018227982.1,NP_588394.2,NP_588394.2,NP_588394.2,NP_588394.2
XP_018228309.1,NP_593593.1,NP_593593.1,NP_593593.1,NP_593593.1
XP_018228481.1,NP_593699.1,NP_593699.1,NP_593699.1,NP_593699.1
XP_018228739.1,NP_594668.1,NP_594668.1,NP_594668.1,NP_594668.1
XP_018228877.1,NP_588385.2,NP_588385.2,NP_588385.2,NP_588385.2
XP_018229256.1,NP_001342878.1,NP_001342878.1,NP_001342878.1,NP_001342878.1
XP_018229746.1,NP_014773.4,NP_014773.4,NP_014773.4,NP_014773.4
XP_018230171.1,NP_594593.1,NP_594593.1,NP_594593.1,NP_594593.1
XP_018230283.1,NP_588072.1,NP_588072.1,NP_588072.1,NP_588072.1
XP_018228426.1,NP_594820.1,NP_594820.1,NP_594820.1,NP_594820.1
XP_018228461.1,NP_595588.1,NP_595588.1,NP_595588.1,NP_595588.1
XP_018228837.1,CCG81292.1,CCG81292.1,CCG81292.1,CCG81292.1
XP_018228180.1,CCG84211.1,CCG84211.1,CCG84211.1,CCG84211.1
XP_018228549.1,NP_001343025.1,NP_001343025.1,NP_001343025.1,NP_001343025.1
XP_018228635.1,NP_013444.1,NP_013444.1,NP_013444.1,NP_013444.1
XP_018228976.1,NP_593135.1,NP_593135.1,NP_593135.1,NP_593135.1
XP_018229480.1,NP_593518.1,NP_593518.1,NP_593518.1,NP_593518.1
XP_018229818.1,NP_588252.1,NP_588252.1,NP_588252.1,NP_588252.1
XP_018230222.1,NP_015466.1,NP_015466.1,NP_015466.1,NP_015466.1
XP_018230705.1,CCG83359.1,CCG83359.1,CCG83359.1,CCG83359.1
XP_018231206.1,NP_593266.1,NP_593266.1,NP_593266.1,NP_593266.1
XP_018228063.1,NP_593764.1,NP_593764.1,NP_593764.1,NP_593764.1
XP_018229383.1,NP_594654.1,NP_594654.1,NP_594654.1,NP_594654.1
XP_018229639.1,NP_588169.1,NP_588169.1,NP_588169.1,NP_588169.1
XP_018229938.1,NP_594598.2,NP_594598.2,NP_594598.2,NP_594598.2
XP_018230074.1,NP_012611.1,NP_012611.1,NP_012611.1,NP_012611.1
XP_018231281.1,NP_593575.1,NP_593575.1,NP_593575.1,NP_593575.1
XP_018228160.1,NP_594355.1,NP_594355.1,NP_594355.1,NP_594355.1
XP_018228289.1,NP_593522.2,NP_593522.2,NP_593522.2,NP_593522.2
XP_018228645.1,NP_593901.1,NP_593901.1,NP_593901.1,NP_593901.1
XP_018228652.1,NP_596643.1,NP_596643.1,NP_596643.1,NP_596643.1
XP_018229066.1,NP_001335778.1,NP_001335778.1,NP_001335778.1,NP_001335778.1
XP_018229304.1,NP_593770.1,NP_593770.1,NP_593770.1,NP_593770.1
XP_018229588.1,NP_010083.1,NP_010083.1,NP_010083.1,NP_010083.1
XP_018229827.1,NP_595107.1,NP_595107.1,NP_595107.1,NP_595107.1
XP_018228150.1,NP_594513.1,NP_594513.1,NP_594513.1,NP_594513.1
XP_018228400.1,NP_595624.1,NP_595624.1,NP_595624.1,NP_595624.1
XP_018229338.1,CCG81771.1,CCG81771.1,CCG81771.1,CCG81771.1
XP_018229524.1,NP_593772.2,NP_593772.2,NP_593772.2,NP_593772.2
XP_018229537.1,NP_011377.1,NP_011377.1,NP_011377.1,NP_011377.1
XP_018230229.1,NP_594934.1,NP_594934.1,NP_594934.1,NP_594934.1
XP_018230917.1,NP_596145.1,NP_596145.1,NP_596145.1,NP_596145.1
XP_018231327.1,NP_595414.1,NP_595414.1,NP_595414.1,NP_595414.1
XP_018231484.1,CCG83952.1,CCG83952.1,CCG83952.1,CCG83952.1
XP_018228171.1,NP_588194.1,NP_588194.1,NP_588194.1,NP_588194.1
XP_018228301.1,CCX35436.1,CCX35436.1,CCX35436.1,CCX35436.1
XP_018229238.1,NP_596229.1,NP_596229.1,NP_596229.1,NP_596229.1
XP_018230014.1,NP_596051.2,NP_596051.2,NP_596051.2,NP_596051.2
XP_018228848.1,NP_594211.1,NP_594211.1,NP_594211.1,NP_594211.1
XP_018229061.1,NP_001018837.1,NP_001018837.1,NP_001018837.1,NP_001018837.1
XP_018229749.1,NP_592877.1,NP_592877.1,NP_592877.1,NP_592877.1
XP_018229996.1,NP_001342906.1,NP_001342906.1,NP_001342906.1,NP_001342906.1
XP_018230020.1,NP_594283.1,NP_594283.1,NP_594283.1,NP_594283.1
XP_018230909.1,NP_595681.1,NP_595681.1,NP_595681.1,NP_595681.1
XP_018231522.1,NP_012540.3,NP_012540.3,NP_012540.3,NP_012540.3
XP_018228053.1,CCG81504.1,CCG81504.1,CCG81504.1,CCG81504.1
XP_018228074.1,NP_593394.1,NP_593394.1,NP_593394.1,NP_593394.1
XP_018228520.1,NP_587834.1,NP_587834.1,NP_587834.1,NP_587834.1
XP_018230365.1,NP_602317.3,NP_602317.3,NP_602317.3,NP_602317.3
XP_018231124.1,NP_001343023.2,NP_001343023.2,NP_001343023.2,NP_001343023.2
XP_018227902.1,NP_596759.1,NP_596759.1,NP_596759.1,NP_596759.1
XP_018228392.1,NP_592918.1,NP_592918.1,NP_592918.1,NP_592918.1
XP_018228486.1,NP_595532.1,NP_595532.1,NP_595532.1,NP_595532.1
XP_018228551.1,NP_587940.1,NP_587940.1,NP_587940.1,NP_587940.1
XP_018229644.1,NP_012936.1,NP_012936.1,NP_012936.1,NP_012936.1
XP_018229719.1,NP_010656.1,NP_010656.1,NP_010656.1,NP_010656.1
