,bfs,bts,graph,faiss
XP_018225746.1,NP_014971.1,NP_014971.1,NP_014971.1,NP_014971.1
XP_018226439.1,NP_010343.1,NP_010343.1,NP_010343.1,NP_010343.1
XP_018224453.1,NP_012755.1,NP_012755.1,NP_012755.1,NP_012755.1
XP_018224935.1,NP_014547.1,NP_014547.1,NP_014547.1,NP_014547.1
XP_018226619.1,NP_014633.1,NP_014633.1,NP_014633.1,NP_014633.1
XP_018226660.1,NP_012989.3,NP_012989.3,NP_012989.3,NP_012989.3
XP_018226909.1,NP_010426.1,NP_010426.1,NP_010426.1,NP_010426.1
XP_018227465.1,NP_012951.1,NP_012951.1,NP_012951.1,NP_012951.1
XP_018227762.1,NP_013776.1,NP_013776.1,NP_011942.1,NP_013776.1
XP_018224317.1,NP_012863.1,NP_012863.1,NP_012863.1,NP_012863.1
XP_018225179.1,NP_011648.3,NP_011648.3,NP_011648.3,NP_011648.3
XP_018225295.1,NP_011899.1,NP_011899.1,NP_011899.1,NP_011899.1
XP_018225587.1,NP_009774.4,NP_009774.4,NP_009774.4,NP_009774.4
XP_018226465.1,NP_010332.3,NP_010332.3,NP_010332.3,NP_010332.3
XP_018226536.1,NP_011943.2,NP_011943.2,NP_011943.2,NP_011943.2
XP_018226676.1,NP_010806.1,NP_010806.1,NP_010806.1,NP_010806.1
XP_018227004.1,NP_012917.3,NP_012917.3,NP_012917.3,NP_012917.3
XP_018227297.1,NP_009743.3,NP_009743.3,NP_009743.3,NP_009743.3
XP_018227717.1,NP_012779.1,NP_012779.1,NP_012779.1,NP_012779.1
XP_018224392.1,NP_011571.4,NP_011571.4,NP_011571.4,NP_011571.4
XP_018224839.1,NP_013905.1,NP_013905.1,NP_013905.1,NP_013905.1
XP_018226272.1,NP_012367.2,NP_012367.2,NP_012367.2,NP_012367.2
XP_018226481.1,NP_012555.1,NP_012555.1,NP_012555.1,NP_012555.1
XP_018227082.1,NP_014956.3,NP_014956.3,NP_014956.3,NP_014956.3
XP_018224583.1,NP_010408.1,NP_010408.1,NP_010408.1,NP_010408.1
XP_018226975.1,NP_011669.2,NP_011669.2,NP_013605.1,NP_011669.2
XP_018227153.1,NP_012292.3,NP_012292.3,NP_012292.3,NP_012292.3
XP_018225396.1,NP_014335.1,NP_014335.1,NP_014335.1,NP_014335.1
XP_018225445.1,NP_013991.1,NP_013991.1,NP_013991.1,NP_013991.1
XP_018225579.1,NP_010945.1,NP_010945.1,NP_010945.1,NP_010945.1
XP_018225673.1,NP_015274.1,NP_015274.1,NP_015274.1,NP_015274.1
XP_018225872.1,NP_015360.2,NP_015360.2,NP_015360.2,NP_015360.2
XP_018226164.1,NP_010873.1,NP_010873.1,NP_010873.1,NP_010873.1
XP_018226169.1,NP_014634.1,NP_014634.1,NP_011582.1,NP_014634.1
XP_018226309.1,NP_013718.1,NP_013718.1,NP_013718.1,NP_013718.1
XP_018226446.1,NP_014394.2,NP_014394.2,NP_014394.2,NP_014394.2
XP_018227091.1,NP_009696.2,NP_009696.2,NP_009696.2,NP_009696.2
XP_018227149.1,NP_014154.1,NP_014154.1,NP_014154.1,NP_014154.1
XP_018227554.1,NP_015446.2,NP_015446.2,NP_015173.1,NP_015446.2
XP_018225162.1,NP_013183.1,NP_013183.1,NP_013183.1,NP_013183.1
XP_018225699.1,NP_011860.1,NP_011860.1,NP_011860.1,NP_011860.1
XP_018225827.1,NP_011566.1,NP_011566.1,NP_011566.1,NP_011566.1
XP_018225939.1,NP_010176.1,NP_010176.1,NP_010176.1,NP_010176.1
XP_018226375.1,NP_015150.2,NP_015150.2,NP_015150.2,NP_015150.2
XP_018226611.1,NP_009723.3,NP_009723.3,NP_009723.3,NP_009723.3
XP_018226801.1,NP_012410.1,NP_012410.1,NP_012410.1,NP_012410.1
XP_018227208.1,NP_013737.1,NP_013737.1,NP_013737.1,NP_013737.1
XP_018227448.1,NP_015224.1,NP_015224.1,NP_015224.1,NP_015224.1
XP_018224733.1,NP_009706.3,NP_009706.3,NP_009706.3,NP_009706.3
XP_018225096.1,NP_012368.1,NP_012368.1,NP_012368.1,NP_012368.1
XP_018227440.1,NP_012547.2,NP_012547.2,NP_012547.2,NP_012547.2
XP_018224187.1,NP_011304.2,NP_011304.2,NP_011304.2,NP_011304.2
XP_018224378.1,NP_014577.1,NP_014577.1,NP_014577.1,NP_014577.1
XP_018224595.1,NP_014392.3,NP_014392.3,NP_014392.3,NP_014392.3
XP_018224638.1,NP_014547.1,NP_014547.1,NP_014547.1,NP_014547.1
XP_018224805.1,NP_014572.1,NP_014572.1,NP_014572.1,NP_014572.1
XP_018225584.1,NP_009718.3,NP_009718.3,NP_009718.3,NP_009718.3
XP_018225685.1,NP_015173.1,NP_015173.1,NP_015173.1,NP_015173.1
XP_018226022.1,NP_009644.3,NP_009644.3,NP_009644.3,NP_009644.3
XP_018226103.1,NP_014824.1,NP_014824.1,NP_014824.1,NP_014824.1
XP_018226111.1,NP_013530.1,NP_013530.1,NP_013530.1,NP_013530.1
XP_018226955.1,NP_014945.3,NP_014945.3,NP_014945.3,NP_014945.3
XP_018224181.1,NP_011377.1,NP_011377.1,NP_011377.1,NP_011377.1
XP_018225214.1,NP_014904.3,NP_014904.3,NP_014904.3,NP_014904.3
XP_018226127.1,NP_014857.3,NP_014857.3,NP_014857.3,NP_014857.3
XP_018226709.1,NP_009540.2,NP_009540.2,NP_009540.2,NP_009540.2
XP_018226774.1,NP_013509.1,NP_013509.1,NP_013509.1,NP_013509.1
XP_018227087.1,NP_012992.1,NP_012992.1,NP_012992.1,NP_012992.1
XP_018224342.1,NP_013284.1,NP_013284.1,NP_013284.1,NP_013284.1
XP_018224933.1,NP_011259.1,NP_011259.1,NP_011259.1,NP_011259.1
XP_018225156.1,NP_076891.4,NP_076891.4,NP_076891.4,NP_076891.4
XP_018226275.1,NP_011799.3,NP_011799.3,NP_011799.3,NP_011799.3
XP_018226466.1,NP_010449.1,NP_010449.1,NP_010449.1,NP_010449.1
XP_018226608.1,NP_011345.3,NP_011345.3,NP_011345.3,NP_011345.3
XP_018226851.1,NP_011033.3,NP_011033.3,NP_011033.3,NP_011033.3
XP_018227175.1,NP_014819.3,NP_014819.3,NP_014819.3,NP_014819.3
XP_018227354.1,NP_015435.1,NP_015435.1,NP_015435.1,NP_015435.1
XP_018227397.1,NP_009780.1,NP_009780.1,NP_009780.1,NP_009780.1
XP_018227505.1,NP_011360.1,NP_011360.1,NP_011360.1,NP_011360.1
XP_018224438.1,NP_012498.1,NP_012498.1,NP_012498.1,NP_012498.1
XP_018225004.1,NP_009790.3,NP_009790.3,NP_009790.3,NP_009790.3
XP_018225416.1,NP_011340.1,NP_011340.1,NP_011340.1,NP_011340.1
XP_018225437.1,NP_013894.1,NP_013894.1,NP_013894.1,NP_013894.1
XP_018225483.1,NP_009545.2,NP_009545.2,NP_009545.2,NP_009545.2
XP_018225590.1,NP_010660.1,NP_010660.1,NP_010660.1,NP_010660.1
XP_018225730.1,NP_013292.1,NP_013292.1,NP_013292.1,NP_013292.1
XP_018226256.1,NP_012639.1,NP_012639.1,NP_012639.1,NP_012639.1
XP_018226723.1,NP_013206.1,NP_013206.1,NP_013206.1,NP_013206.1
XP_018227615.1,NP_011303.1,NP_011303.1,NP_011303.1,NP_011303.1
XP_018224272.1,NP_011396.1,NP_011396.1,NP_011396.1,NP_011396.1
XP_018225787.1,NP_011062.1,NP_011062.1,NP_011062.1,NP_011062.1
XP_018226607.1,NP_011695.1,NP_011695.1,NP_011695.1,NP_011695.1
XP_018224914.1,NP_011773.3,NP_011773.3,NP_011773.3,NP_011773.3
XP_018225016.1,NP_014690.1,NP_014690.1,NP_014690.1,NP_014690.1
XP_018225638.1,NP_009741.3,NP_009741.3,NP_009741.3,NP_009741.3
XP_018225931.1,NP_014266.3,NP_014266.3,NP_014266.3,NP_014266.3
XP_018226453.1,NP_009831.3,NP_009831.3,NP_009831.3,NP_009831.3
XP_018226832.1,NP_013284.1,NP_013284.1,NP_013284.1,NP_013284.1
XP_018227290.1,NP_012602.3,NP_012602.3,NP_012602.3,NP_012602.3
XP_018227528.1,NP_014361.1,NP_014361.1,NP_014361.1,NP_014361.1
XP_018224516.1,NP_012864.1,NP_012864.1,NP_012864.1,NP_012864.1
XP_018225391.1,NP_013316.1,NP_013316.1,NP_013316.1,NP_013316.1
XP_018226158.1,NP_014625.1,NP_014625.1,NP_014625.1,NP_014625.1
XP_018226206.1,NP_010394.3,NP_010394.3,NP_010394.3,NP_010394.3
XP_018226509.1,NP_010912.1,NP_010912.1,NP_010912.1,NP_010912.1
XP_018227209.1,NP_012528.1,NP_012528.1,NP_012528.1,NP_012528.1
XP_018227592.1,NP_014545.2,NP_014545.2,NP_014545.2,NP_014545.2
XP_018224376.1,NP_014707.1,NP_014707.1,NP_014707.1,NP_014707.1
XP_018225867.1,NP_013524.1,NP_013524.1,NP_013524.1,NP_013524.1
XP_018227395.1,NP_010717.1,NP_010717.1,NP_010717.1,NP_010717.1
XP_018224383.1,NP_011021.3,NP_011021.3,NP_011021.3,NP_011021.3
XP_018224447.1,NP_011518.1,NP_011518.1,NP_011518.1,NP_011518.1
XP_018225789.1,NP_012201.1,NP_012201.1,NP_014700.1,NP_012201.1
XP_018226174.1,NP_014363.1,NP_014363.1,NP_014363.1,NP_014363.1
XP_018226268.1,NP_012606.3,NP_012606.3,NP_012606.3,NP_012606.3
XP_018226274.1,NP_014839.1,NP_014839.1,NP_014839.1,NP_014839.1
XP_018226972.1,NP_015088.1,NP_015088.1,NP_015088.1,NP_015088.1
XP_018224536.1,NP_010500.3,NP_010500.3,NP_010500.3,NP_010500.3
XP_018225012.1,NP_014111.1,NP_014111.1,NP_014111.1,NP_014111.1
XP_018224330.1,NP_013966.1,NP_013966.1,NP_012499.1,NP_013966.1
XP_018225364.1,NP_011865.1,NP_011865.1,NP_011865.1,NP_011865.1
XP_018225997.1,NP_013741.1,NP_013741.1,NP_013741.1,NP_013741.1
XP_018226848.1,NP_010553.3,NP_010553.3,NP_010553.3,NP_010553.3
XP_018224692.1,NP_014904.3,NP_014904.3,NP_014904.3,NP_014904.3
XP_018224886.1,NP_013866.1,NP_013866.1,NP_013866.1,NP_013866.1
XP_018225303.1,NP_010175.1,NP_010175.1,NP_010175.1,NP_010175.1
XP_018225869.1,NP_012483.3,NP_012483.3,NP_012483.3,NP_012483.3
XP_018227488.1,NP_012838.1,NP_012838.1,NP_012838.1,NP_012838.1
XP_018224832.1,NP_014363.1,NP_014363.1,NP_014363.1,NP_014363.1
XP_018225492.1,NP_012930.2,NP_012930.2,NP_012930.2,NP_012930.2
XP_018225528.1,NP_014497.1,NP_014497.1,NP_014497.1,NP_014497.1
XP_018225769.1,NP_011415.1,NP_011415.1,NP_011415.1,NP_011415.1
XP_018226139.1,NP_011519.3,NP_011519.3,NP_011519.3,NP_011519.3
XP_018226313.1,NP_014356.1,NP_014356.1,NP_014356.1,NP_014356.1
XP_018226671.1,NP_012907.3,NP_012907.3,NP_012907.3,NP_012907.3
XP_018227416.1,NP_010001.1,NP_010001.1,NP_010001.1,NP_010001.1
XP_018227462.1,NP_014669.1,NP_014669.1,NP_014669.1,NP_014669.1
XP_018224126.1,NP_009443.1,NP_009443.1,NP_009612.1,NP_009443.1
XP_018225218.1,NP_011975.1,NP_011975.1,NP_011975.1,NP_011975.1
XP_018225790.1,NP_014426.3,NP_014426.3,NP_014426.3,NP_014426.3
XP_018226261.1,NP_014138.1,NP_014138.1,NP_014138.1,NP_014138.1
XP_018226302.1,NP_011520.2,NP_011520.2,NP_011520.2,NP_011520.2
XP_018226496.1,NP_011514.1,NP_011514.1,NP_011514.1,NP_011514.1
XP_018226856.1,NP_012489.2,NP_012489.2,NP_012014.1,NP_012489.2
XP_018227212.1,NP_014271.3,NP_014271.3,NP_014271.3,NP_014271.3
XP_018225830.1,NP_013237.1,NP_013237.1,NP_013237.1,NP_013237.1
XP_018225985.1,NP_014218.2,NP_014218.2,NP_014218.2,NP_014218.2
XP_018226130.1,NP_012014.1,NP_012014.1,NP_012014.1,NP_012014.1
XP_018226299.1,NP_011679.3,NP_011679.3,NP_011679.3,NP_011679.3
XP_018227014.1,NP_015411.1,NP_015411.1,NP_015411.1,NP_015411.1
XP_018224388.1,NP_010799.3,NP_010799.3,NP_116654.1,NP_010799.3
XP_018224424.1,NP_012580.1,NP_012580.1,NP_012988.1,NP_012580.1
XP_018224751.1,NP_015207.1,NP_015207.1,NP_015207.1,NP_015207.1
XP_018224966.1,NP_010287.1,NP_010287.1,NP_010287.1,NP_010287.1
XP_018225624.1,NP_015318.1,NP_015318.1,NP_015318.1,NP_015318.1
XP_018225854.1,NP_011372.3,NP_011372.3,NP_011372.3,NP_011372.3
XP_018225961.1,NP_010575.1,NP_010575.1,NP_010575.1,NP_010575.1
XP_018226079.1,NP_013930.1,NP_013930.1,NP_013930.1,NP_013930.1
XP_018226253.1,NP_014785.3,NP_014785.3,NP_014785.3,NP_014785.3
XP_018226826.1,NP_011106.1,NP_011106.1,NP_011106.1,NP_011106.1
XP_018227650.1,NP_012743.1,NP_012743.1,NP_012743.1,NP_012743.1
XP_018224411.1,NP_014573.1,NP_014573.1,NP_014573.1,NP_014573.1
XP_018226131.1,NP_010680.1,NP_010680.1,NP_010680.1,NP_010680.1
XP_018226157.1,NP_010971.1,NP_010971.1,NP_010971.1,NP_010971.1
XP_018227336.1,NP_013646.1,NP_013646.1,NP_013646.1,NP_013646.1
XP_018225666.1,NP_013955.1,NP_013955.1,NP_013955.1,NP_013955.1
XP_018226652.1,NP_014107.1,NP_014107.1,NP_014107.1,NP_014107.1
XP_018226690.1,NP_010271.3,NP_010271.3,NP_010271.3,NP_010271.3
XP_018224188.1,NP_013201.1,NP_013201.1,NP_013201.1,NP_013201.1
XP_018224708.1,NP_010287.1,NP_010287.1,NP_010287.1,NP_010287.1
XP_018226460.1,NP_013651.1,NP_013651.1,NP_014917.3,NP_013651.1
XP_018226845.1,NP_012176.1,NP_012176.1,NP_012176.1,NP_012176.1
XP_018227181.1,NP_010963.1,NP_010963.1,NP_010963.1,NP_010963.1
XP_018227727.1,NP_010367.1,NP_010367.1,NP_010367.1,NP_010367.1
XP_018224875.1,NP_011734.3,NP_011734.3,NP_011734.3,NP_011734.3
XP_018224952.1,NP_011562.1,NP_011562.1,NP_011562.1,NP_011562.1
XP_018225864.1,NP_009744.3,NP_009744.3,NP_009744.3,NP_009744.3
XP_018226217.1,NP_014734.2,NP_014734.2,NP_014734.2,NP_014734.2
XP_018226219.1,NP_014620.1,NP_014620.1,NP_011066.3,NP_014620.1
XP_018226565.1,NP_014599.1,NP_014599.1,NP_014599.1,NP_014599.1
XP_018226573.1,NP_013644.1,NP_013644.1,NP_013644.1,NP_013644.1
XP_018225277.1,NP_010093.1,NP_010093.1,NP_010093.1,NP_010093.1
XP_018225432.1,NP_011460.3,NP_011460.3,NP_011460.3,NP_011460.3
XP_018225504.1,NP_010723.1,NP_010723.1,NP_010723.1,NP_010723.1
XP_018226063.1,NP_009382.2,NP_009382.2,NP_009382.2,NP_009382.2
XP_018226472.1,NP_012002.1,NP_012002.1,NP_012002.1,NP_012002.1
XP_018227116.1,NP_009590.1,NP_009590.1,NP_009590.1,NP_009590.1
XP_018227545.1,NP_009382.2,NP_009382.2,NP_009382.2,NP_009382.2
XP_018227704.1,NP_013217.1,NP_013217.1,NP_013217.1,NP_013217.1
XP_018224728.1,NP_013126.1,NP_013126.1,NP_013126.1,NP_013126.1
XP_018225044.1,NP_010983.2,NP_010983.2,NP_010983.2,NP_010983.2
XP_018227017.1,NP_010899.3,NP_010899.3,NP_010899.3,NP_010899.3
XP_018224911.1,NP_012669.1,NP_012669.1,NP_012669.1,NP_012669.1
XP_018225521.1,NP_011059.3,NP_011059.3,NP_011059.3,NP_011059.3
XP_018226936.1,NP_009793.1,NP_009793.1,NP_009793.1,NP_009793.1
XP_018227319.1,NP_009718.3,NP_009718.3,NP_009718.3,NP_009718.3
XP_018227425.1,NP_011059.3,NP_011059.3,NP_011059.3,NP_011059.3
XP_018224269.1,NP_009872.1,NP_009872.1,NP_009872.1,NP_009872.1
XP_018224458.1,NP_013866.1,NP_013866.1,NP_013866.1,NP_013866.1
XP_018224563.1,NP_014545.2,NP_014545.2,NP_014545.2,NP_014545.2
XP_018225347.1,NP_011424.3,NP_011424.3,NP_011424.3,NP_011424.3
XP_018225606.1,NP_116683.1,NP_116683.1,NP_116683.1,NP_116683.1
XP_018224389.1,NP_015318.1,NP_015318.1,NP_015318.1,NP_015318.1
XP_018224421.1,NP_010183.1,NP_010183.1,NP_010183.1,NP_010183.1
XP_018224436.1,NP_013995.1,NP_013995.1,NP_013995.1,NP_013995.1
XP_018224719.1,NP_009973.1,NP_009973.1,NP_009973.1,NP_009973.1
XP_018224830.1,NP_011793.3,NP_011793.3,NP_011793.3,NP_011793.3
XP_018225889.1,NP_015097.1,NP_015097.1,NP_015097.1,NP_015097.1
XP_018226761.1,NP_009787.3,NP_009787.3,NP_009787.3,NP_009787.3
XP_018226837.1,NP_010910.1,NP_010910.1,NP_010910.1,NP_010910.1
XP_018227090.1,NP_012828.1,NP_012828.1,NP_012828.1,NP_012828.1
XP_018227577.1,NP_012153.1,NP_012153.1,NP_012153.1,NP_012153.1
XP_018224826.1,NP_010748.3,NP_010748.3,NP_010748.3,NP_010748.3
XP_018226055.1,NP_014820.1,NP_014820.1,NP_014820.1,NP_014820.1
XP_018226132.1,NP_013693.1,NP_013693.1,NP_013693.1,NP_013693.1
XP_018227334.1,NP_013509.1,NP_013509.1,NP_013509.1,NP_013509.1
XP_018224365.1,NP_015525.1,NP_015525.1,NP_015525.1,NP_015525.1
XP_018224711.1,NP_014718.1,NP_014718.1,NP_014718.1,NP_014718.1
XP_018224833.1,NP_014439.3,NP_014439.3,NP_014439.3,NP_014439.3
XP_018224962.1,NP_011362.3,NP_011362.3,NP_011362.3,NP_011362.3
XP_018224981.1,NP_116703.5,NP_116703.5,NP_116703.5,NP_116703.5
XP_018226494.1,NP_011974.1,NP_011974.1,NP_011974.1,NP_011974.1
XP_018226776.1,NP_013476.3,NP_013476.3,NP_013476.3,NP_013476.3
XP_018227358.1,NP_014961.3,NP_014961.3,NP_014961.3,NP_014961.3
XP_018227703.1,NP_009639.3,NP_009639.3,NP_009639.3,NP_009639.3
XP_018225159.1,NP_015173.1,NP_015173.1,NP_015173.1,NP_015173.1
XP_018226527.1,NP_012771.1,NP_012771.1,NP_012771.1,NP_012771.1
XP_018226881.1,NP_009743.3,NP_009743.3,NP_009743.3,NP_009743.3
XP_018227570.1,NP_010287.1,NP_010287.1,NP_010287.1,NP_010287.1
XP_018225003.1,NP_010102.1,NP_010102.1,NP_010102.1,NP_010102.1
XP_018225014.1,NP_012057.3,NP_012057.3,NP_012057.3,NP_012057.3
XP_018226766.1,NP_013118.1,NP_013118.1,NP_013118.1,NP_013118.1
XP_018224226.1,NP_011934.1,NP_011934.1,NP_011934.1,NP_011934.1
XP_018224513.1,NP_015506.1,NP_015506.1,NP_015506.1,NP_015506.1
XP_018224612.1,NP_013099.1,NP_013099.1,NP_013099.1,NP_013099.1
XP_018224654.1,NP_116659.1,NP_116659.1,NP_116659.1,NP_116659.1
XP_018224998.1,NP_011400.1,NP_011400.1,NP_011400.1,NP_011400.1
XP_018225485.1,NP_009443.1,NP_009443.1,NP_058134.1,NP_009443.1
XP_018225665.1,NP_116610.1,NP_116610.1,NP_116610.1,NP_116610.1
XP_018225677.1,NP_116643.1,NP_116643.1,NP_116643.1,NP_116643.1
XP_018225850.1,NP_011936.1,NP_011936.1,NP_011936.1,NP_011936.1
XP_018226450.1,NP_010885.1,NP_010885.1,NP_010885.1,NP_010885.1
XP_018226537.1,NP_013007.1,NP_013007.1,NP_013007.1,NP_013007.1
XP_018226624.1,NP_009443.1,NP_009443.1,NP_058134.1,NP_009443.1
XP_018226844.1,NP_011083.3,NP_011083.3,NP_011083.3,NP_011083.3
XP_018226991.1,NP_010568.3,NP_010568.3,NP_010568.3,NP_010568.3
XP_018227765.1,NP_015321.1,NP_015321.1,NP_015321.1,NP_015321.1
XP_018224715.1,NP_013007.1,NP_013007.1,NP_013007.1,NP_013007.1
XP_018225710.1,NP_010076.1,NP_010076.1,NP_010076.1,NP_010076.1
XP_018224391.1,NP_013866.1,NP_013866.1,NP_013866.1,NP_013866.1
XP_018225388.1,NP_014807.3,NP_014807.3,NP_014807.3,NP_014807.3
XP_018225968.1,NP_011070.3,NP_011070.3,NP_011070.3,NP_011070.3
XP_018226279.1,NP_014113.1,NP_014113.1,NP_014113.1,NP_014113.1
XP_018224435.1,NP_010178.1,NP_010178.1,NP_010178.1,NP_010178.1
XP_018225896.1,NP_012914.1,NP_012914.1,NP_012914.1,NP_012914.1
XP_018226205.1,NP_015381.1,NP_015381.1,NP_015381.1,NP_015381.1
XP_018226857.1,NP_014258.1,NP_014258.1,NP_014258.1,NP_014258.1
XP_018227217.1,NP_012214.3,NP_012214.3,NP_012214.3,NP_012214.3
XP_018227380.1,NP_015249.1,NP_015249.1,NP_015249.1,NP_015249.1
XP_018227576.1,NP_010912.1,NP_010912.1,NP_010912.1,NP_010912.1
XP_018224212.1,NP_012221.2,NP_012221.2,NP_012221.2,NP_012221.2
XP_018225215.1,NP_012481.3,NP_012481.3,NP_012481.3,NP_012481.3
XP_018225390.1,NP_011268.1,NP_011268.1,NP_011268.1,NP_011268.1
XP_018226011.1,NP_011362.3,NP_011362.3,NP_011362.3,NP_011362.3
XP_018227373.1,NP_011265.1,NP_011265.1,NP_011265.1,NP_011265.1
XP_018227549.1,NP_011610.3,NP_011610.3,NP_011610.3,NP_011610.3
XP_018224873.1,NP_014154.1,NP_014154.1,NP_014154.1,NP_014154.1
XP_018226149.1,NP_015403.1,NP_015403.1,NP_015403.1,NP_015403.1
XP_018226200.1,NP_009810.3,NP_009810.3,NP_009810.3,NP_009810.3
XP_018226431.1,NP_012947.1,NP_012947.1,NP_012947.1,NP_012947.1
XP_018226728.1,NP_011841.1,NP_011841.1,NP_011841.1,NP_011841.1
XP_018227210.1,NP_009697.3,NP_009697.3,NP_009697.3,NP_009697.3
XP_018227426.1,NP_010681.1,NP_010681.1,NP_010681.1,NP_010681.1
XP_018227452.1,NP_012666.2,NP_012666.2,NP_012666.2,NP_012666.2
XP_018224284.1,NP_010624.3,NP_010624.3,NP_010624.3,NP_010624.3
XP_018224448.1,NP_015379.1,NP_015379.1,NP_015379.1,NP_015379.1
XP_018224581.1,NP_116699.3,NP_116699.3,NP_116699.3,NP_116699.3
XP_018224855.1,NP_011053.1,NP_011053.1,NP_011053.1,NP_011053.1
XP_018226363.1,NP_013344.1,NP_013344.1,NP_013344.1,NP_013344.1
XP_018226586.1,NP_010415.1,NP_010415.1,NP_010415.1,NP_010415.1
XP_018227054.1,NP_011747.2,NP_011747.2,NP_011747.2,NP_011747.2
XP_018224456.1,NP_009706.3,NP_009706.3,NP_009706.3,NP_009706.3
XP_018224694.1,NP_014327.1,NP_014327.1,NP_014327.1,NP_014327.1
XP_018226427.1,NP_015365.1,NP_015365.1,NP_015365.1,NP_015365.1
XP_018226452.1,NP_013730.1,NP_013730.1,NP_011523.3,NP_013730.1
XP_018227211.1,NP_012986.1,NP_012986.1,NP_012986.1,NP_012986.1
XP_018227228.1,NP_015502.1,NP_015502.1,NP_015502.1,NP_015502.1
XP_018224316.1,NP_012528.1,NP_012528.1,NP_012528.1,NP_012528.1
XP_018225194.1,NP_013809.1,NP_013809.1,NP_013809.1,NP_013809.1
XP_018225236.1,NP_012350.1,NP_012350.1,NP_012350.1,NP_012350.1
XP_018225459.1,NP_010301.1,NP_010301.1,NP_010301.1,NP_010301.1
XP_018225803.1,NP_010083.1,NP_010083.1,NP_010083.1,NP_010083.1
XP_018226488.1,NP_009622.1,NP_009622.1,NP_009622.1,NP_009622.1
XP_018227085.1,NP_011341.3,NP_011341.3,NP_011341.3,NP_011341.3
XP_018224406.1,NP_014649.1,NP_014649.1,NP_014649.1,NP_014649.1
XP_018224918.1,NP_015518.1,NP_015518.1,NP_015518.1,NP_015518.1
XP_018225302.1,NP_010154.1,NP_010154.1,NP_010154.1,NP_010154.1
XP_018225509.1,NP_012611.1,NP_012611.1,NP_012611.1,NP_012611.1
XP_018225692.1,NP_012906.3,NP_012906.3,NP_012906.3,NP_012906.3
XP_018225745.1,NP_013173.1,NP_013173.1,NP_013173.1,NP_013173.1
XP_018224965.1,NP_014565.2,NP_014565.2,NP_014565.2,NP_014565.2
XP_018225045.1,NP_014439.3,NP_014439.3,NP_014439.3,NP_014439.3
XP_018225560.1,NP_011294.1,NP_011294.1,NP_011294.1,NP_011294.1
XP_018225738.1,NP_015087.1,NP_015087.1,NP_015087.1,NP_015087.1
XP_018225862.1,NP_013834.1,NP_013834.1,NP_013834.1,NP_013834.1
XP_018225928.1,NP_012327.1,NP_012327.1,NP_012327.1,NP_012327.1
XP_018226459.1,NP_013771.1,NP_013771.1,NP_013771.1,NP_013771.1
XP_018226678.1,NP_012749.1,NP_012749.1,NP_012749.1,NP_012749.1
XP_018227102.1,NP_012183.2,NP_012183.2,NP_012183.2,NP_012183.2
XP_018227192.1,NP_013452.1,NP_013452.1,NP_013452.1,NP_013452.1
XP_018227679.1,NP_014548.1,NP_014548.1,NP_014548.1,NP_014548.1
XP_018225223.1,NP_012276.1,NP_012276.1,NP_012276.1,NP_012276.1
XP_018225411.1,NP_011307.1,NP_011307.1,NP_011307.1,NP_011307.1
XP_018226354.1,NP_013866.1,NP_013866.1,NP_013866.1,NP_013866.1
XP_018226506.1,NP_014174.1,NP_014174.1,NP_014174.1,NP_014174.1
XP_018226724.1,NP_011679.3,NP_011679.3,NP_011679.3,NP_011679.3
XP_018227602.1,NP_009642.3,NP_009642.3,NP_009642.3,NP_009642.3
XP_018224390.1,NP_010864.3,NP_010864.3,NP_010864.3,NP_010864.3
XP_018224404.1,NP_014675.1,NP_014675.1,NP_014675.1,NP_014675.1
XP_018224974.1,NP_014683.1,NP_014683.1,NP_014683.1,NP_014683.1
XP_018225119.1,NP_014400.1,NP_014400.1,NP_014400.1,NP_014400.1
XP_018225544.1,NP_013846.1,NP_013846.1,NP_013846.1,NP_013846.1
XP_018225908.1,NP_014889.3,NP_014889.3,NP_014889.3,NP_014889.3
XP_018226028.1,NP_014857.3,NP_014857.3,NP_014857.3,NP_014857.3
XP_018226105.1,NP_012265.3,NP_012265.3,NP_012265.3,NP_012265.3
XP_018226163.1,NP_012728.1,NP_012728.1,NP_012728.1,NP_012728.1
XP_018226989.1,NP_009719.3,NP_009719.3,NP_009719.3,NP_009719.3
XP_018227111.1,NP_014148.1,NP_014148.1,NP_014148.1,NP_014148.1
XP_018224685.1,NP_013968.1,NP_013968.1,NP_013968.1,NP_013968.1
XP_018225076.1,NP_014392.3,NP_014392.3,NP_014392.3,NP_014392.3
XP_018226089.1,NP_011260.1,NP_011260.1,NP_011260.1,NP_011260.1
XP_018226228.1,NP_009916.1,NP_009916.1,NP_009916.1,NP_009916.1
XP_018226695.1,NP_014392.3,NP_014392.3,NP_014392.3,NP_014392.3
XP_018227445.1,NP_010360.1,NP_010360.1,NP_010360.1,NP_010360.1
XP_018225029.1,NP_012528.1,NP_012528.1,NP_012528.1,NP_012528.1
XP_018225963.1,NP_012864.1,NP_012864.1,NP_012864.1,NP_012864.1
XP_018226395.1,NP_012832.1,NP_012832.1,NP_012832.1,NP_012832.1
XP_018226828.1,NP_013691.1,NP_013691.1,NP_013691.1,NP_013691.1
XP_018227728.1,NP_012541.1,NP_012541.1,NP_012541.1,NP_012541.1
XP_018224946.1,NP_011935.1,NP_011935.1,NP_011935.1,NP_011935.1
XP_018225791.1,NP_116618.1,NP_116618.1,NP_116618.1,NP_116618.1
