,bfs,bts,graph,faiss
XP_007874904.1,CCG84745.1,CCG84745.1,CCG84745.1,CCG84745.1
XP_007875170.1,CCG81054.1,CCG81054.1,CCG81054.1,CCG81054.1
XP_007875448.1,CCG84051.1,CCG84051.1,CCG84051.1,CCG84051.1
XP_019613351.1,CCG80523.1,CCG80523.1,CCG80523.1,CCG80523.1
XP_007872293.1,CCG83954.1,CCG83954.1,CCG81113.1,CCG83954.1
XP_007873007.1,CCG83502.1,CCG83502.1,CCG83502.1,CCG83502.1
XP_007874007.1,CCG84171.1,CCG84171.1,CCG84171.1,CCG84171.1
XP_007875208.1,CCG83155.1,CCG83155.1,CCG83155.1,CCG83155.1
XP_007872020.1,CCG84216.1,CCG84216.1,CCG84216.1,CCG84216.1
XP_007872214.1,CCG81187.1,CCG81187.1,CCG81187.1,CCG81187.1
XP_007872720.1,CCG84532.1,CCG84532.1,CCG84532.1,CCG84532.1
XP_007872978.1,CCG83951.1,CCG83951.1,CCG83951.1,CCG83951.1
XP_007873098.1,CCG84669.1,CCG84669.1,CCG84669.1,CCG84669.1
XP_007873499.1,CCG84146.1,CCG84146.1,CCG84146.1,CCG84146.1
XP_007873822.1,CCG82005.1,CCG82005.1,CCG82005.1,CCG82005.1
XP_007875167.1,CCG81059.1,CCG81059.1,CCG81059.1,CCG81059.1
XP_007875679.1,CCG81226.1,CCG81226.1,CCG81226.1,CCG81226.1
XP_007873127.1,CCG82648.1,CCG82648.1,CCG82648.1,CCG82648.1
XP_007873863.1,CCG84067.1,CCG84067.1,CCG84067.1,CCG84067.1
XP_007874589.1,CCG80571.1,CCG80571.1,CCG80571.1,CCG80571.1
XP_007872196.1,CCG84062.1,CCG84062.1,CCG84062.1,CCG84062.1
XP_007874788.1,CCG80920.1,CCG80920.1,CCG80920.1,CCG80920.1
XP_007875058.1,CCG84669.1,CCG84669.1,CCG84669.1,CCG84669.1
XP_007872327.1,CCG81018.1,CCG81018.1,CCG81018.1,CCG81018.1
XP_007873434.1,CCG83565.1,CCG83565.1,CCG83565.1,CCG83565.1
XP_007873757.1,CCG83092.1,CCG83092.1,CCG83092.1,CCG83092.1
XP_007874251.1,CCG81499.1,CCG81499.1,CCG81499.1,CCG81499.1
XP_007874523.2,CCG81102.1,CCG81102.1,CCG81102.1,CCG81102.1
XP_007872924.1,CCG84024.1,CCG84024.1,CCG84024.1,CCG84024.1
XP_007873665.1,CCG83440.1,CCG83440.1,CCG83440.1,CCG83440.1
XP_007873853.1,CCG82008.1,CCG82008.1,CCG82008.1,CCG82008.1
XP_007874213.1,CCG81904.1,CCG81904.1,CCG81904.1,CCG81904.1
XP_019613403.1,CCG83196.1,CCG83196.1,CCG83196.1,CCG83196.1
XP_007872120.1,CCG80684.1,CCG80684.1,CCG80684.1,CCG80684.1
XP_007872134.1,CCG81427.1,CCG81427.1,CCG81427.1,CCG81427.1
XP_007872147.1,CCG81074.1,CCG81074.1,CCG81074.1,CCG81074.1
XP_007872373.1,CCG82364.1,CCG82364.1,CCG82364.1,CCG82364.1
XP_007874684.1,CCG85157.1,CCG85157.1,CCG85157.1,CCG85157.1
XP_007874931.1,CCG84560.1,CCG84560.1,CCG84560.1,CCG84560.1
XP_007875206.1,CCG82893.1,CCG82893.1,CCG82893.1,CCG82893.1
XP_007875435.1,CCG80957.1,CCG80957.1,CCG80957.1,CCG80957.1
XP_007872040.1,CCG83119.1,CCG83119.1,CCG83119.1,CCG83119.1
XP_007872087.1,CCG80574.1,CCG80574.1,CCG80574.1,CCG80574.1
XP_007875468.1,CCG83292.1,CCG83292.1,CCG83292.1,CCG83292.1
XP_007875509.1,CCG84010.1,CCG84010.1,CCG84010.1,CCG84010.1
XP_007875673.1,CCG80960.1,CCG80960.1,CCG80960.1,CCG80960.1
XP_007871975.1,CCG82099.1,CCG82099.1,CCG82099.1,CCG82099.1
XP_007872048.1,CCG84663.1,CCG84663.1,CCG84663.1,CCG84663.1
XP_007872320.1,CCG81948.1,CCG81948.1,CCG81948.1,CCG81948.1
XP_007872691.1,CCG84191.1,CCG84191.1,CCG84191.1,CCG84191.1
XP_007872757.1,CCG81325.1,CCG81325.1,CCG81325.1,CCG81325.1
XP_007872913.1,CCG83669.1,CCG83669.1,CCG83669.1,CCG83669.1
XP_007874026.1,CCG81440.1,CCG81440.1,CCG81440.1,CCG81440.1
XP_007874305.1,CCG84428.1,CCG84428.1,CCG84428.1,CCG84428.1
XP_007875184.1,CCG81877.1,CCG81877.1,CCG81877.1,CCG81877.1
XP_007875302.1,CCG80905.1,CCG80905.1,CCG80905.1,CCG80905.1
XP_007871856.1,CCG82313.1,CCG82313.1,CCG82313.1,CCG82313.1
XP_007872502.1,CCG83233.1,CCG83233.1,CCG83233.1,CCG83233.1
XP_007874535.1,CCG83143.1,CCG83143.1,CCG83143.1,CCG83143.1
XP_007874621.1,CCG80573.1,CCG80573.1,CCG80573.1,CCG80573.1
XP_007872280.1,CCG84884.1,CCG84884.1,CCG84884.1,CCG84884.1
XP_007872461.1,CCG81149.1,CCG81149.1,CCG81149.1,CCG81149.1
XP_007872591.1,CCG82429.1,CCG82429.1,CCG82429.1,CCG82429.1
XP_007872736.1,CCG81346.1,CCG81346.1,CCG81346.1,CCG81346.1
XP_007873046.1,CCG84474.1,CCG84474.1,CCG84474.1,CCG84474.1
XP_007873545.1,CCG82076.1,CCG82076.1,CCG82076.1,CCG82076.1
XP_007875432.1,CCG83535.1,CCG83535.1,CCG83535.1,CCG83535.1
XP_007872685.1,CCG83420.1,CCG83420.1,CCG83420.1,CCG83420.1
XP_007872944.1,CCG83694.1,CCG83694.1,CCG83694.1,CCG83694.1
XP_007873139.1,CCG83709.1,CCG83709.1,CCG83709.1,CCG83709.1
XP_007873570.1,CCG84789.1,CCG84789.1,CCG84789.1,CCG84789.1
XP_007873911.1,CCG80856.1,CCG80856.1,CCG80856.1,CCG80856.1
XP_007874072.1,CCG80661.1,CCG80661.1,CCG80661.1,CCG80661.1
XP_007874317.1,CCG83958.1,CCG83958.1,CCG83958.1,CCG83958.1
XP_007874969.1,CCG80997.1,CCG80997.1,CCG80997.1,CCG80997.1
XP_007875135.1,CCG81875.1,CCG81875.1,CCG81875.1,CCG81875.1
XP_007875511.1,CCG82431.1,CCG82431.1,CCG82431.1,CCG82431.1
XP_007873358.1,CCG84519.1,CCG84519.1,CCG84519.1,CCG84519.1
XP_007872941.1,CCG84344.1,CCG84344.1,CCG84344.1,CCG84344.1
XP_007874913.1,CCG80957.1,CCG80957.1,CCG80957.1,CCG80957.1
XP_007875211.1,CCG82216.1,CCG82216.1,CCG82216.1,CCG82216.1
XP_007871866.1,CCG82979.1,CCG82979.1,CCG82979.1,CCG82979.1
XP_007872021.1,CCG81372.1,CCG81372.1,CCG81372.1,CCG81372.1
XP_007872165.1,CCG81590.1,CCG81590.1,CCG81590.1,CCG81590.1
XP_007872416.1,CCG82941.1,CCG82941.1,CCG82941.1,CCG82941.1
XP_007873847.1,CCG82001.1,CCG82001.1,CCG82001.1,CCG82001.1
XP_007873893.1,CCG81063.1,CCG81063.1,CCG81063.1,CCG81063.1
XP_007874028.1,CCG83669.1,CCG83669.1,CCG83669.1,CCG83669.1
XP_007874128.1,CCG82499.1,CCG82499.1,CCG82499.1,CCG82499.1
XP_007874575.1,CCG82394.1,CCG82394.1,CCG82394.1,CCG82394.1
XP_007875407.1,CCG81346.1,CCG81346.1,CCG81346.1,CCG81346.1
XP_007872761.1,CCG81083.1,CCG81083.1,CCG81083.1,CCG81083.1
XP_007873507.1,CCG84240.1,CCG84240.1,CCG83136.1,CCG84240.1
XP_007873637.1,CCG82364.1,CCG82364.1,CCG82364.1,CCG82364.1
XP_007874660.1,CCG83310.1,CCG83310.1,CCG83310.1,CCG83310.1
XP_007875299.1,CCG83771.1,CCG83771.1,CCG83771.1,CCG83771.1
XP_007875311.1,CCG80662.1,CCG80662.1,CCG80662.1,CCG80662.1
XP_007871869.1,CCG80957.1,CCG80957.1,CCG80957.1,CCG80957.1
XP_007872962.1,CCG84707.1,CCG84707.1,CCG84707.1,CCG84707.1
XP_007873627.1,CCG84942.1,CCG84942.1,CCG84942.1,CCG84942.1
XP_007874741.1,CCG81018.1,CCG81018.1,CCG81018.1,CCG81018.1
XP_007875198.1,CCG82973.1,CCG82973.1,CCG82973.1,CCG82973.1
XP_007875305.1,CCG83352.1,CCG83352.1,CCG83352.1,CCG83352.1
XP_007875659.1,CCG82915.1,CCG82915.1,CCG82915.1,CCG82915.1
XP_007872149.1,CCG81623.1,CCG81623.1,CCG81623.1,CCG81623.1
XP_007872655.1,CCG82811.1,CCG82811.1,CCG82811.1,CCG82811.1
XP_007872827.1,CCG82859.1,CCG82859.1,CCG82859.1,CCG82859.1
XP_007873775.1,CCG83694.1,CCG83694.1,CCG83694.1,CCG83694.1
XP_007874066.1,CCG83335.2,CCG83335.2,CCG83335.2,CCG83335.2
XP_007874091.1,CCG82642.1,CCG82642.1,CCG82642.1,CCG82642.1
XP_007872260.1,CCG84358.1,CCG84358.1,CCG84358.1,CCG84358.1
XP_007872511.1,CCG83961.1,CCG83961.1,CCG83961.1,CCG83961.1
XP_007873258.1,CCG84631.1,CCG84631.1,CCG84631.1,CCG84631.1
XP_007873305.1,CCG82704.1,CCG82704.1,CCG82704.1,CCG82704.1
XP_007873797.1,CCG83735.1,CCG83735.1,CCG83735.1,CCG83735.1
XP_007874460.1,CCG81894.1,CCG81894.1,CCG81894.1,CCG81894.1
XP_007874623.1,CCG84855.1,CCG84855.1,CCG84855.1,CCG84855.1
XP_007872543.1,CCG83490.1,CCG83490.1,CCG83490.1,CCG83490.1
XP_007872601.1,CCG84169.1,CCG84169.1,CCG84169.1,CCG84169.1
XP_007872623.1,CCG82275.1,CCG82275.1,CCG83940.1,CCG82275.1
XP_007873164.1,CCG83212.1,CCG83212.1,CCG83212.1,CCG83212.1
XP_007873491.1,CCG83157.1,CCG83157.1,CCG83157.1,CCG83157.1
XP_007873841.1,CCG84370.1,CCG84370.1,CCG84370.1,CCG84370.1
XP_007873995.1,CCG83019.1,CCG83019.1,CCG83019.1,CCG83019.1
XP_019613309.1,CCG84319.1,CCG84319.1,CCG84319.1,CCG84319.1
XP_007871870.1,CCG82206.1,CCG82206.1,CCG82206.1,CCG82206.1
XP_007872581.1,CCG85174.1,CCG85174.1,CCG85174.1,CCG85174.1
XP_007873525.1,CCG82815.2,CCG82815.2,CCG82815.2,CCG82815.2
XP_007875536.1,CCG84394.1,CCG84394.1,CCG84394.1,CCG84394.1
XP_007872033.1,CCG84441.1,CCG84441.1,CCG84441.1,CCG84441.1
XP_007872822.1,CCG83013.1,CCG83013.1,CCG83013.1,CCG83013.1
XP_007874398.1,CCG80718.1,CCG80718.1,CCG80718.1,CCG80718.1
XP_007871974.1,CCG80856.1,CCG80856.1,CCG80856.1,CCG80856.1
XP_007872415.1,CCG84089.1,CCG84089.1,CCG84089.1,CCG84089.1
XP_007872652.1,CCG81116.1,CCG81116.1,CCG81116.1,CCG81116.1
XP_007873377.1,CCG84344.1,CCG84344.1,CCG84344.1,CCG84344.1
XP_007874540.1,CCG84335.1,CCG84335.1,CCG84335.1,CCG84335.1
XP_007874843.1,CCG81200.1,CCG81200.1,CCG81200.1,CCG81200.1
XP_007875428.1,CCG81400.1,CCG81400.1,CCG81400.1,CCG81400.1
XP_019613308.1,CCG81346.1,CCG81346.1,CCG81346.1,CCG81346.1
XP_007872485.1,CCG82054.1,CCG82054.1,CCG82054.1,CCG82054.1
XP_007873783.1,CCG84893.1,CCG84893.1,CCG84893.1,CCG84893.1
XP_007874549.1,CCG81112.1,CCG81112.1,CCG81112.1,CCG81112.1
XP_007874937.1,CCG80865.1,CCG80865.1,CCG80865.1,CCG80865.1
XP_007871987.1,CCG81851.1,CCG81851.1,CCG81851.1,CCG81851.1
XP_007872219.1,CCG84317.1,CCG84317.1,CCG84317.1,CCG84317.1
XP_007872582.1,CCG83378.1,CCG83378.1,CCG83378.1,CCG83378.1
XP_007873706.1,CCG81747.1,CCG81747.1,CCG81747.1,CCG81747.1
XP_007875249.1,CCG84207.1,CCG84207.1,CCG84207.1,CCG84207.1
XP_007875500.1,CCG81259.2,CCG81259.2,CCG81259.2,CCG81259.2
XP_007873890.1,CCG81663.1,CCG81663.1,CCG81663.1,CCG81663.1
XP_007873933.1,CCG84610.1,CCG84610.1,CCG81904.1,CCG84610.1
XP_007875264.1,CCG82560.1,CCG82560.1,CCG82560.1,CCG82560.1
XP_007873361.1,CCG83276.1,CCG83276.1,CCG83276.1,CCG83276.1
XP_007874769.1,CCG81906.1,CCG81906.1,CCG81906.1,CCG81906.1
XP_007875145.1,CCG80940.1,CCG80940.1,CCG80940.1,CCG80940.1
XP_007872198.1,CCG82182.1,CCG82182.1,CCG81906.1,CCG82182.1
XP_007872574.1,CCG81185.1,CCG81185.1,CCG81185.1,CCG81185.1
XP_007873850.1,CCG81432.1,CCG81432.1,CCG81432.1,CCG81432.1
XP_007874221.1,CCG80955.1,CCG80955.1,CCG80955.1,CCG80955.1
XP_007874369.1,CCG83413.1,CCG83413.1,CCG83413.1,CCG83413.1
XP_007874644.1,CCG81953.1,CCG81953.1,CCG81953.1,CCG81953.1
XP_007875530.1,CCG81411.1,CCG81411.1,CCG81411.1,CCG81411.1
XP_007875618.1,CCX35439.1,CCX35439.1,CCX35439.1,CCX35439.1
XP_007872152.1,CCG82162.1,CCG82162.1,CCG82162.1,CCG82162.1
XP_007872596.1,CCG84293.1,CCG84293.1,CCG84293.1,CCG84293.1
XP_007872724.1,CCG84728.1,CCG84728.1,CCG84728.1,CCG84728.1
XP_007873553.1,CCG84428.1,CCG84428.1,CCG84428.1,CCG84428.1
XP_007874707.1,CCG80642.1,CCG80642.1,CCG80642.1,CCG80642.1
XP_007875369.1,CCG80919.1,CCG80919.1,CCG84317.1,CCG80919.1
XP_007875457.1,CCG82265.1,CCG82265.1,CCG82265.1,CCG82265.1
XP_007871946.1,CCG84211.1,CCG84211.1,CCG84211.1,CCG84211.1
XP_007872168.1,CCG82034.1,CCG82034.1,CCG82034.1,CCG82034.1
XP_007872550.1,CCG85076.1,CCG85076.1,CCG85076.1,CCG85076.1
XP_007872612.1,CCG80850.1,CCG80850.1,CCG80850.1,CCG80850.1
XP_007872733.1,CCG82754.1,CCG82754.1,CCG82754.1,CCG82754.1
XP_007872903.1,CCG82300.1,CCG82300.1,CCG82300.1,CCG82300.1
XP_007873348.1,CCG82043.1,CCG82043.1,CCG82043.1,CCG82043.1
XP_007873932.1,CCG81214.1,CCG81214.1,CCG81214.1,CCG81214.1
XP_007873953.1,CCG80941.1,CCG80941.1,CCG80941.1,CCG80941.1
XP_007874132.1,CCG82500.1,CCG82500.1,CCG82500.1,CCG82500.1
XP_007874548.1,CCG83721.1,CCG83721.1,CCG83721.1,CCG83721.1
XP_007872732.1,CCG83354.1,CCG83354.1,CCG81717.1,CCG83354.1
XP_007873069.1,CCG84824.1,CCG84824.1,CCG84824.1,CCG84824.1
XP_007874604.1,CCG83401.1,CCG83401.1,CCG83401.1,CCG83401.1
XP_007875263.1,CCG80574.1,CCG80574.1,CCG80574.1,CCG80574.1
XP_007872604.1,CCG84081.1,CCG84081.1,CCG84081.1,CCG84081.1
XP_007873383.1,CCG81259.2,CCG81259.2,CCG81259.2,CCG81259.2
XP_007873809.1,CCG84761.1,CCG84761.1,CCG84761.1,CCG84761.1
XP_007875049.1,CCG82961.1,CCG82961.1,CCG82961.1,CCG82961.1
XP_007875678.1,CCG82617.1,CCG82617.1,CCG82617.1,CCG82617.1
XP_007872696.1,CCG81909.1,CCG81909.1,CCG81909.1,CCG81909.1
XP_007872798.1,CCG84133.1,CCG84133.1,CCG84133.1,CCG84133.1
XP_007874309.1,CCG83420.1,CCG83420.1,CCG83420.1,CCG83420.1
XP_007874509.1,CCG84022.1,CCG84022.1,CCG84022.1,CCG84022.1
XP_007874809.1,CCG83298.1,CCG83298.1,CCG83298.1,CCG83298.1
XP_007871905.1,CCG83576.1,CCG83576.1,CCG83576.1,CCG83576.1
XP_007871915.1,CCG83566.1,CCG83566.1,CCG83566.1,CCG83566.1
XP_007875633.1,CCG80523.1,CCG80523.1,CCG80523.1,CCG80523.1
XP_007872014.1,CCG83185.1,CCG83185.1,CCG83185.1,CCG83185.1
XP_007872639.1,CCG83870.1,CCG83870.1,CCG83512.1,CCG83870.1
XP_007873115.1,CCG80523.1,CCG80523.1,CCG80523.1,CCG80523.1
XP_007874358.1,CCG82831.1,CCG82831.1,CCG82831.1,CCG82831.1
XP_007874557.1,CCG81106.1,CCG81106.1,CCG81106.1,CCG81106.1
XP_007872241.1,CCG84190.1,CCG84190.1,CCG84190.1,CCG84190.1
XP_007872412.1,CCG81970.1,CCG81970.1,CCG81970.1,CCG81970.1
XP_007872516.1,CCG84573.1,CCG84573.1,CCG84573.1,CCG84573.1
XP_007872538.1,CCG84801.1,CCG84801.1,CCG84801.1,CCG84801.1
XP_007872797.1,CCG81185.1,CCG81185.1,CCG81185.1,CCG81185.1
XP_007872900.1,CCG84951.1,CCG84951.1,CCG84951.1,CCG84951.1
XP_007873090.1,CCG82323.1,CCG82323.1,CCG82323.1,CCG82323.1
XP_007874492.1,CCG81372.1,CCG81372.1,CCG81372.1,CCG81372.1
XP_007874699.1,CCG82323.1,CCG82323.1,CCG82323.1,CCG82323.1
XP_007874718.1,CCG82239.1,CCG82239.1,CCG82239.1,CCG82239.1
XP_007873445.1,CCG83512.1,CCG83512.1,CCG83512.1,CCG83512.1
XP_007875280.1,CCG83968.1,CCG83968.1,CCG83968.1,CCG83968.1
XP_007875654.1,CCG84564.1,CCG84564.1,CCG84564.1,CCG84564.1
XP_007871955.1,CCG84213.1,CCG84213.1,CCG84213.1,CCG84213.1
XP_007872189.1,CCG84297.1,CCG84297.1,CCG84297.1,CCG84297.1
XP_007872298.1,CCG81918.1,CCG81918.1,CCG81918.1,CCG81918.1
XP_007872594.1,CCG82100.1,CCG82100.1,CCG82100.1,CCG82100.1
XP_007873123.1,CCG81909.1,CCG81909.1,CCG81909.1,CCG81909.1
XP_007874395.1,CCG83773.1,CCG83773.1,CCG83773.1,CCG83773.1
XP_007875376.1,CCG84297.1,CCG84297.1,CCG84297.1,CCG84297.1
XP_019613290.1,CCG82769.1,CCG82769.1,CCG82769.1,CCG82769.1
XP_007873686.1,CCG81779.1,CCG81779.1,CCG81779.1,CCG81779.1
XP_007873769.1,CCG84178.1,CCG84178.1,CCG84178.1,CCG84178.1
XP_019613316.1,CCG84405.1,CCG84405.1,CCG84405.1,CCG84405.1
XP_007871943.1,CCG83293.1,CCG83293.1,CCG83293.1,CCG83293.1
XP_007873432.1,CCG83669.1,CCG83669.1,CCG83669.1,CCG83669.1
XP_007873795.1,CCG82720.1,CCG82720.1,CCG82720.1,CCG82720.1
XP_007874129.1,CCG81165.1,CCG81165.1,CCG81165.1,CCG81165.1
XP_007874306.1,CCG81750.1,CCG81750.1,CCG81750.1,CCG81750.1
XP_007874807.1,CCX35410.1,CCX35410.1,CCX35410.1,CCX35410.1
XP_007872823.1,CCG83228.1,CCG83228.1,CCG83228.1,CCG83228.1
XP_007873812.1,CCG82648.1,CCG82648.1,CCG82648.1,CCG82648.1
XP_007873826.1,CCG81989.1,CCG81989.1,CCG81989.1,CCG81989.1
XP_007874222.1,CCG81400.1,CCG81400.1,CCG81400.1,CCG81400.1
XP_007874300.1,CCG85134.1,CCG85134.1,CCG85134.1,CCG85134.1
XP_007875645.1,CCG84234.1,CCG84234.1,CCG84234.1,CCG84234.1
XP_007871990.1,CCG82572.1,CCG82572.1,CCG82572.1,CCG82572.1
XP_007873571.1,CCG82078.1,CCG82078.1,CCG82078.1,CCG82078.1
XP_007874574.1,CCG84515.1,CCG84515.1,CCG84515.1,CCG84515.1
XP_007875637.1,CCG80862.1,CCG80862.1,CCG80862.1,CCG80862.1
XP_007872257.1,CCG83327.1,CCG83327.1,CCG83327.1,CCG83327.1
XP_007873442.1,CCG82484.1,CCG82484.1,CCG82484.1,CCG82484.1
XP_007874000.1,CCG84006.1,CCG84006.1,CCG84006.1,CCG84006.1
XP_007875431.1,CCG84089.1,CCG84089.1,CCG84089.1,CCG84089.1
XP_007875612.1,CCG82768.1,CCG82768.1,CCG82768.1,CCG82768.1
XP_007872731.1,CCG80785.1,CCG80785.1,CCG80785.1,CCG80785.1
XP_007873608.1,CCG84563.1,CCG84563.1,CCG84563.1,CCG84563.1
XP_007874550.1,CCG85023.1,CCG85023.1,CCG85023.1,CCG85023.1
XP_007875641.1,CCG83989.1,CCG83989.1,CCG83989.1,CCG83989.1
XP_007872036.1,CCG82015.1,CCG82015.1,CCG82015.1,CCG82015.1
XP_007873274.1,CCG84185.1,CCG84185.1,CCG84185.1,CCG84185.1
XP_007873366.1,CCG82808.1,CCG82808.1,CCG82808.1,CCG82808.1
XP_007873639.1,CCG83884.1,CCG83884.1,CCG83884.1,CCG83884.1
XP_007873709.1,CCG81238.1,CCG81238.1,CCG81238.1,CCG81238.1
XP_007873868.1,CCG81446.1,CCG81446.1,CCG81446.1,CCG81446.1
XP_007874556.1,CCG83283.1,CCG83283.1,CCG83283.1,CCG83283.1
XP_007875187.1,CCG81073.1,CCG81073.1,CCG81073.1,CCG81073.1
XP_007875221.1,CCG84064.1,CCG84064.1,CCG84064.1,CCG84064.1
XP_007871945.1,CCG81684.1,CCG81684.1,CCG81684.1,CCG81684.1
XP_007872630.1,CCG83105.2,CCG83105.2,CCG83105.2,CCG83105.2
XP_007873227.1,CCG82041.1,CCG82041.1,CCG82041.1,CCG82041.1
XP_007873999.1,CCG83349.1,CCG83349.1,CCG83349.1,CCG83349.1
XP_007874015.1,CCG82385.1,CCG82385.1,CCG82385.1,CCG82385.1
XP_007874753.1,CCG81228.1,CCG81228.1,CCG81228.1,CCG81228.1
XP_007875578.1,CCG82349.1,CCG82349.1,CCG82349.1,CCG82349.1
XP_007873609.1,CCG84736.1,CCG84736.1,CCG84736.1,CCG84736.1
XP_007873789.1,CCG82499.1,CCG82499.1,CCG82499.1,CCG82499.1
XP_007873855.1,CCG84780.1,CCG84780.1,CCG84780.1,CCG84780.1
XP_007874069.1,CCG82973.1,CCG82973.1,CCG82973.1,CCG82973.1
XP_007874802.1,CCG81255.1,CCG81255.1,CCG81255.1,CCG81255.1
XP_007874942.1,CCG83100.1,CCG83100.1,CCG83100.1,CCG83100.1
XP_007872234.1,CCG82007.1,CCG82007.1,CCG82007.1,CCG82007.1
XP_007872407.1,CCG80811.1,CCG80811.1,CCG80811.1,CCG80811.1
XP_007872577.1,CCG83134.1,CCG83134.1,CCG83134.1,CCG83134.1
XP_007872653.1,CCG81596.1,CCG81596.1,CCG81596.1,CCG81596.1
XP_007873022.1,CCG83233.1,CCG83233.1,CCG83233.1,CCG83233.1
XP_007873122.1,CCG85139.1,CCG85139.1,CCG85139.1,CCG85139.1
XP_007873349.1,CCG82498.1,CCG82498.1,CCG82498.1,CCG82498.1
XP_007873796.1,CCG83685.1,CCG83685.1,CCG83685.1,CCG83685.1
XP_007873094.1,CCG85136.1,CCG85136.1,CCG85136.1,CCG85136.1
XP_007873543.1,CCG81481.1,CCG81481.1,CCG81481.1,CCG81481.1
XP_007874938.1,CCG80588.1,CCG80588.1,CCG80588.1,CCG80588.1
XP_007871919.1,CCG82150.1,CCG82150.1,CCG82150.1,CCG82150.1
XP_007872056.1,CCG81578.1,CCG81578.1,CCG81578.1,CCG81578.1
XP_007872133.1,CCG80627.1,CCG80627.1,CCG80627.1,CCG80627.1
XP_007872396.1,CCG83254.1,CCG83254.1,CCG83254.1,CCG83254.1
XP_007872714.1,CCG84243.1,CCG84243.1,CCG84243.1,CCG84243.1
XP_007873290.1,CCG81729.1,CCG81729.1,CCG81729.1,CCG81729.1
XP_007873531.1,CCG82062.1,CCG82062.1,CCG82062.1,CCG82062.1
XP_007874207.1,CCG81323.1,CCG81323.1,CCG81323.1,CCG81323.1
XP_007874848.1,CCG80661.1,CCG80661.1,CCG80661.1,CCG80661.1
XP_007874991.1,CCG84478.1,CCG84478.1,CCG84478.1,CCG84478.1
XP_019613412.1,CCG82312.1,CCG82312.1,CCG82312.1,CCG82312.1
XP_007874038.1,CCG84006.1,CCG84006.1,CCG84006.1,CCG84006.1
XP_007874194.1,CCG82034.1,CCG82034.1,CCG82034.1,CCG82034.1
XP_007874356.1,CCG81200.1,CCG81200.1,CCG81200.1,CCG81200.1
XP_007871891.1,CCG80661.1,CCG80661.1,CCG80661.1,CCG80661.1
XP_007872034.1,CCG82828.1,CCG82828.1,CCG82828.1,CCG82828.1
XP_007872060.1,CCG80759.1,CCG80759.1,CCG80759.1,CCG80759.1
XP_007873574.1,CCG81049.1,CCG81049.1,CCG81049.1,CCG81049.1
XP_007873772.1,CCG81598.1,CCG81598.1,CCG81598.1,CCG81598.1
XP_007874151.1,CCG81094.1,CCG81094.1,CCG81094.1,CCG81094.1
XP_007874336.1,CCG82118.1,CCG82118.1,CCG82118.1,CCG82118.1
XP_007875207.1,CCG83703.1,CCG83703.1,CCG83703.1,CCG83703.1
XP_007871997.1,CCG81663.1,CCG81663.1,CCG81663.1,CCG81663.1
XP_007872413.1,CCG81987.1,CCG81987.1,CCG81987.1,CCG81987.1
XP_007872414.1,CCG83359.1,CCG83359.1,CCG83359.1,CCG83359.1
XP_007872659.1,CCG83856.1,CCG83856.1,CCG83856.1,CCG83856.1
XP_007872829.1,CCG84380.1,CCG84380.1,CCG84380.1,CCG84380.1
XP_007873919.1,CCG82768.1,CCG82768.1,CCG82768.1,CCG82768.1
XP_007873988.1,CCG84359.1,CCG84359.1,CCG84359.1,CCG84359.1
XP_007874106.1,CCG80935.1,CCG80935.1,CCG80935.1,CCG80935.1
XP_007872176.1,CCX35436.1,CCX35436.1,CCX35436.1,CCX35436.1
XP_007874115.1,CCG81557.1,CCG81557.1,CCG81557.1,CCG81557.1
XP_007875388.1,CCG84640.1,CCG84640.1,CCG84640.1,CCG84640.1
XP_007872027.1,CCG84669.1,CCG84669.1,CCG84669.1,CCG84669.1
XP_007873857.1,CCG84791.1,CCG84791.1,CCG84791.1,CCG84791.1
XP_007874627.1,CCG83046.1,CCG83046.1,CCG83046.1,CCG83046.1
XP_007875093.1,CCG81301.1,CCG81301.1,CCG81301.1,CCG81301.1
XP_007875528.1,CCG82364.1,CCG82364.1,CCG82364.1,CCG82364.1
XP_007871977.1,CCG82250.1,CCG82250.1,CCG82250.1,CCG82250.1
XP_007872143.1,CCG84807.1,CCG84807.1,CCG84807.1,CCG84807.1
XP_007872249.1,CCG82507.1,CCG82507.1,CCG82507.1,CCG82507.1
XP_007872697.1,CCG81156.1,CCG81156.1,CCG81156.1,CCG81156.1
XP_007872802.1,CCG82685.1,CCG82685.1,CCG82685.1,CCG82685.1
XP_007873150.1,CCG83952.1,CCG83952.1,CCG83952.1,CCG83952.1
XP_007873490.1,CCG84405.1,CCG84405.1,CCG84405.1,CCG84405.1
XP_007874220.1,CCG83240.1,CCG83240.1,CCG83240.1,CCG83240.1
XP_007874591.2,CCG83989.1,CCG83989.1,CCG83989.1,CCG83989.1
XP_007874846.1,CCG84858.1,CCG84858.1,CCG84858.1,CCG84858.1
XP_007874918.1,CCG84505.1,CCG84505.1,CCG84505.1,CCG84505.1
XP_007872928.1,CCG84795.1,CCG84795.1,CCG84795.1,CCG84795.1
XP_007873044.1,CCG81771.1,CCG81771.1,CCG81771.1,CCG81771.1
XP_007873060.1,CCG81440.1,CCG81440.1,CCG81440.1,CCG81440.1
XP_007874235.1,CCG81546.1,CCG81546.1,CCG81546.1,CCG81546.1
XP_007874436.1,CCG81250.1,CCG81250.1,CCG81250.1,CCG81250.1
XP_007874438.1,CCG81906.1,CCG81906.1,CCG81906.1,CCG81906.1
